frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
7,6,1.63,17.21,8.12,833.0037307739258,860.995361328125,26.0,26.0,-1,755.3053131103516,910.7179260253906,50.0,50.0,-1
7,5,1.25,9.3,11.04,857.1709823608398,582.7443084716797,26.0,26.0,-1,832.9699096679688,963.563507080078,50.0,50.0,-1
7,4,5.87,28.98,5.02,956.3155822753906,1346.6396484375,26.0,26.0,-1,810.5945129394531,856.1057739257812,50.0,50.0,-1
8,7,1.74,5.7,8.37,854.9693908691406,437.9492034912109,26.0,26.0,-1,878.6862182617188,837.2729949951172,50.0,50.0,-1
8,6,1.59,17.1,8.15,832.9707641601562,856.8741760253906,26.0,26.0,-1,754.279296875,910.92626953125,50.0,50.0,-1
8,5,1.16,9.25,11.07,855.1171951293945,580.9373931884766,26.0,26.0,-1,829.3968200683594,964.0523376464844,50.0,50.0,-1
8,4,5.79,28.99,5.05,952.9285888671876,1346.6883544921875,26.0,26.0,-1,806.2136993408203,857.8853607177734,50.0,50.0,-1
9,7,1.32,5.06,10.74,855.4567947387695,434.5089111328125,26.0,26.0,-1,878.4178771972656,919.8052825927734,50.0,50.0,-1
9,6,1.58,16.99,8.18,832.5660934448242,852.9283447265625,26.0,26.0,-1,755.9366760253906,911.5381774902344,50.0,50.0,-1
9,5,1.09,9.07,11.03,852.0006484985352,574.6996765136719,26.0,26.0,-1,828.2959594726562,961.4329681396484,50.0,50.0,-1
9,4,5.75,28.99,5.08,951.1905517578126,1346.39990234375,26.0,26.0,-1,803.7343292236328,859.9699096679688,50.0,50.0,-1
10,7,2.44,8.59,10.14,892.9239959716796,553.1602783203125,26.0,26.0,-1,884.8648071289062,922.239227294922,50.0,50.0,-1
10,6,1.58,16.9,8.21,832.6892471313477,849.64990234375,26.0,26.0,-1,756.8065795898438,911.7943420410156,50.0,50.0,-1
10,5,1.15,8.75,11.0,850.431037902832,563.82958984375,26.0,26.0,-1,837.5531616210938,958.0233612060546,50.0,50.0,-1
10,4,5.72,28.99,5.13,950.3175659179688,1345.9873657226562,26.0,26.0,-1,802.3628997802734,862.9129943847656,50.0,50.0,-1
11,7,2.6,8.56,10.18,898.5421295166016,552.4178161621094,26.0,26.0,-1,891.964111328125,923.4810333251952,50.0,50.0,-1
11,6,1.55,16.81,8.25,832.5692901611328,845.9117736816406,26.0,26.0,-1,756.0660552978516,912.9924621582032,50.0,50.0,-1
11,5,1.24,8.42,11.02,853.2069702148438,552.6509857177734,26.0,26.0,-1,845.694091796875,956.1510620117188,50.0,50.0,-1
11,4,5.68,29.0,5.2,949.2670288085938,1345.6961669921875,26.0,26.0,-1,799.56884765625,867.3916625976562,50.0,50.0,-1
12,7,2.72,8.5,10.22,903.8406982421876,550.3580169677734,26.0,26.0,-1,896.8158264160156,924.3181610107422,50.0,50.0,-1
12,4,5.63,29.0,5.28,948.266830444336,1344.9488525390625,26.0,26.0,-1,796.5281066894531,872.7583465576172,50.0,50.0,-1
13,7,2.79,8.48,10.26,907.064208984375,549.9280090332031,26.0,26.0,-1,899.3598022460938,925.7125549316406,50.0,50.0,-1
13,5,0.69,4.51,11.75,856.5128021240234,421.7665863037109,26.0,26.0,-1,847.2937927246094,949.826171875,50.0,50.0,-1
13,4,5.59,29.0,5.34,946.91015625,1344.171142578125,26.0,26.0,-1,793.9297485351562,876.3534393310548,50.0,50.0,-1
14,7,2.88,8.43,10.34,910.6170806884766,548.4931335449219,26.0,26.0,-1,903.5342407226562,928.1133270263672,50.0,50.0,-1
14,5,1.42,7.87,10.89,864.2806396484375,531.9281158447266,26.0,26.0,-1,852.0219879150391,945.5884704589844,50.0,50.0,-1
14,4,5.52,28.99,5.4,944.666473388672,1343.2086181640625,26.0,26.0,-1,789.44384765625,879.9815216064452,50.0,50.0,-1
15,7,2.93,8.37,10.4,913.2608795166016,547.0173492431641,26.0,26.0,-1,905.9905395507812,930.0423126220702,50.0,50.0,-1
15,5,0.84,4.38,11.54,857.1038360595703,416.0325927734375,26.0,26.0,-1,856.561279296875,941.9820251464844,50.0,50.0,-1
15,4,5.37,28.94,5.44,939.1475677490234,1340.7852783203125,26.0,26.0,-1,780.6818084716797,882.191146850586,50.0,50.0,-1
16,7,2.99,8.29,10.47,916.1362457275392,544.4980010986328,26.0,26.0,-1,909.1814575195312,932.004425048828,50.0,50.0,-1
16,5,0.86,4.31,11.52,857.2055587768555,413.4491729736328,26.0,26.0,-1,858.5038299560547,940.5295867919922,50.0,50.0,-1
16,4,5.26,28.98,5.5,935.212890625,1341.4735717773438,26.0,26.0,-1,773.4472198486328,886.8646850585938,50.0,50.0,-1
17,7,3.04,8.2,10.53,918.659896850586,541.5623016357422,26.0,26.0,-1,911.6340637207032,933.344482421875,50.0,50.0,-1
17,5,0.88,4.22,11.52,857.3052444458008,410.5599212646485,26.0,26.0,-1,860.6152954101562,940.0410766601562,50.0,50.0,-1
17,4,5.15,29.02,5.6,931.6632537841798,1342.0951538085938,26.0,26.0,-1,765.4825897216797,893.3416442871094,50.0,50.0,-1
18,7,3.07,8.12,10.56,921.3506011962892,538.7741088867188,26.0,26.0,-1,912.2794494628906,933.6686401367188,50.0,50.0,-1
18,5,0.88,4.13,11.53,857.4580535888672,407.53965759277344,26.0,26.0,-1,861.7662963867188,939.767608642578,50.0,50.0,-1
18,4,5.04,29.03,5.71,927.7216796875,1341.5784912109375,26.0,26.0,-1,758.2859344482422,900.4031524658204,50.0,50.0,-1
19,7,3.14,8.01,10.63,924.6204986572266,535.2923583984375,26.0,26.0,-1,915.7741394042968,935.3788909912108,50.0,50.0,-1
19,5,1.63,7.41,10.83,872.2211532592773,515.7773284912109,26.0,26.0,-1,862.9373168945312,939.484603881836,50.0,50.0,-1
19,4,4.96,29.01,5.78,924.8972473144532,1340.339599609375,26.0,26.0,-1,754.9895935058594,904.7591247558594,50.0,50.0,-1
20,7,3.24,7.91,10.71,927.3553161621094,532.6932220458984,26.0,26.0,-1,921.7971496582032,937.6657409667968,50.0,50.0,-1
20,5,1.63,7.32,10.83,872.780876159668,512.6103515625,26.0,26.0,-1,863.7989349365234,938.7891845703126,50.0,50.0,-1
20,4,4.92,29.0,5.82,923.5825805664062,1339.3059692382812,26.0,26.0,-1,752.462890625,907.3133392333984,50.0,50.0,-1
21,7,3.34,7.82,10.75,930.3877868652344,529.7944183349609,26.0,26.0,-1,927.878448486328,938.7001953125,50.0,50.0,-1
21,5,1.64,7.24,10.84,873.5055618286133,509.6186218261719,26.0,26.0,-1,864.7020874023438,938.2998199462892,50.0,50.0,-1
21,4,4.87,28.98,5.85,921.9817962646484,1338.1757202148438,26.0,26.0,-1,749.0762481689453,909.3002166748048,50.0,50.0,-1
22,7,3.44,7.73,10.79,934.0291748046876,527.0259704589844,26.0,26.0,-1,932.485809326172,939.5174713134766,50.0,50.0,-1
22,5,1.62,7.14,10.83,873.1235733032227,506.1456756591797,26.0,26.0,-1,864.4806976318359,937.2639770507812,50.0,50.0,-1
22,4,4.8,28.96,5.89,919.3797454833984,1337.0134887695312,26.0,26.0,-1,745.6625061035156,911.5722198486328,50.0,50.0,-1
23,7,3.54,7.66,10.83,937.7893371582032,524.7813873291016,26.0,26.0,-1,937.2262878417968,940.26904296875,50.0,50.0,-1
23,6,1.67,4.35,8.96,858.2404098510742,394.6461486816406,26.0,26.0,-1,888.7015380859376,850.9161071777344,50.0,50.0,-1
23,5,1.6,7.04,10.87,872.6970672607422,502.91688537597656,26.0,26.0,-1,864.2726745605469,937.9315948486328,50.0,50.0,-1
23,4,4.67,28.93,5.93,915.2088470458984,1335.1209716796875,26.0,26.0,-1,737.1922607421875,913.2955627441406,50.0,50.0,-1
24,7,3.62,7.6,10.86,941.4344787597656,523.0197906494141,26.0,26.0,-1,940.4211730957032,940.8821716308594,50.0,50.0,-1
24,6,1.65,4.27,8.98,858.3600921630859,391.8407745361328,26.0,26.0,-1,887.723663330078,850.7965087890625,50.0,50.0,-1
24,5,1.57,6.92,10.88,871.803596496582,498.78004455566406,26.0,26.0,-1,864.2475891113281,937.1875762939452,50.0,50.0,-1
24,4,4.54,28.93,5.96,909.756118774414,1334.7640991210938,26.0,26.0,-1,729.2478790283203,915.3600311279296,50.0,50.0,-1
25,7,3.69,7.55,10.9,944.9873199462892,521.2034606933594,26.0,26.0,-1,942.555633544922,941.6057586669922,50.0,50.0,-1
25,6,1.63,4.2,9.01,858.5729751586914,389.4945068359375,26.0,26.0,-1,887.2464294433594,851.4939422607422,50.0,50.0,-1
25,5,1.52,6.78,10.93,870.8680572509766,494.3753509521485,26.0,25.999999999999943,-1,863.2473297119141,937.9969635009766,50.0,50.0,-1
25,4,4.44,29.0,5.99,906.5195922851562,1336.9915771484375,26.0,26.0,-1,720.7388305664062,918.2782440185548,50.0,50.0,-1
26,7,3.77,7.48,10.93,948.2850341796874,519.1028442382812,26.0,26.0,-1,945.7554321289062,942.0083770751952,50.0,50.0,-1
26,6,0.84,3.53,11.57,858.5447311401367,387.2017059326172,26.0,26.0,-1,863.1102752685547,936.4683227539062,50.0,50.0,-1
26,5,2.23,7.16,8.52,870.9974594116211,491.8404083251953,26.0,26.0,-1,887.2223205566406,851.4707489013672,50.0,50.0,-1
26,4,4.33,29.01,6.07,902.738311767578,1336.5936279296875,26.0,26.0,-1,713.9108581542969,923.5732421875,50.0,50.0,-1
27,7,3.84,7.42,10.95,951.318603515625,516.8782501220703,26.0,26.0,-1,948.8756713867188,942.375946044922,50.0,50.0,-1
27,6,0.86,3.48,11.5,858.6031341552734,384.9861907958984,26.0,26.0,-1,864.4480133056641,933.6853485107422,50.0,50.0,-1
27,5,2.21,7.03,8.57,871.8454513549805,487.5921173095703,26.0,26.0,-1,886.8863220214844,852.3816070556641,50.0,50.0,-1
27,4,4.22,29.0,6.14,899.0359191894532,1335.8060913085938,26.0,26.0,-1,707.4388732910156,927.6879425048828,50.0,50.0,-1
28,7,3.94,7.34,10.99,954.2540893554688,514.4292144775391,26.0,26.0,-1,953.9466552734376,943.2647857666016,50.0,50.0,-1
28,6,0.88,3.41,11.49,858.7042999267578,382.71331787109375,26.0,26.0,-1,866.6078948974609,933.0133819580078,50.0,50.0,-1
28,5,2.2,6.93,8.61,872.4651031494141,484.1593170166016,26.0,26.0,-1,886.9625854492188,853.2303619384766,50.0,50.0,-1
28,4,4.12,29.0,6.2,895.1187896728516,1335.2417602539062,26.0,26.0,-1,701.7719421386719,931.4967956542968,50.0,50.0,-1
29,7,3.98,7.26,11.03,957.0521240234376,512.0223541259766,26.0,26.0,-1,955.5723571777344,944.0591888427734,50.0,50.0,-1
29,6,0.93,3.35,11.47,858.6955184936523,380.64332580566406,26.0,26.0,-1,870.1562957763672,932.158233642578,50.0,50.0,-1
29,5,2.2,6.82,8.64,873.5068664550781,480.1945495605469,26.0,26.0,-1,886.974090576172,853.5504455566406,50.0,50.0,-1
29,4,4.03,29.0,6.25,891.6752319335938,1334.7603759765625,26.0,26.0,-1,695.6838989257812,934.6399841308594,50.0,50.0,-1
30,7,4.04,7.18,11.06,959.9288940429688,509.2329406738281,26.0,26.0,-1,957.912353515625,944.225341796875,50.0,50.0,-1
30,6,0.94,3.29,11.46,858.8319473266602,378.4370269775391,26.0,26.0,-1,871.1507873535156,931.0592803955078,50.0,50.0,-1
30,5,2.2,6.73,8.67,874.3264083862305,477.1438446044922,26.0,26.0,-1,887.508056640625,854.1060638427734,50.0,50.0,-1
30,4,3.98,28.99,6.28,890.023323059082,1334.14697265625,26.0,26.0,-1,693.7393798828125,936.8741607666016,50.0,50.0,-1
31,8,1.56,15.28,8.7,839.2609405517578,789.351318359375,26.0,26.0,-1,777.8008422851562,919.3725738525392,50.0,50.0,-1
31,7,4.11,7.1,11.1,962.6939392089844,506.7294464111328,26.0,26.0,-1,961.283935546875,944.9276885986328,50.0,50.0,-1
31,6,0.96,3.23,11.4,859.0054702758789,376.0997772216797,26.0,26.0,-1,872.2718505859375,928.6059722900392,50.0,50.0,-1
31,5,2.19,6.63,8.7,873.9643325805664,473.7842712402344,26.0,26.0,-1,888.2305297851562,854.7025146484375,50.0,50.0,-1
31,4,4.13,28.96,6.33,895.3622589111328,1332.6326293945312,26.0,26.0,-1,705.6397552490234,939.8901977539062,50.0,50.0,-1
32,8,1.65,15.19,8.73,844.1495208740234,785.9294738769531,26.0,26.0,-1,781.0067901611328,919.486297607422,50.0,50.0,-1
32,7,4.17,7.02,11.13,965.2384948730468,504.36988830566406,26.0,26.0,-1,963.9988708496094,945.6661071777344,50.0,50.0,-1
32,6,0.94,3.18,11.36,858.9175338745117,373.9136352539063,26.0,26.0,-1,871.2550354003906,926.8305206298828,50.0,50.0,-1
32,5,2.15,6.54,8.71,872.2654800415039,470.7428131103516,26.0,26.0,-1,887.8239135742188,854.583740234375,50.0,50.0,-1
32,4,4.41,28.95,6.33,907.7500457763672,1332.2037353515625,26.0,26.0,-1,722.9329681396484,939.084991455078,50.0,50.0,-1
33,8,1.71,15.07,8.75,846.653450012207,781.7916259765625,26.0,26.0,-1,785.3482513427734,919.6709136962892,50.0,50.0,-1
33,7,4.28,6.95,11.17,967.8397064208984,502.23695373535156,26.0,26.0,-1,970.0353088378906,946.5321044921876,50.0,50.0,-1
33,6,0.93,3.11,11.37,858.7950973510742,371.4400177001953,26.0,26.0,-1,871.3623962402344,926.576904296875,50.0,50.0,-1
33,5,2.11,6.43,8.74,870.8777770996094,466.973876953125,26.0,26.0,-1,887.963836669922,855.2147216796875,50.0,50.0,-1
33,4,4.64,28.99,6.34,916.9579010009766,1334.0556640625,26.0,26.0,-1,736.3201446533203,940.144287109375,50.0,50.0,-1
34,7,4.35,6.9,11.21,970.9786071777344,500.6527557373047,26.0,26.0,-1,972.599151611328,947.6728057861328,50.0,50.0,-1
34,6,0.94,3.04,11.4,858.8451538085938,369.5550079345703,26.0,26.0,-1,872.8527221679688,927.3412933349608,50.0,50.0,-1
34,5,2.1,6.29,8.79,871.626350402832,462.381088256836,26.0,26.0,-1,888.1336669921876,855.8471069335938,50.0,50.0,-1
34,4,4.83,29.02,6.37,924.542724609375,1335.1419677734375,26.0,26.0,-1,748.8315124511719,942.4683837890624,50.0,50.0,-1
35,7,4.44,6.83,11.27,974.2152252197266,498.90667724609375,26.0,26.0,-1,977.0026245117188,949.3113708496094,50.0,50.0,-1
35,6,1.53,3.52,9.25,859.0132064819336,367.514404296875,26.0,26.0,-1,888.4962463378906,855.8450012207031,50.0,50.0,-1
35,5,1.65,5.74,10.88,874.9999847412109,458.03736877441406,26.0,26.0,-1,878.2516784667968,928.2588958740234,50.0,50.0,-1
35,4,4.95,29.02,6.41,930.4282379150392,1334.796630859375,26.0,26.0,-1,756.0899047851562,944.4122009277344,50.0,50.0,-1
36,7,4.5,6.78,11.32,977.7613220214844,497.4206237792969,26.0,26.0,-1,978.857452392578,950.5867462158204,50.000000000000114,50.0,-1
36,6,1.53,3.45,9.28,858.9530639648438,365.34906005859375,26.0,26.0,-1,889.3498840332032,856.4676361083984,50.0,50.0,-1
36,5,1.78,5.56,10.95,880.3429718017578,452.53834533691406,26.0,26.0,-1,884.4216918945312,929.3348083496094,50.0,50.0,-1
36,4,5.08,29.02,6.45,935.7057037353516,1334.4270629882812,26.0,26.0,-1,764.7207336425781,947.043975830078,50.0,50.0,-1
37,7,4.57,6.74,11.38,980.7967834472656,496.23193359375,26.0,26.0,-1,981.2135620117188,952.1153564453124,50.0,50.0,-1
37,6,1.52,3.39,9.3,858.9997177124023,363.3506622314453,26.0,26.0,-1,888.983917236328,856.6464996337891,50.0,50.0,-1
37,5,1.86,5.43,11.02,884.0241394042969,448.3724670410156,26.0,26.0,-1,888.6961364746094,930.8024597167968,50.0,50.0,-1
37,4,5.18,29.02,6.49,940.2664337158204,1334.229736328125,26.0,26.0,-1,771.237060546875,949.6256866455078,50.0,50.0,-1
38,7,4.63,6.69,11.45,983.2583770751952,495.2027282714844,26.0,26.0,-1,984.4983825683594,954.4290771484376,50.0,50.0,-1
38,6,1.52,3.33,9.32,859.1748428344727,361.3720245361328,26.0,26.0,-1,889.5306091308594,857.2499542236328,50.0,50.0,-1
38,5,1.92,5.27,11.1,887.3727798461914,443.5337677001953,26.0,26.0,-1,891.4387512207032,932.6543884277344,50.0,50.0,-1
38,4,5.27,29.02,6.51,944.1426391601562,1333.9932250976562,26.0,26.0,-1,777.9552612304688,951.0274963378906,50.0,50.0,-1
39,7,4.68,6.64,11.51,984.9535064697266,493.7156372070313,26.0,25.999999999999943,-1,987.02490234375,956.2388916015624,50.0,50.0,-1
39,6,1.52,3.27,9.34,859.252197265625,359.6064300537109,26.0,26.0,-1,890.253173828125,857.6191558837891,50.0,50.0,-1
39,5,2.0,5.12,11.18,889.8808975219728,439.1514434814453,26.0,26.0,-1,896.945068359375,934.2939300537108,50.0,50.0,-1
39,4,5.35,29.02,6.54,947.712158203125,1333.60986328125,26.0,26.0,-1,782.8057861328125,952.7243194580078,50.0,50.0,-1
40,7,4.7,6.56,11.57,986.561752319336,491.2691192626953,26.0,26.0,-1,988.2567138671876,957.6134796142578,49.999999999999886,50.0,-1
40,6,1.51,3.22,9.35,859.2818832397461,357.7264709472656,26.0,26.0,-1,890.4270629882812,857.5320892333984,50.0,50.0,-1
40,5,1.98,5.0,11.23,892.3744964599608,435.0698852539063,26.0,26.0,-1,894.4559936523438,934.7816772460938,50.0,50.0,-1
40,4,5.41,29.01,6.55,950.6470489501952,1333.1941528320312,26.0,26.0,-1,786.7167816162109,953.2603454589844,50.0,50.0,-1
41,7,4.74,6.47,11.61,988.3390350341798,488.5401916503906,26.0,26.0,-1,990.0637817382812,958.4843902587892,50.0,50.0,-1
41,6,1.51,3.16,9.37,858.9439010620117,356.05804443359375,26.0,26.0,-1,890.884033203125,858.0859680175781,50.0,50.0,-1
41,5,2.05,4.87,11.26,895.0672149658204,430.8294372558594,26.0,26.0,-1,898.6871948242188,935.048583984375,50.0,50.0,-1
41,4,5.47,29.0,6.57,953.2194366455078,1332.858154296875,26.0,26.0,-1,790.6814117431641,954.194793701172,50.0,50.0,-1
42,8,1.88,13.48,9.06,858.521842956543,723.6353759765625,26.0,26.0,-1,810.9900512695312,918.6854248046876,50.0,50.0,-1
42,7,4.78,6.38,11.69,990.5180511474608,485.9215087890625,26.0,26.0,-1,992.2628784179688,960.3326416015624,50.0,50.0,-1
42,6,1.5,3.11,9.39,859.0847702026367,354.4852600097656,26.0,26.0,-1,891.3873596191406,858.5553741455078,50.0,50.0,-1
42,5,2.14,4.75,11.31,897.2803649902344,427.4068756103516,26.0,26.0,-1,904.267547607422,935.9662933349608,50.0,50.0,-1
43,7,4.84,6.31,11.75,992.889907836914,483.9592590332031,26.0,26.0,-1,995.3065490722656,962.0425720214844,50.0,50.0,-1
43,6,1.5,3.06,9.41,858.9820709228516,352.8901062011719,26.0,26.0,-1,891.4786987304688,858.6390075683594,50.0,50.0,-1
43,5,2.16,4.67,11.35,899.3554077148438,424.6299896240234,26.0,26.0,-1,904.8622436523438,936.6264495849608,50.0,50.0,-1
43,4,5.57,28.98,6.6,957.3245544433594,1331.6517333984375,26.0,26.0,-1,797.6368560791016,955.9073028564452,50.0,50.0,-1
44,7,4.9,6.22,11.81,995.4757080078124,481.37184143066406,26.0,26.0,-1,997.554229736328,963.42236328125,50.000000000000114,50.0,-1
44,6,1.49,2.99,9.43,859.1074523925781,350.63621520996094,26.0,26.0,-1,891.4555053710938,859.0143280029297,50.0,50.0,-1
44,5,2.21,4.55,11.4,901.6351470947266,420.9279022216797,26.0,26.0,-1,907.5130615234376,937.2628479003906,50.0,50.0,-1
44,4,5.6,28.96,6.63,958.9461212158204,1330.6614379882812,26.0,26.0,-1,800.1122283935547,957.1297454833984,50.0,50.0,-1
45,7,4.96,6.15,11.86,998.3280487060548,479.3064880371094,25.999999999999886,26.0,-1,999.8972778320312,964.753448486328,50.0,50.0,-1
45,6,1.49,2.94,9.43,859.0697174072266,348.8976135253906,26.0,26.0,-1,891.9674072265624,858.8200225830078,50.0,50.0,-1
45,5,2.29,4.43,11.44,903.6620025634766,417.4350891113281,26.0,26.0,-1,912.333465576172,938.2234649658204,50.0,50.0,-1
45,4,5.66,28.92,6.62,961.0145874023438,1329.0003051757812,26.0,26.0,-1,804.5308074951172,955.9764556884766,50.0,50.0,-1
46,7,5.0,6.09,11.9,1000.8113250732422,477.5146789550781,26.0,26.0,-1,1001.3749084472656,965.5162811279296,50.0,50.0,-1
46,6,1.48,2.89,9.45,859.2082748413086,347.2439727783203,26.0,26.0,-1,892.2505798339844,858.9947204589844,50.0,50.0,-1
46,5,2.32,4.34,11.49,905.2717590332032,414.5447845458984,26.0,26.0,-1,914.2079467773438,939.0219879150392,50.0,50.0,-1
46,4,5.78,28.78,6.62,965.2796783447266,1323.6656494140625,26.0,26.0,-1,815.3011322021484,954.10205078125,50.0,50.0,-1
47,7,5.08,6.01,11.97,1003.4064331054688,475.3930816650391,26.0,26.0,-1,1005.4314575195312,967.3893737792968,50.0,50.0,-1
47,6,1.48,2.83,9.47,859.1882781982422,345.1580505371094,26.0,26.0,-1,892.5509643554688,859.3422546386719,50.0,50.0,-1
47,5,2.36,4.24,11.52,906.8492889404296,411.6263427734375,26.0,26.0,-1,916.5433044433594,939.4846496582032,50.0,50.0,-1
47,4,5.87,28.61,6.62,969.2007446289062,1316.8372192382812,26.0,26.0,-1,824.2045745849609,952.0292510986328,50.0,50.0,-1
48,7,5.14,5.94,12.01,1006.0128936767578,473.3712615966797,26.0,26.0,-1,1007.8866882324221,968.3336334228516,50.0,50.0,-1
48,6,1.48,2.78,9.47,859.2526245117188,343.4490966796875,26.0,26.0,-1,892.8458251953124,859.2836303710938,50.0,50.0,-1
48,5,2.41,4.15,11.56,909.034896850586,408.71478271484375,26.0,26.0,-1,918.8514404296876,940.1769104003906,50.0,50.0,-1
48,4,5.97,28.47,6.62,973.731475830078,1310.9895629882812,26.0,26.0,-1,831.7571868896484,950.3026123046874,50.0,50.0,-1
49,7,5.18,5.89,12.07,1007.712432861328,471.8638000488281,26.000000000000114,26.0,-1,1009.7354125976562,969.6744384765624,50.0,50.0,-1
49,6,1.46,2.71,9.53,859.1049575805664,341.65162658691406,26.0,26.0,-1,893.0586547851562,860.7337951660156,50.0,50.0,-1
49,5,2.45,4.06,11.59,910.6991424560546,406.093978881836,26.0,26.0,-1,920.9342041015624,940.4750518798828,50.0,50.0,-1
49,4,6.07,28.4,6.63,978.097396850586,1308.1624755859375,26.0,26.0,-1,838.7164306640625,949.4877471923828,50.0,50.0,-1
50,7,5.22,5.83,12.11,1009.8582611083984,470.0594482421875,26.0,26.0,-1,1010.9682922363279,970.7801513671876,50.0,50.0,-1
50,6,1.47,2.66,9.54,859.2628707885742,340.13287353515625,26.0,26.0,-1,893.7462768554688,861.0568084716797,50.0,50.0,-1
50,5,2.48,4.01,11.61,912.0940399169922,404.3258361816406,26.0,26.0,-1,922.43115234375,940.6363372802734,50.0,50.0,-1
50,4,6.18,28.36,6.66,982.4841766357422,1306.4490356445312,26.0,26.0,-1,846.6537475585938,950.6754608154296,50.0,50.0,-1
51,7,5.28,5.76,12.19,1011.7753601074221,468.2327423095703,26.0,26.0,-1,1014.3912048339844,973.1165008544922,50.0,50.0,-1
51,6,1.46,2.62,9.54,859.3578262329102,338.6865539550781,26.0,26.0,-1,893.705108642578,860.6830902099609,50.0,50.0,-1
51,5,2.53,3.93,11.65,913.9578857421876,401.9140319824219,26.0,26.0,-1,925.034637451172,941.549346923828,50.0,50.0,-1
51,4,6.27,28.33,6.65,986.5836791992188,1305.0821533203125,26.0,26.0,-1,852.8301239013672,949.7908935546876,50.0,50.0,-1
52,7,5.31,5.7,12.22,1013.8328399658203,466.4931945800781,26.0,26.0,-1,1015.5205078125,973.464126586914,50.0,50.0,-1
52,6,1.45,2.56,9.57,859.4112701416016,336.5694885253906,26.0,26.0,-1,893.7511291503906,861.1902008056641,50.0,50.0,-1
52,5,2.59,3.84,11.68,915.4928283691406,399.4056701660156,26.0,26.0,-1,928.5387878417968,941.9505615234376,50.0,50.0,-1
52,4,6.38,28.3,6.66,991.5942840576172,1303.6956787109375,26.0,26.0,-1,859.2690124511719,949.9343872070312,50.0,50.0,-1
53,7,5.36,5.64,12.28,1015.781982421875,464.876220703125,26.0,26.0,-1,1017.872314453125,975.2779693603516,50.0,50.0,-1
53,6,1.45,2.51,9.58,859.3935394287109,335.0055694580078,26.0,26.0,-1,894.130126953125,861.4806213378906,50.0,50.0,-1
53,5,2.61,3.77,11.71,917.3175201416016,397.1634063720703,26.0,26.0,-1,929.252899169922,942.3094482421876,50.0,50.0,-1
