frame,id,3d_x,3d_y,3d_z
20,7,3.24,7.91,10.71
20,5,1.63,7.32,10.83
20,4,4.92,29.0,5.82
21,7,3.34,7.82,10.75
21,5,1.64,7.24,10.84
21,4,4.87,28.98,5.85
22,7,3.44,7.73,10.79
22,5,1.62,7.14,10.83
22,4,4.8,28.96,5.89
23,7,3.54,7.66,10.83
23,6,1.67,4.35,8.96
23,5,1.6,7.04,10.87
23,4,4.67,28.93,5.93
24,7,3.62,7.6,10.86
24,6,1.65,4.27,8.98
24,5,1.57,6.92,10.88
24,4,4.54,28.93,5.96
25,7,3.69,7.55,10.9
25,6,1.63,4.2,9.01
25,5,1.52,6.78,10.93
25,4,4.44,29.0,5.99
26,7,3.77,7.48,10.93
26,6,0.84,3.53,11.57
26,5,2.23,7.16,8.52
26,4,4.33,29.01,6.07
27,7,3.84,7.42,10.95
27,6,0.86,3.48,11.5
27,5,2.21,7.03,8.57
27,4,4.22,29.0,6.14
28,7,3.94,7.34,10.99
28,6,0.88,3.41,11.49
28,5,2.2,6.93,8.61
28,4,4.12,29.0,6.2
29,7,3.98,7.26,11.03
29,6,0.93,3.35,11.47
29,5,2.2,6.82,8.64
29,4,4.03,29.0,6.25
30,7,4.04,7.18,11.06
30,6,0.94,3.29,11.46
30,5,2.2,6.73,8.67
30,4,3.98,28.99,6.28
31,8,1.56,15.28,8.7
31,7,4.11,7.1,11.1
31,6,0.96,3.23,11.4
31,5,2.19,6.63,8.7
31,4,4.13,28.96,6.33
32,8,1.65,15.19,8.73
32,7,4.17,7.02,11.13
32,6,0.94,3.18,11.36
32,5,2.15,6.54,8.71
32,4,4.41,28.95,6.33
33,8,1.71,15.07,8.75
33,7,4.28,6.95,11.17
33,6,0.93,3.11,11.37
33,5,2.11,6.43,8.74
33,4,4.64,28.99,6.34
34,7,4.35,6.9,11.21
34,6,0.94,3.04,11.4
34,5,2.1,6.29,8.79
34,4,4.83,29.02,6.37
35,7,4.44,6.83,11.27
35,6,1.53,3.52,9.25
35,5,1.65,5.74,10.88
35,4,4.95,29.02,6.41
36,7,4.5,6.78,11.32
36,6,1.53,3.45,9.28
36,5,1.78,5.56,10.95
36,4,5.08,29.02,6.45
37,7,4.57,6.74,11.38
37,6,1.52,3.39,9.3
37,5,1.86,5.43,11.02
37,4,5.18,29.02,6.49
38,7,4.63,6.69,11.45
38,6,1.52,3.33,9.32
38,5,1.92,5.27,11.1
38,4,5.27,29.02,6.51
39,7,4.68,6.64,11.51
39,6,1.52,3.27,9.34
39,5,2.0,5.12,11.18
39,4,5.35,29.02,6.54
40,7,4.7,6.56,11.57
40,6,1.51,3.22,9.35
40,5,1.98,5.0,11.23
40,4,5.41,29.01,6.55
41,7,4.74,6.47,11.61
41,6,1.51,3.16,9.37
41,5,2.05,4.87,11.26
41,4,5.47,29.0,6.57
42,8,1.88,13.48,9.06
42,7,4.78,6.38,11.69
42,6,1.5,3.11,9.39
42,5,2.14,4.75,11.31
43,7,4.84,6.31,11.75
43,6,1.5,3.06,9.41
43,5,2.16,4.67,11.35
43,4,5.57,28.98,6.6
44,7,4.9,6.22,11.81
44,6,1.49,2.99,9.43
44,5,2.21,4.55,11.4
44,4,5.6,28.96,6.63
45,7,4.96,6.15,11.86
45,6,1.49,2.94,9.43
45,5,2.29,4.43,11.44
45,4,5.66,28.92,6.62
46,7,5.0,6.09,11.9
46,6,1.48,2.89,9.45
46,5,2.32,4.34,11.49
46,4,5.78,28.78,6.62
47,7,5.08,6.01,11.97
47,6,1.48,2.83,9.47
47,5,2.36,4.24,11.52
47,4,5.87,28.61,6.62
48,7,5.14,5.94,12.01
48,6,1.48,2.78,9.47
48,5,2.41,4.15,11.56
48,4,5.97,28.47,6.62
49,7,5.18,5.89,12.07
49,6,1.46,2.71,9.53
49,5,2.45,4.06,11.59
49,4,6.07,28.4,6.63
50,7,5.22,5.83,12.11
50,6,1.47,2.66,9.54
50,5,2.48,4.01,11.61
50,4,6.18,28.36,6.66
51,7,5.28,5.76,12.19
51,6,1.46,2.62,9.54
51,5,2.53,3.93,11.65
51,4,6.27,28.33,6.65
52,7,5.31,5.7,12.22
52,6,1.45,2.56,9.57
52,5,2.59,3.84,11.68
52,4,6.38,28.3,6.66
53,7,5.36,5.64,12.28
53,6,1.45,2.51,9.58
53,5,2.61,3.77,11.71
53,4,6.46,28.28,6.68
54,7,5.39,5.58,12.34
54,6,1.44,2.46,9.6
54,5,2.64,3.71,11.73
54,4,6.55,28.24,6.68
55,7,5.43,5.52,12.39
55,6,1.44,2.42,9.59
55,5,2.69,3.64,11.77
55,4,6.64,28.22,6.68
56,8,2.1,11.7,9.4
56,7,5.47,5.46,12.43
56,6,1.44,2.37,9.62
56,5,2.7,3.56,11.81
56,4,6.74,28.19,6.67
57,8,2.13,11.58,9.44
57,7,5.42,5.42,12.45
57,6,1.43,2.33,9.63
57,5,2.75,3.49,11.86
57,4,6.81,28.16,6.69
58,8,2.13,11.49,9.47
58,7,5.22,5.34,12.44
58,6,1.42,2.29,9.61
58,5,2.79,3.43,11.9
58,4,6.87,28.14,6.68
59,8,2.15,11.39,9.5
59,7,5.12,5.26,12.55
59,6,1.42,2.24,9.64
59,4,6.95,28.12,6.71
60,8,2.15,11.29,9.52
60,7,5.05,5.18,12.7
60,6,1.42,2.21,9.64
60,5,2.83,3.32,11.91
61,8,2.18,11.2,9.54
61,7,5.0,5.11,12.8
61,6,1.4,2.16,9.66
61,4,7.08,28.1,6.71
62,8,2.2,11.1,9.56
62,7,4.96,5.05,12.86
62,6,1.41,2.12,9.66
62,5,2.89,3.2,11.98
63,8,2.19,11.03,9.58
63,7,4.93,4.99,12.92
63,6,1.4,2.08,9.68
63,5,2.91,3.15,11.99
64,8,2.2,10.94,9.61
64,7,4.93,4.94,12.93
64,6,1.39,2.04,9.7
64,5,2.92,3.1,12.01
65,8,2.22,10.85,9.62
65,7,4.91,4.9,12.95
65,6,1.4,2.0,9.71
65,4,7.32,28.05,6.71
66,8,2.23,10.76,9.64
66,7,4.81,4.82,13.15
66,6,1.4,1.97,9.7
66,4,7.37,28.04,6.72
67,8,2.24,10.69,9.66
67,7,4.77,4.75,13.2
67,6,1.39,1.93,9.7
67,4,7.42,28.02,6.71
68,8,2.23,10.6,9.69
68,7,4.74,4.7,13.24
68,6,1.38,1.89,9.71
68,4,7.47,28.01,6.72
69,8,2.25,10.52,9.7
69,7,4.73,4.65,13.27
69,6,1.38,1.86,9.71
69,4,7.52,28.0,6.73
70,8,2.26,10.44,9.73
70,7,4.69,4.6,13.32
70,6,1.37,1.82,9.72
70,4,7.55,28.0,6.74
71,8,2.26,10.36,9.75
71,7,4.68,4.55,13.33
71,6,1.37,1.78,9.75
71,4,7.57,27.99,6.75
72,8,2.27,10.29,9.79
72,7,4.66,4.5,13.36
72,6,1.36,1.74,9.75
72,4,7.6,27.99,6.78
73,8,2.3,10.21,9.8
73,7,4.64,4.44,13.4
73,6,1.36,1.7,9.76
73,4,7.64,27.98,6.78
74,8,2.98,10.31,8.25
74,7,4.6,4.39,13.43
74,6,0.52,1.17,11.66
74,4,7.68,27.98,6.8
75,8,2.97,10.22,8.28
75,7,4.58,4.35,13.44
75,6,0.54,1.12,11.67
75,4,7.71,27.96,6.76
76,8,2.97,10.15,8.3
76,7,4.56,4.31,13.48
76,6,0.52,1.09,11.69
76,4,7.74,27.96,6.78
77,8,2.97,10.09,8.32
77,7,4.53,4.27,13.51
77,6,0.52,1.05,11.72
77,5,3.32,2.65,12.29
78,8,2.97,10.02,8.33
78,7,4.51,4.23,13.52
78,6,0.55,1.0,11.74
78,4,7.81,27.94,6.77
79,8,2.97,9.96,8.36
79,7,4.47,4.19,13.53
79,6,0.55,0.95,11.75
79,4,7.84,27.94,6.77
80,8,2.97,9.89,8.35
80,7,4.45,4.16,13.52
80,6,0.55,0.92,11.76
80,4,7.87,27.93,6.79
81,8,2.35,9.63,10.01
81,7,4.43,4.12,13.54
81,6,1.32,1.43,9.83
81,4,7.9,27.93,6.81
82,8,2.96,9.78,8.38
82,7,4.39,4.08,13.57
82,6,0.53,0.85,11.82
82,4,7.94,27.92,6.8
83,7,4.39,4.04,13.61
83,6,1.3,1.35,9.85
83,4,7.97,27.91,6.81
84,7,4.39,3.99,13.62
84,6,1.31,1.32,9.83
84,4,7.99,27.91,6.82
85,7,4.37,3.96,13.6
85,6,1.38,1.31,9.85
85,4,8.01,27.9,6.82
86,7,4.36,3.91,13.65
86,6,1.55,1.33,9.9
86,4,8.04,27.89,6.82
87,7,4.34,3.88,13.63
87,6,1.75,1.4,10.0
87,4,8.07,27.89,6.83
88,7,4.34,3.84,13.66
88,6,1.95,1.53,10.1
88,4,8.1,27.88,6.82
89,7,4.32,3.8,13.67
89,6,2.07,1.63,10.18
89,4,8.12,27.88,6.83
90,7,4.3,3.78,13.63
90,6,2.16,1.69,10.26
90,4,8.14,27.87,6.82
91,7,4.3,3.75,13.67
91,6,2.26,1.74,10.33
91,4,8.16,27.87,6.83
92,7,4.28,3.73,13.64
92,6,2.34,1.78,10.37
92,4,8.19,27.86,6.83
93,7,4.3,3.75,13.46
93,6,2.43,1.8,10.42
93,4,8.22,27.83,6.83
94,7,4.26,3.7,13.55
94,6,2.49,1.81,10.48
94,4,8.21,27.6,6.85
95,8,2.33,8.87,10.43
95,7,4.24,3.8,13.11
95,6,2.57,1.82,10.54
96,8,2.29,8.81,10.4
96,7,4.22,3.77,13.14
96,6,2.67,1.82,10.6
96,4,7.8,26.99,6.88
97,8,2.25,8.72,10.42
97,7,4.04,3.12,13.31
97,6,2.73,1.82,10.66
98,8,2.27,8.62,10.43
98,7,4.14,3.76,13.2
98,6,2.8,1.83,10.7
98,4,7.46,26.77,6.88
99,8,2.31,8.42,10.57
99,7,4.1,3.73,13.25
99,6,2.85,1.85,10.71
99,4,7.42,26.61,6.97
100,8,2.33,8.22,10.64
100,7,3.96,3.04,13.79
100,4,7.3,26.48,7.19
101,8,2.33,8.02,10.71
101,7,3.94,3.09,13.7
101,4,7.24,26.32,7.21
102,8,2.3,7.83,10.77
102,6,3.13,1.83,10.81
102,4,7.17,26.18,7.31
103,8,2.26,7.64,10.83
103,7,3.75,3.46,13.54
103,6,3.17,1.83,10.85
104,7,3.84,3.13,13.41
104,6,3.2,1.84,10.9
104,4,7.02,25.9,7.41
105,8,2.26,7.25,10.97
105,7,3.49,3.44,13.53
106,5,2.73,0.97,14.08
106,4,6.59,25.67,7.17
107,7,3.24,3.43,13.45
107,4,6.56,25.48,7.23
108,7,3.16,3.39,13.39
108,4,6.53,25.26,7.25
109,7,3.06,3.34,13.33
109,4,6.49,25.03,7.29
110,7,3.63,3.08,13.36
110,6,3.5,1.83,11.09
110,4,6.4,24.82,7.32
111,8,2.23,6.23,11.19
111,7,3.59,3.06,13.27
111,6,3.54,1.79,11.14
112,8,2.21,6.08,11.26
112,7,2.82,3.18,13.27
112,6,3.57,1.81,11.15
113,8,2.2,5.93,11.31
113,7,2.86,3.14,13.23
113,6,3.63,1.82,11.17
114,7,2.71,3.09,13.25
114,6,3.67,1.82,11.19
115,7,2.59,3.09,13.14
115,6,3.71,1.82,11.19
116,7,2.5,3.06,13.1
116,6,3.73,1.82,11.23
117,8,2.2,5.32,11.76
117,7,3.09,2.81,13.2
117,6,3.8,1.8,11.27
118,8,2.18,5.21,11.73
118,7,3.05,2.8,13.18
118,6,3.84,1.8,11.29
119,8,2.15,5.11,11.69
119,7,3.01,2.79,13.13
119,6,3.89,1.8,11.28
120,8,2.13,5.0,11.7
120,7,2.94,2.77,13.06
120,6,3.95,1.79,11.25
121,8,2.13,4.9,11.67
121,7,2.89,2.73,13.04
121,6,4.01,1.72,11.22
122,7,2.8,2.7,13.03
122,6,4.08,1.63,11.21
122,4,5.54,21.97,8.08
123,8,1.93,4.65,11.85
123,7,2.4,2.83,12.89
123,6,4.11,1.57,11.2
124,7,2.74,2.63,12.94
124,6,4.17,1.55,11.18
124,4,5.29,21.62,8.17
125,8,1.86,4.44,11.91
125,7,2.65,2.59,12.94
125,6,4.26,1.52,11.19
126,8,1.86,4.34,11.91
126,7,2.58,2.55,13.03
126,6,4.32,1.5,11.2
127,8,1.85,4.25,11.86
127,7,2.61,2.56,12.95
127,6,4.38,1.49,11.22
128,7,2.56,2.57,12.91
128,6,4.44,1.48,11.24
128,4,5.1,20.65,8.26
129,7,2.54,2.59,12.79
129,6,4.55,1.46,11.24
129,4,5.03,20.42,8.29
130,7,2.28,2.34,12.75
130,6,4.62,1.43,11.25
130,4,4.94,20.18,8.31
131,7,2.49,2.52,12.73
131,6,4.68,1.4,11.28
131,4,4.86,19.95,8.33
132,7,2.22,2.08,12.76
132,6,4.74,1.4,11.28
132,4,4.78,19.75,8.37
133,7,2.13,2.23,11.75
133,6,4.79,1.37,11.3
133,4,4.7,19.54,8.42
134,7,2.09,2.06,11.65
134,6,4.84,1.35,11.31
134,4,4.63,19.35,8.47
135,7,2.06,1.92,11.57
135,6,4.89,1.34,11.33
135,4,4.57,19.16,8.49
136,7,2.06,1.83,11.48
136,6,4.93,1.32,11.33
136,4,4.52,18.97,8.51
137,8,2.36,2.46,12.69
137,7,2.05,1.7,11.39
137,6,4.99,1.3,11.36
137,4,4.47,18.8,8.53
138,8,1.87,1.15,12.88
138,7,2.52,2.87,11.08
138,6,5.04,1.29,11.35
138,4,4.41,18.62,8.54
139,8,2.37,2.38,12.56
139,7,2.05,1.49,11.17
139,6,5.1,1.27,11.36
139,4,4.36,18.46,8.56
140,8,2.57,2.21,12.61
140,7,2.05,1.36,11.09
140,6,5.14,1.27,11.35
140,4,4.3,18.3,8.57
141,8,2.64,1.98,12.65
141,7,2.06,1.23,11.03
141,6,5.17,1.25,11.36
141,4,4.26,18.13,8.58
142,8,2.69,1.84,12.53
142,7,2.07,1.14,10.96
142,6,5.25,1.23,11.34
142,4,4.21,17.98,8.59
143,8,2.77,1.85,12.25
143,7,2.07,1.04,10.9
143,6,5.29,1.21,11.34
143,4,4.17,17.84,8.6
144,8,2.8,1.79,12.22
144,7,2.09,0.96,10.84
144,6,5.34,1.2,11.35
144,4,4.14,17.69,8.6
145,8,2.82,1.7,12.21
145,7,2.13,0.88,10.75
145,6,5.37,1.19,11.36
145,4,4.09,17.56,8.61
146,8,2.85,1.64,12.21
146,7,2.23,0.84,10.66
146,6,5.45,1.26,11.39
146,4,4.05,17.42,8.64
147,8,2.86,1.56,12.35
147,7,2.37,0.85,10.59
147,6,5.53,1.37,11.39
147,4,4.02,17.29,8.65
148,8,2.85,1.46,12.42
148,7,2.5,0.93,10.52
148,6,5.65,1.46,11.39
148,4,3.99,17.17,8.66
149,8,2.85,1.4,12.4
149,7,3.32,3.03,10.1
149,6,5.75,1.48,11.38
149,4,3.96,17.03,8.68
150,8,2.85,1.36,12.41
150,7,2.77,1.18,10.32
150,6,5.91,1.49,11.36
150,4,3.93,16.92,8.7
151,8,2.84,1.28,12.41
151,7,2.9,1.29,10.2
151,6,6.04,1.47,11.39
151,4,3.91,16.8,8.71
152,6,6.17,1.45,11.39
152,4,3.88,16.69,8.71
153,4,3.85,16.59,8.74
154,8,3.19,2.57,11.41
154,7,3.2,1.44,9.97
154,6,6.43,1.44,11.41
154,4,3.83,16.47,8.75
155,8,3.21,2.52,11.4
155,7,3.31,1.44,9.91
155,6,6.55,1.43,11.43
155,4,3.84,16.36,8.81
156,8,3.22,2.34,11.4
156,7,3.41,1.45,9.84
156,6,6.66,1.42,11.44
156,4,3.85,16.22,8.83
157,8,2.83,0.92,11.62
157,7,3.9,2.78,9.59
157,6,6.77,1.42,11.45
157,4,3.85,16.08,8.84
158,8,2.87,0.93,11.59
158,7,4.0,2.82,9.52
158,6,6.88,1.41,11.47
158,4,3.79,15.92,8.84
159,8,2.63,1.3,11.44
159,7,4.08,2.82,9.48
159,6,6.99,1.43,11.46
159,4,3.74,15.77,8.87
160,8,2.61,1.29,11.4
160,7,4.17,2.82,9.45
160,6,7.09,1.43,11.47
160,4,3.71,15.59,8.87
161,8,2.55,1.18,11.4
161,7,4.23,2.78,9.45
161,6,7.18,1.43,11.49
161,4,3.78,15.4,8.91
162,8,2.55,1.15,11.38
162,7,4.32,2.73,9.43
162,6,7.26,1.43,11.49
162,4,3.87,15.21,8.94
163,8,2.54,1.15,11.35
163,7,4.22,1.93,9.51
163,6,7.34,1.42,11.52
163,5,4.06,2.11,11.45
163,4,3.91,15.02,9.01
164,8,2.54,1.15,11.33
164,7,4.36,1.99,9.52
164,6,7.44,1.42,11.52
164,5,4.09,2.07,11.45
164,4,3.93,14.84,9.08
165,8,2.53,1.15,11.3
165,7,4.55,2.07,9.48
165,6,7.52,1.43,11.52
165,4,3.96,14.68,9.1
166,8,2.51,1.15,11.26
166,7,4.71,2.12,9.44
166,6,7.6,1.44,11.52
166,5,3.96,2.28,11.3
166,4,3.98,14.49,9.16
167,8,2.5,1.13,11.22
167,7,4.86,2.18,9.37
167,6,7.68,1.43,11.53
167,5,4.0,2.32,11.3
167,4,4.01,14.33,9.19
168,8,2.48,1.12,11.22
168,7,5.02,2.23,9.34
168,6,7.78,1.43,11.54
168,5,4.02,2.32,11.29
169,8,2.55,1.06,11.43
169,7,5.16,2.3,9.33
169,6,7.83,1.43,11.57
169,4,4.03,14.02,9.25
170,7,5.28,2.35,9.3
170,6,7.83,1.47,11.67
170,5,4.07,2.31,11.27
170,4,4.04,13.89,9.27
171,8,2.39,1.15,11.15
171,7,5.42,2.4,9.29
171,6,7.89,1.66,11.8
171,5,4.16,2.4,11.25
172,7,5.54,2.45,9.29
172,6,7.95,1.8,11.9
172,5,4.23,2.42,11.22
172,4,4.25,13.64,9.22
173,8,2.29,1.47,11.03
173,7,5.66,2.5,9.25
173,6,8.03,1.9,11.98
174,8,2.23,1.55,10.97
174,7,5.78,2.56,9.24
174,6,8.13,1.99,12.05
175,8,2.06,1.51,11.3
175,7,5.9,2.61,9.23
175,6,8.24,2.06,12.12
176,8,2.18,1.63,10.83
176,7,6.01,2.65,9.22
176,6,8.35,2.13,12.17
177,8,2.13,1.67,10.72
177,7,6.11,2.7,9.22
177,6,8.45,2.2,12.24
178,8,2.11,1.68,10.66
178,7,6.21,2.72,9.22
178,6,8.55,2.25,12.29
179,8,2.05,1.7,10.6
179,7,6.31,2.76,9.21
179,6,8.65,2.32,12.35
179,5,5.61,1.58,11.25
180,8,1.98,1.72,10.53
180,7,6.41,2.81,9.2
180,6,8.74,2.39,12.39
180,5,5.75,1.52,11.23
181,8,1.9,1.72,10.47
181,7,6.48,2.85,9.2
181,6,8.82,2.44,12.44
181,5,5.9,1.46,11.23
182,8,1.84,1.73,10.38
182,7,6.49,2.95,9.18
182,6,8.89,2.49,12.48
182,5,6.04,1.4,11.26
183,8,1.81,1.74,10.33
183,7,6.43,3.18,9.15
183,6,8.98,2.56,12.54
183,5,6.17,1.38,11.25
183,4,4.78,11.03,8.84
184,8,1.76,1.72,10.26
184,7,6.31,3.4,9.14
184,6,9.06,2.61,12.59
184,5,6.33,1.35,11.28
184,4,4.86,10.78,8.84
185,8,1.75,1.74,10.19
185,7,6.23,3.59,9.1
185,6,9.13,2.66,12.62
185,5,6.45,1.39,11.34
185,4,4.9,10.54,8.84
186,8,1.74,1.78,10.1
186,7,6.23,3.77,9.04
186,6,9.19,2.72,12.67
186,5,6.56,1.53,11.42
186,4,4.92,10.28,8.82
187,8,1.73,1.77,10.02
187,7,6.3,3.97,9.0
187,6,9.24,2.76,12.7
187,5,6.65,1.68,11.49
187,4,4.94,10.04,8.8
188,8,1.72,1.75,9.91
188,7,6.37,4.2,8.97
188,6,9.31,2.81,12.74
188,5,6.78,1.76,11.53
188,4,5.03,9.82,8.77
189,8,1.7,1.72,9.82
189,7,6.41,4.45,8.93
189,6,9.38,2.87,12.76
189,5,6.91,1.79,11.63
189,4,5.22,9.59,8.77
190,8,1.67,1.7,9.71
190,7,6.41,4.68,8.9
190,6,9.43,2.91,12.79
190,5,7.08,1.82,11.69
190,4,5.34,9.36,8.75
191,7,6.38,4.9,8.88
192,8,1.61,1.79,9.53
192,7,6.38,5.13,8.83
192,6,9.54,3.01,12.86
192,5,7.38,1.82,11.86
192,4,5.38,8.74,8.69
193,8,1.58,1.92,9.41
193,7,6.39,5.33,8.81
193,6,9.59,3.06,12.88
193,5,7.54,1.86,11.89
193,4,5.44,8.44,8.68
194,8,1.58,2.07,9.3
194,7,6.4,5.55,8.78
194,6,9.64,3.1,12.9
194,5,7.69,1.9,11.95
194,4,5.57,8.17,8.68
195,8,1.56,2.19,9.15
195,6,9.65,3.14,12.95
195,5,7.81,1.94,12.03
195,4,5.72,7.87,8.68
196,8,1.54,2.26,9.04
196,7,6.42,5.98,8.76
196,6,9.55,3.24,13.0
196,5,7.93,1.99,12.14
196,4,5.62,7.55,8.89
197,8,1.53,2.32,8.97
197,6,9.41,3.45,13.05
197,5,8.01,2.07,12.16
197,4,5.87,7.27,8.66
198,8,1.47,2.4,8.82
198,7,6.39,6.38,8.71
198,6,9.33,3.62,13.11
198,5,8.15,2.15,12.21
199,8,1.46,2.47,8.74
199,7,6.42,6.57,8.68
199,6,9.34,3.79,13.18
199,5,8.24,2.23,12.2
200,8,1.44,2.53,8.65
200,7,6.5,6.76,8.68
200,6,9.38,4.0,13.26
200,5,8.37,2.29,12.28
201,8,1.4,2.59,8.59
201,7,6.6,6.98,8.66
201,6,9.39,4.21,13.34
201,5,8.47,2.36,12.33
202,8,1.43,2.66,8.55
202,7,6.66,7.19,8.63
202,6,9.37,4.43,13.41
202,5,8.54,2.43,12.4
203,8,1.55,2.79,8.51
203,7,6.7,7.42,8.61
203,6,9.32,4.62,13.48
203,5,8.6,2.54,12.46
204,8,1.7,2.95,8.5
204,7,6.7,7.66,8.56
204,6,9.28,4.8,13.53
204,5,8.65,2.73,12.49
205,8,1.86,3.09,8.48
205,6,9.23,4.97,13.59
205,5,8.69,2.89,12.55
205,4,6.12,5.35,8.93
206,8,1.96,3.2,8.43
206,6,9.19,5.11,13.64
206,5,8.72,3.06,12.58
206,4,6.09,5.18,8.98
207,8,2.01,3.31,8.37
207,6,9.14,5.27,13.68
207,5,8.78,3.18,12.66
207,4,6.02,5.21,8.26
208,8,2.06,3.42,8.35
208,7,6.65,8.5,8.46
208,6,9.1,5.41,13.71
208,5,8.87,3.31,12.7
209,8,2.11,3.56,8.32
209,7,6.64,8.68,8.44
209,6,9.06,5.53,13.74
209,5,8.97,3.44,12.76
210,8,2.15,3.7,8.25
210,7,6.62,8.84,8.43
210,6,9.02,5.68,13.75
210,5,9.06,3.55,12.81
211,8,2.21,3.85,8.17
211,7,6.63,9.02,8.4
211,6,8.97,5.79,13.81
211,5,9.13,3.69,12.88
212,8,2.25,3.98,8.12
212,7,6.61,9.17,8.39
212,6,8.93,5.9,13.84
212,5,9.19,3.81,12.93
213,8,2.27,4.09,8.11
213,7,6.58,9.32,8.36
213,6,8.9,6.02,13.88
213,5,9.24,3.94,12.95
214,8,2.3,4.21,8.06
214,7,6.54,9.46,8.37
214,6,8.86,6.13,13.91
214,5,9.28,4.08,12.99
214,4,6.23,4.51,7.97
215,8,2.32,4.3,8.03
215,7,6.51,9.59,8.37
215,6,8.83,6.22,13.94
215,5,9.31,4.2,13.03
215,4,6.26,4.43,7.94
216,8,2.36,4.38,7.99
216,7,6.48,9.72,8.36
216,6,8.8,6.33,13.97
216,5,9.35,4.33,13.08
216,4,6.29,4.35,7.92
217,8,2.49,4.44,7.94
217,7,6.44,9.86,8.34
217,6,8.78,6.43,14.01
217,5,9.41,4.44,13.11
217,4,6.31,4.29,7.88
218,8,2.62,4.5,7.84
218,7,6.41,9.97,8.34
218,6,8.83,6.52,14.06
218,5,9.44,4.56,13.16
218,4,6.33,4.2,7.88
219,8,2.68,4.6,7.79
219,7,6.39,10.09,8.33
219,6,8.96,6.61,14.12
219,5,9.49,4.68,13.2
219,4,6.35,4.15,7.84
220,8,2.68,4.76,7.67
220,7,6.36,10.21,8.33
220,6,9.11,6.68,14.21
220,5,9.54,4.77,13.26
220,4,6.36,4.08,7.84
221,8,2.67,4.97,7.51
221,7,6.34,10.32,8.36
221,6,9.2,6.75,14.29
221,5,9.58,4.88,13.26
221,4,6.36,4.01,7.83
222,8,2.68,5.18,7.33
222,7,6.31,10.42,8.34
222,6,9.26,6.82,14.37
222,5,9.61,4.98,13.26
222,4,6.38,3.94,7.81
223,8,2.72,5.37,7.2
223,7,6.29,10.53,8.34
223,6,9.32,6.9,14.46
223,5,9.63,5.08,13.27
223,4,6.38,3.9,7.78
224,8,2.8,5.58,7.06
224,7,6.27,10.62,8.35
224,6,9.36,6.99,14.51
224,5,9.65,5.17,13.29
224,4,6.39,3.83,7.77
225,8,2.88,5.76,6.93
225,7,6.24,10.72,8.35
225,6,9.4,7.06,14.58
225,5,9.67,5.27,13.31
225,4,6.4,3.79,7.75
226,8,2.91,5.94,6.84
226,7,6.23,10.8,8.35
226,6,9.44,7.14,14.63
226,5,9.67,5.37,13.32
226,4,6.41,3.74,7.72
227,8,2.93,6.14,6.68
227,7,6.21,10.9,8.36
227,6,9.47,7.21,14.71
227,5,9.68,5.47,13.33
227,4,6.41,3.67,7.74
228,8,2.94,6.33,6.55
228,7,6.19,10.98,8.37
228,6,9.51,7.26,14.79
228,5,9.69,5.54,13.36
228,4,6.42,3.62,7.74
229,8,2.97,6.5,6.46
229,7,6.18,11.06,8.38
229,6,9.56,7.31,14.86
229,5,9.71,5.63,13.4
229,4,6.44,3.58,7.72
230,8,3.05,6.69,6.31
230,7,6.16,11.14,8.38
230,6,9.6,7.34,14.92
230,5,9.74,5.71,13.45
230,4,6.45,3.53,7.72
231,8,3.17,6.86,6.21
231,7,6.15,11.22,8.37
