frame,id,3d_x,3d_y,3d_z
36,-1,5.27,29.0,2.89
36,-1,7.0,23.58,3.78
36,-1,9.13,21.7,3.97
36,-1,13.99,26.53,2.94
37,-1,6.21,28.99,4.45
37,-1,5.26,28.99,2.89
37,-1,7.05,23.54,3.75
37,-1,9.22,21.69,4.0
37,-1,13.94,26.4,2.89
38,-1,5.26,28.99,2.89
38,-1,7.11,23.52,3.73
38,-1,9.34,21.68,4.02
38,-1,13.97,26.28,2.83
39,-1,5.29,28.96,2.87
39,-1,7.15,23.49,3.73
39,-1,9.44,21.67,4.04
39,-1,14.03,26.12,2.78
40,-1,5.34,28.93,2.83
40,-1,7.19,23.45,3.71
40,-1,9.54,21.66,4.07
40,-1,14.08,25.99,2.75
41,-1,5.42,28.9,2.79
41,-1,7.23,23.42,3.69
41,-1,9.64,21.66,4.09
41,-1,14.12,25.85,2.7
42,-1,5.5,28.88,2.77
42,-1,7.27,23.38,3.65
42,-1,9.73,21.64,4.11
42,-1,14.19,25.72,2.66
43,-1,5.59,28.84,2.7
43,-1,7.31,23.36,3.64
43,-1,9.83,21.64,4.13
43,-1,14.24,25.61,2.62
44,-1,5.64,28.82,2.67
44,-1,6.75,28.96,4.61
44,-1,7.36,23.36,3.6
44,-1,9.92,21.63,4.15
44,-1,14.29,25.46,2.59
45,-1,5.7,28.81,2.65
45,-1,6.82,28.97,4.64
45,-1,7.44,23.43,3.53
45,-1,10.02,21.62,4.17
45,-1,14.35,25.34,2.55
46,-1,5.74,28.81,2.65
46,-1,6.89,28.99,4.68
46,-1,7.51,23.53,3.45
46,-1,10.1,21.61,4.19
46,-1,14.4,25.24,2.51
47,-1,5.78,28.81,2.65
47,-1,7.6,23.55,3.35
47,-1,14.44,25.12,2.49
47,-1,10.2,21.6,4.21
48,-1,5.82,28.81,2.67
48,-1,7.68,23.53,3.24
48,-1,10.29,21.59,4.22
48,-1,14.49,25.02,2.46
49,-1,5.86,28.81,2.7
49,-1,7.74,23.46,3.16
49,-1,10.38,21.59,4.24
49,-1,14.53,24.92,2.44
50,-1,5.9,28.81,2.73
50,-1,7.16,28.98,4.85
50,-1,7.84,23.38,3.07
50,-1,10.46,21.58,4.25
50,-1,14.56,24.8,2.41
51,-1,7.26,28.89,4.88
51,-1,5.93,28.81,2.76
51,-1,7.94,23.3,3.0
51,-1,14.59,24.7,2.39
51,-1,10.55,21.57,4.27
52,-1,7.35,28.81,4.92
52,-1,5.96,28.81,2.79
52,-1,8.03,23.24,2.92
52,-1,10.63,21.56,4.29
52,-1,14.62,24.61,2.36
53,-1,7.43,28.74,4.96
53,-1,5.98,28.81,2.81
53,-1,8.13,23.2,2.87
53,-1,14.67,24.51,2.33
53,-1,10.71,21.56,4.3
54,-1,6.03,28.82,2.83
54,-1,7.53,28.71,5.0
54,-1,8.24,23.17,2.8
54,-1,14.7,24.39,2.31
54,-1,10.8,21.56,4.32
55,-1,6.06,28.81,2.85
55,-1,7.62,28.69,5.05
55,-1,8.34,23.14,2.74
55,-1,14.73,24.3,2.27
55,-1,10.89,21.55,4.34
56,-1,6.08,28.81,2.87
56,-1,7.72,28.7,5.1
56,-1,8.45,23.12,2.67
56,-1,14.76,24.21,2.25
56,-1,10.96,21.54,4.35
57,-1,6.1,28.81,2.88
57,-1,7.84,28.73,5.17
57,-1,8.54,23.09,2.61
57,-1,14.79,24.12,2.23
57,-1,11.05,21.54,4.36
58,-1,6.12,28.81,2.89
58,-1,7.95,28.74,5.21
58,-1,8.63,23.06,2.56
58,-1,14.81,24.03,2.21
58,-1,11.12,21.54,4.37
59,-1,6.13,28.8,2.89
59,-1,8.06,28.76,5.27
59,-1,8.72,23.03,2.5
59,-1,14.84,23.96,2.18
59,-1,11.21,21.53,4.39
60,-1,6.15,28.81,2.9
60,-1,8.15,28.79,5.32
60,-1,8.81,23.0,2.44
60,-1,11.29,21.51,4.41
60,-1,14.86,23.87,2.17
61,-1,6.18,28.8,2.91
61,-1,8.88,22.98,2.4
61,-1,8.25,28.81,5.37
61,-1,11.36,21.51,4.41
61,-1,14.89,23.77,2.15
62,-1,6.2,28.8,2.92
62,-1,8.35,28.82,5.43
62,-1,8.96,22.94,2.34
62,-1,11.43,21.51,4.43
62,-1,14.93,23.68,2.12
63,-1,6.22,28.81,2.92
63,-1,8.44,28.85,5.47
63,-1,9.04,22.91,2.31
63,-1,14.95,23.61,2.11
63,-1,11.5,21.49,4.44
64,-1,8.52,28.87,5.53
64,-1,6.24,28.8,2.93
64,-1,9.12,22.89,2.25
64,-1,11.58,21.49,4.45
64,-1,14.97,23.54,2.09
65,-1,8.6,28.89,5.58
65,-1,6.27,28.8,2.93
65,-1,9.19,22.86,2.21
65,-1,11.65,21.48,4.47
65,-1,15.0,23.47,2.07
66,-1,6.29,28.79,2.93
66,-1,8.68,28.91,5.61
66,-1,9.26,22.83,2.18
66,-1,11.72,21.48,4.48
66,-1,15.03,23.36,2.06
67,-1,8.76,28.93,5.66
67,-1,6.33,28.77,2.93
67,-1,9.33,22.8,2.13
67,-1,11.78,21.47,4.49
67,-1,15.05,23.31,2.05
68,-1,8.83,28.94,5.7
68,-1,6.38,28.72,2.95
68,-1,9.38,22.85,2.1
68,-1,11.85,21.47,4.5
68,-1,15.07,23.23,2.02
69,-1,6.46,28.66,2.96
69,-1,8.91,28.96,5.75
69,-1,9.44,22.98,2.05
69,-1,11.9,21.53,4.52
69,-1,15.09,23.17,2.0
70,-1,8.97,28.98,5.78
70,-1,9.5,23.11,1.98
70,-1,6.53,28.64,2.98
70,-1,11.93,21.7,4.52
70,-1,15.12,23.09,1.99
71,-1,9.91,27.79,1.62
71,-1,8.51,24.21,6.86
71,-1,6.6,28.61,3.02
71,-1,12.01,21.82,4.53
71,-1,15.15,23.01,1.97
72,-1,9.97,27.79,1.56
72,-1,8.59,24.34,6.88
72,-1,6.68,28.61,3.03
72,-1,12.1,21.91,4.54
72,-1,15.16,22.95,1.96
73,-1,10.05,27.78,1.5
73,-1,6.74,28.63,3.06
73,-1,8.69,24.42,6.92
73,-1,12.19,21.97,4.57
73,-1,15.19,22.88,1.95
74,-1,10.13,27.77,1.44
74,-1,8.79,24.5,6.94
74,-1,6.81,28.65,3.07
74,-1,12.27,22.03,4.59
74,-1,15.2,22.82,1.94
75,-1,10.21,27.74,1.38
75,-1,8.9,24.57,6.98
75,-1,6.89,28.68,3.08
75,-1,12.37,22.08,4.62
75,-1,15.23,22.73,1.93
76,-1,10.3,27.7,1.33
76,-1,9.02,24.63,7.01
76,-1,6.97,28.7,3.08
76,-1,12.46,22.12,4.63
76,-1,15.25,22.67,1.92
77,-1,9.44,28.99,6.07
77,-1,7.04,28.71,3.09
77,-1,10.23,23.6,1.51
77,-1,12.57,22.15,4.65
77,-1,15.26,22.61,1.9
78,-1,9.5,28.93,6.14
78,-1,7.13,28.71,3.08
78,-1,10.36,23.64,1.46
78,-1,12.65,22.2,4.67
78,-1,15.28,22.55,1.9
79,-1,9.59,28.88,6.17
79,-1,10.48,23.67,1.42
79,-1,7.22,28.68,3.08
79,-1,12.75,22.23,4.7
79,-1,15.3,22.5,1.9
80,-1,9.66,28.85,6.22
80,-1,10.6,23.7,1.37
80,-1,7.33,28.65,3.06
80,-1,12.83,22.27,4.73
80,-1,15.31,22.43,1.89
81,-1,9.75,28.83,6.27
81,-1,10.72,23.74,1.34
81,-1,7.43,28.64,3.06
81,-1,12.91,22.32,4.77
81,-1,15.34,22.36,1.88
82,-1,9.84,28.83,6.32
82,-1,10.82,23.78,1.31
82,-1,13.0,22.35,4.79
82,-1,7.53,28.66,3.05
82,-1,15.35,22.31,1.87
83,-1,9.93,28.83,6.35
83,-1,10.93,23.81,1.28
83,-1,7.63,28.7,3.04
83,-1,13.08,22.39,4.82
83,-1,15.36,22.25,1.86
84,-1,10.01,28.83,6.41
84,-1,7.74,28.76,3.02
84,-1,11.04,23.84,1.27
84,-1,13.16,22.43,4.84
84,-1,15.35,22.19,1.86
85,-1,10.1,28.83,6.43
85,-1,11.15,23.87,1.24
85,-1,7.84,28.82,2.99
85,-1,13.25,22.47,4.85
85,-1,15.11,22.1,1.84
86,-1,10.18,28.83,6.48
86,-1,11.24,23.88,1.23
86,-1,7.95,28.87,2.98
86,-1,13.32,22.5,4.88
86,-1,14.86,22.03,1.79
87,-1,10.26,28.85,6.5
87,-1,11.34,23.9,1.2
87,-1,8.06,28.9,2.95
87,-1,13.4,22.55,4.92
87,-1,14.68,21.97,1.74
88,-1,10.33,28.86,6.52
88,-1,11.43,23.93,1.2
88,-1,13.47,22.58,4.95
88,-1,8.15,28.94,2.94
88,-1,14.52,21.86,1.7
89,-1,10.39,28.87,6.56
89,-1,11.53,23.94,1.17
89,-1,8.26,28.97,2.93
89,-1,13.55,22.63,4.97
89,-1,14.45,21.72,1.66
90,-1,10.47,28.89,6.58
90,-1,11.62,23.96,1.17
90,-1,8.37,28.99,2.91
90,-1,13.61,22.67,4.99
90,-1,14.39,21.59,1.63
91,-1,10.53,28.89,6.61
91,-1,11.7,23.98,1.16
91,-1,13.69,22.71,5.01
91,-1,14.31,21.44,1.58
92,-1,10.6,28.9,6.6
92,-1,11.8,24.0,1.15
92,-1,13.78,22.75,5.03
92,-1,14.23,21.32,1.54
93,-1,10.69,28.89,6.57
93,-1,11.88,24.01,1.13
93,-1,13.83,22.78,5.05
93,-1,14.16,21.19,1.5
94,-1,10.78,28.85,6.51
94,-1,8.8,29.0,2.85
94,-1,11.95,24.02,1.12
94,-1,13.9,22.82,5.07
94,-1,14.08,21.04,1.47
95,-1,10.87,28.78,6.42
95,-1,8.96,28.88,2.83
95,-1,12.03,24.04,1.11
95,-1,13.97,22.85,5.1
95,-1,14.03,20.91,1.44
96,-1,10.94,28.71,6.31
96,-1,9.12,28.84,2.81
96,-1,12.1,24.05,1.1
96,-1,14.02,22.9,5.12
96,-1,13.96,20.79,1.41
97,-1,11.0,28.67,6.22
97,-1,12.18,24.06,1.08
97,-1,9.26,28.83,2.79
97,-1,14.09,22.93,5.13
97,-1,13.89,20.66,1.39
98,-1,11.06,28.64,6.15
98,-1,9.4,28.84,2.76
98,-1,12.25,24.07,1.07
98,-1,14.16,22.97,5.14
98,-1,13.83,20.55,1.36
99,-1,11.11,28.63,6.09
99,-1,9.56,28.87,2.73
99,-1,12.31,24.08,1.07
99,-1,14.23,23.01,5.17
99,-1,13.77,20.44,1.34
100,-1,11.18,28.64,6.05
100,-1,9.71,28.9,2.7
100,-1,12.38,24.08,1.04
100,-1,14.28,23.04,5.17
100,-1,13.72,20.33,1.32
101,-1,11.24,28.65,6.01
101,-1,9.86,28.94,2.66
101,-1,12.46,24.08,1.02
101,-1,14.34,23.07,5.2
101,-1,13.66,20.22,1.29
102,-1,11.34,28.67,5.97
102,-1,12.53,24.09,1.01
102,-1,14.4,23.12,5.23
102,-1,13.6,20.12,1.28
103,-1,11.42,28.7,5.93
103,-1,12.58,24.09,1.0
103,-1,14.46,23.14,5.24
103,-1,13.54,20.02,1.27
104,-1,11.5,28.71,5.91
104,-1,14.53,23.17,5.25
104,-1,12.64,24.09,0.98
104,-1,13.49,19.92,1.24
105,-1,11.58,28.74,5.87
105,-1,14.58,23.22,5.26
105,-1,12.7,24.09,0.97
105,-1,13.45,19.83,1.2
106,-1,11.66,28.75,5.85
106,-1,12.76,24.09,0.95
106,-1,10.29,28.95,2.21
106,-1,14.63,23.23,5.27
106,-1,13.47,19.75,1.05
107,-1,11.73,28.78,5.83
107,-1,12.81,24.09,0.94
107,-1,10.39,28.93,2.14
107,-1,14.69,23.28,5.28
107,-1,13.53,19.7,0.91
108,-1,11.8,28.8,5.81
108,-1,10.48,28.89,2.06
108,-1,12.88,24.09,0.93
108,-1,14.75,23.32,5.29
108,-1,13.57,19.68,0.77
109,-1,11.87,28.81,5.8
109,-1,12.92,24.08,0.91
109,-1,10.59,28.85,1.99
109,-1,14.8,23.34,5.31
109,-1,13.57,19.67,0.68
110,-1,11.93,28.83,5.79
110,-1,10.7,28.82,1.91
110,-1,14.85,23.36,5.32
110,-1,12.97,24.09,0.9
111,-1,11.99,28.85,5.76
111,-1,14.92,23.4,5.33
111,-1,13.02,24.08,0.89
111,-1,10.8,28.82,1.85
112,-1,12.05,28.86,5.75
112,-1,13.06,24.08,0.88
112,-1,14.97,23.42,5.34
112,-1,10.9,28.81,1.78
113,-1,12.11,28.87,5.74
113,-1,15.01,23.46,5.35
113,-1,11.0,28.82,1.73
113,-1,13.54,19.58,0.5
114,-1,12.16,28.88,5.72
114,-1,15.05,23.49,5.37
114,-1,13.17,24.08,0.87
114,-1,11.07,28.9,1.69
115,-1,12.21,28.89,5.71
115,-1,15.11,23.52,5.38
115,-1,13.22,24.07,0.86
116,-1,12.27,28.89,5.7
116,-1,15.16,23.54,5.39
116,-1,13.26,24.07,0.85
117,-1,12.31,28.9,5.69
117,-1,15.21,23.57,5.4
117,-1,13.3,24.07,0.84
118,-1,12.37,28.92,5.68
118,-1,15.24,23.59,5.42
118,-1,13.34,24.06,0.85
119,-1,12.41,28.92,5.66
119,-1,13.38,24.06,0.84
119,-1,15.31,23.63,5.41
119,-1,11.01,28.99,1.63
120,-1,12.45,28.94,5.65
120,-1,15.35,23.67,5.42
120,-1,13.42,24.06,0.84
120,-1,11.03,28.99,1.66
121,-1,12.5,28.94,5.65
121,-1,15.4,23.69,5.43
121,-1,13.46,24.06,0.81
121,-1,11.05,28.99,1.71
122,-1,12.54,28.95,5.64
122,-1,15.45,23.72,5.45
122,-1,13.5,24.05,0.8
122,-1,11.06,28.99,1.75
123,-1,12.57,28.96,5.63
123,-1,15.5,23.75,5.46
123,-1,13.52,24.05,0.79
123,-1,11.09,28.98,1.79
124,-1,12.61,28.97,5.63
124,-1,15.56,23.78,5.47
124,-1,13.56,24.04,0.78
124,-1,11.12,28.98,1.82
124,-1,12.43,19.98,0.7
125,-1,12.65,28.97,5.63
125,-1,15.59,23.79,5.49
125,-1,13.6,24.03,0.75
125,-1,11.11,28.97,1.85
125,-1,12.31,19.92,0.71
126,-1,12.69,28.97,5.62
126,-1,15.63,23.82,5.5
126,-1,11.05,28.98,1.89
126,-1,13.64,24.03,0.73
126,-1,12.16,19.88,0.72
127,-1,12.73,28.98,5.62
127,-1,13.67,24.03,0.72
127,-1,15.67,23.86,5.51
127,-1,10.98,28.99,1.93
127,-1,11.98,19.84,0.77
128,-1,12.76,28.99,5.61
128,-1,15.72,23.88,5.51
128,-1,13.72,24.02,0.7
128,-1,11.89,19.82,0.76
129,-1,12.8,28.99,5.62
129,-1,15.75,23.89,5.52
129,-1,13.76,24.01,0.69
129,-1,11.63,19.82,0.9
130,-1,15.79,23.9,5.53
130,-1,13.78,24.01,0.69
130,-1,11.41,19.85,1.1
131,-1,12.86,29.0,5.62
131,-1,15.84,23.95,5.52
131,-1,13.79,24.01,0.72
131,-1,11.27,19.85,1.17
132,-1,12.89,27.67,0.68
132,-1,12.89,27.67,0.68
132,-1,11.6,19.77,0.75
133,-1,12.91,29.0,5.61
133,-1,15.93,23.99,5.53
133,-1,13.84,23.99,0.7
133,-1,11.03,19.86,1.25
134,-1,15.96,24.0,5.54
134,-1,10.87,19.86,1.3
134,-1,13.89,23.98,0.68
135,-1,15.98,24.02,5.55
135,-1,10.76,19.87,1.33
135,-1,13.94,23.98,0.66
135,-1,10.71,28.37,2.1
136,-1,11.19,28.66,1.01
136,-1,16.03,24.06,5.56
136,-1,13.96,23.97,0.66
136,-1,9.99,20.09,2.73
137,-1,11.15,28.66,1.03
137,-1,16.07,24.09,5.56
137,-1,13.97,23.96,0.66
137,-1,9.89,20.09,2.72
138,-1,10.53,28.98,2.04
138,-1,16.11,24.11,5.56
138,-1,14.0,23.94,0.66
138,-1,10.47,19.88,1.42
139,-1,14.06,23.94,0.66
139,-1,10.4,29.0,2.03
139,-1,16.15,24.13,5.56
139,-1,10.36,19.88,1.44
140,-1,16.18,24.16,5.58
140,-1,14.08,23.93,0.66
140,-1,10.24,19.88,1.46
141,-1,16.22,24.18,5.58
141,-1,14.1,23.92,0.67
141,-1,10.13,19.89,1.49
142,-1,16.26,24.19,5.58
142,-1,14.14,23.91,0.69
142,-1,10.03,19.89,1.49
143,-1,16.3,24.21,5.59
143,-1,14.17,23.89,0.68
143,-1,9.95,19.9,1.52
144,-1,16.33,24.23,5.6
144,-1,9.97,28.99,2.12
144,-1,9.88,19.89,1.52
144,-1,14.2,23.88,0.68
145,-1,16.36,24.26,5.61
145,-1,9.94,28.99,2.14
145,-1,14.23,23.87,0.69
145,-1,9.84,19.9,1.54
145,-1,12.08,20.45,7.34
146,-1,16.4,24.27,5.6
146,-1,14.26,23.86,0.69
146,-1,9.79,19.98,1.52
147,-1,16.44,24.29,5.61
147,-1,14.29,23.86,0.69
147,-1,9.77,20.24,1.55
148,-1,13.38,28.94,5.74
148,-1,16.47,24.31,5.61
148,-1,14.33,23.85,0.69
148,-1,9.88,20.51,1.6
149,-1,13.48,28.84,5.78
149,-1,14.36,23.86,0.68
149,-1,16.51,24.33,5.62
149,-1,9.9,20.76,1.69
150,-1,13.57,28.77,5.81
150,-1,14.38,23.85,0.68
150,-1,16.54,24.36,5.63
150,-1,9.94,20.94,1.77
151,-1,13.66,28.74,5.87
151,-1,14.41,23.85,0.68
151,-1,10.52,28.64,1.39
151,-1,16.58,24.37,5.63
151,-1,9.22,21.37,3.13
152,-1,13.75,28.74,5.9
152,-1,16.62,24.39,5.64
152,-1,10.52,28.65,1.42
152,-1,14.43,23.85,0.68
152,-1,9.22,21.5,3.17
153,-1,13.84,28.75,5.95
153,-1,16.64,24.41,5.64
153,-1,10.5,28.65,1.47
153,-1,14.45,23.85,0.68
153,-1,9.22,21.65,3.22
154,-1,13.93,28.77,5.99
154,-1,16.68,24.43,5.64
154,-1,10.48,28.65,1.53
154,-1,14.47,23.85,0.68
154,-1,9.21,21.78,3.27
155,-1,14.01,28.8,6.04
155,-1,16.7,24.44,5.65
155,-1,10.48,28.64,1.56
155,-1,14.5,23.85,0.68
155,-1,9.2,21.93,3.3
156,-1,14.08,28.83,6.08
156,-1,14.53,23.85,0.68
156,-1,16.79,24.38,5.63
156,-1,10.47,28.64,1.57
156,-1,9.18,22.06,3.32
157,-1,14.15,28.86,6.11
157,-1,14.55,23.84,0.68
157,-1,10.44,28.64,1.6
157,-1,16.91,24.23,5.62
157,-1,9.15,22.19,3.36
158,-1,14.21,28.89,6.13
158,-1,14.57,23.84,0.67
158,-1,10.36,28.65,1.63
158,-1,17.02,24.1,5.64
158,-1,9.12,22.33,3.4
159,-1,14.28,28.92,6.16
159,-1,14.6,23.83,0.66
159,-1,10.31,28.68,1.7
159,-1,17.13,24.04,5.64
159,-1,9.11,22.46,3.43
160,-1,14.34,28.95,6.19
160,-1,14.63,23.81,0.66
160,-1,10.28,28.69,1.77
160,-1,9.15,22.58,3.52
160,-1,17.24,24.02,5.66
161,-1,14.39,28.98,6.21
161,-1,14.65,23.81,0.66
161,-1,10.35,28.67,1.74
161,-1,9.2,22.7,3.61
161,-1,17.35,23.99,5.67
162,-1,14.47,25.07,7.12
162,-1,10.41,28.65,1.7
162,-1,17.45,24.0,5.67
162,-1,9.23,22.82,3.74
163,-1,10.37,28.66,1.78
163,-1,14.5,25.06,7.16
163,-1,9.24,22.96,3.85
163,-1,17.56,23.99,5.68
164,-1,10.34,28.67,1.85
164,-1,17.67,23.98,5.69
164,-1,14.51,25.07,7.22
164,-1,9.24,23.08,3.94
165,-1,10.35,28.66,1.84
165,-1,17.77,23.99,5.7
165,-1,9.23,23.21,4.04
166,-1,10.33,28.64,1.85
166,-1,9.22,23.33,4.11
166,-1,17.87,23.99,5.69
167,-1,10.3,28.62,1.84
167,-1,9.2,23.43,4.18
167,-1,17.97,23.97,5.71
168,-1,13.8,28.98,6.39
168,-1,10.28,28.6,1.86
168,-1,14.81,23.77,0.65
168,-1,9.15,23.56,4.24
168,-1,18.06,23.97,5.72
169,-1,13.57,28.95,6.39
169,-1,9.08,23.68,4.31
169,-1,10.2,28.59,1.87
169,-1,14.83,23.76,0.65
169,-1,18.14,23.97,5.73
170,-1,10.14,28.55,1.87
170,-1,13.39,28.94,6.36
170,-1,14.86,23.76,0.65
170,-1,9.01,23.79,4.39
170,-1,18.23,23.97,5.73
171,-1,10.14,28.52,1.85
171,-1,18.33,23.96,5.74
171,-1,14.88,23.74,0.65
171,-1,13.24,28.9,6.33
171,-1,8.99,23.9,4.49
172,-1,13.11,28.9,6.32
172,-1,14.9,23.73,0.65
172,-1,10.13,28.51,1.87
172,-1,18.4,23.97,5.74
172,-1,9.01,24.01,4.58
173,-1,10.15,28.52,1.88
173,-1,13.01,28.87,6.31
173,-1,14.89,23.78,0.65
173,-1,18.5,23.98,5.75
173,-1,9.05,24.1,4.67
174,-1,10.22,28.52,1.9
174,-1,12.92,28.88,6.3
174,-1,14.82,23.91,0.66
174,-1,18.58,23.97,5.76
174,-1,9.12,24.19,4.73
175,-1,12.85,28.9,6.29
175,-1,14.76,24.05,0.63
175,-1,18.67,23.96,5.77
175,-1,9.03,23.86,2.14
176,-1,12.78,28.92,6.29
176,-1,14.7,24.17,0.62
176,-1,9.0,23.95,2.15
176,-1,18.74,23.96,5.78
177,-1,12.72,28.93,6.29
177,-1,14.63,24.29,0.62
177,-1,8.98,24.04,2.16
177,-1,18.81,23.95,5.78
178,-1,12.65,28.96,6.29
178,-1,14.59,24.38,0.64
178,-1,8.95,24.11,2.17
178,-1,18.89,23.97,5.78
179,-1,12.59,28.99,6.29
179,-1,18.98,23.94,5.79
179,-1,8.93,24.19,2.17
179,-1,14.56,24.46,0.65
180,-1,8.91,24.27,2.18
180,-1,19.05,23.95,5.8
180,-1,14.55,24.54,0.65
181,-1,8.89,24.35,2.19
181,-1,14.56,24.61,0.66
181,-1,19.12,23.95,5.81
182,-1,11.35,28.91,4.4
182,-1,8.87,24.42,2.2
182,-1,14.57,24.69,0.66
182,-1,19.18,23.94,5.8
183,-1,11.42,28.87,4.41
183,-1,8.85,24.49,2.22
183,-1,19.27,23.93,5.81
183,-1,14.59,24.78,0.66
184,-1,11.49,28.85,4.41
184,-1,14.6,24.86,0.66
184,-1,19.34,23.92,5.82
184,-1,8.82,24.56,2.22
185,-1,11.56,28.84,4.41
185,-1,12.4,29.0,6.01
185,-1,14.62,24.92,0.66
185,-1,19.41,23.92,5.82
185,-1,8.81,24.63,2.23
186,-1,11.64,28.83,4.39
186,-1,12.41,28.98,5.95
186,-1,8.79,24.7,2.24
186,-1,14.64,24.97,0.67
186,-1,19.48,23.92,5.84
187,-1,11.71,28.83,4.39
187,-1,8.76,24.77,2.25
187,-1,12.39,28.99,5.9
187,-1,14.66,25.04,0.67
187,-1,19.54,23.92,5.83
188,-1,11.77,28.85,4.38
188,-1,8.75,24.83,2.27
188,-1,12.36,28.99,5.85
188,-1,19.62,23.91,5.84
188,-1,14.69,25.12,0.67
189,-1,11.85,28.89,4.37
189,-1,8.74,24.9,2.27
189,-1,19.68,23.9,5.85
189,-1,14.72,25.21,0.67
190,-1,19.76,23.9,5.85
190,-1,8.73,24.98,2.28
190,-1,11.92,28.93,4.36
190,-1,14.74,25.27,0.67
191,-1,8.72,25.03,2.29
192,-1,19.88,23.9,5.87
192,-1,14.78,25.42,0.67
193,-1,19.94,23.89,5.87
193,-1,14.79,25.49,0.68
194,-1,12.25,28.98,4.33
195,-1,12.33,28.96,4.33
195,-1,8.69,25.28,2.31
195,-1,20.08,23.89,5.88
