frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
8,4,12.8,28.02,3.8,1228.5202331542969,1293.7022705078125,26.0,26.0,-1,1201.6812438964844,652.8972778320312,50.0,50.0,-1
8,3,4.44,25.08,4.72,890.1871032714844,1157.409912109375,26.0,26.0,-1,676.3749084472656,679.7301635742188,50.0,50.0,-1
9,7,3.89,26.11,3.19,852.9228515625,1212.1909790039062,26.0,26.0,-1,607.7266235351562,588.2783889770508,50.0,50.0,-1
9,6,6.62,28.93,3.41,960.798568725586,1332.9566650390625,26.0,26.0,-1,753.8122253417969,629.3692932128906,50.0,50.0,-1
9,5,7.25,22.08,3.59,989.7711181640624,1044.861572265625,26.0,26.0,-1,904.9921264648438,594.3511505126953,50.0,50.0,-1
9,4,12.88,27.98,3.76,1231.55078125,1292.1158447265625,26.0,26.0,-1,1207.6267700195312,650.2840881347656,50.0,50.0,-1
10,6,6.55,28.97,3.45,958.2110137939452,1334.3352661132812,26.0,26.0,-1,748.6591491699219,632.283203125,50.0,50.0,-1
10,5,7.22,22.05,3.62,991.9037933349608,1042.878662109375,26.0,26.0,-1,899.529327392578,595.3483505249023,50.0,50.0,-1
10,4,12.96,27.92,3.72,1235.4042358398438,1290.2703857421875,26.0,26.0,-1,1212.9301147460938,646.8195495605469,50.0,50.0,-1
11,5,7.27,22.01,3.63,994.0880279541016,1041.4541015625,26.0,26.0,-1,903.3988342285156,595.5878524780273,50.0,50.0,-1
11,4,13.04,27.87,3.67,1238.4339599609375,1288.8839111328125,26.0,26.0,-1,1218.8865966796875,642.8810577392578,50.0,50.0,-1
11,3,5.19,24.79,4.44,910.2186584472656,1150.3442993164062,26.0,26.0,-1,742.5582885742188,663.4545745849609,50.0,50.0,-1
12,5,7.33,21.97,3.61,995.9486846923828,1039.8888549804688,26.0,26.0,-1,907.412841796875,594.6735458374023,50.0,50.0,-1
12,4,13.11,27.83,3.65,1241.3360595703125,1287.41552734375,26.0,26.0,-1,1223.7383422851562,641.435791015625,50.0,50.0,-1
12,3,5.26,24.72,4.11,915.127670288086,1149.152587890625,26.0,26.0,-1,738.263427734375,640.6275329589844,50.0,50.0,-1
13,5,7.38,21.94,3.62,997.9472808837892,1038.624053955078,26.0,26.0,-1,911.1665954589844,594.8993453979492,50.0,50.0,-1
13,4,13.17,27.78,3.61,1244.0382385253906,1285.700439453125,26.0,26.0,-1,1228.072509765625,638.1879425048828,50.0,50.0,-1
13,3,5.26,24.73,4.19,919.264678955078,1147.6327514648438,26.0,26.0,-1,732.9842834472656,644.142578125,50.0,50.0,-1
14,6,4.78,29.0,2.94,879.4032592773438,1339.932861328125,26.0,26.0,-1,612.6584930419922,593.6066436767578,50.0,50.0,-1
14,5,7.42,21.9,3.64,1000.2306671142578,1036.7857666015625,26.0,26.0,-1,913.6776123046876,595.6589736938477,50.0,50.0,-1
14,4,13.25,27.71,3.57,1247.289306640625,1283.451416015625,26.0,26.0,-1,1233.6096801757812,635.2581481933594,50.0,50.0,-1
14,3,5.54,24.65,4.35,923.6724853515624,1145.5269165039062,26.0,26.0,-1,766.196044921875,656.3640747070312,50.0,50.0,-1
15,7,6.07,28.9,3.73,940.4409027099608,1327.5050048828125,26.0,26.0,-1,717.1055297851562,651.4091644287109,50.0,50.0,-1
15,6,4.8,29.0,2.94,880.4713516235352,1339.96337890625,26.0,26.0,-1,614.3779144287109,593.763298034668,50.0,50.0,-1
15,5,7.46,21.86,3.65,1002.6705780029296,1034.7115478515625,26.000000000000114,26.0,-1,915.9378662109376,595.7863159179688,50.0,50.0,-1
15,4,13.31,27.67,3.53,1249.5940246582031,1282.2291870117188,26.0,26.0,-1,1238.1218872070312,632.1800231933594,50.0,50.0,-1
15,3,5.64,24.58,4.31,927.5506286621094,1143.040771484375,26.0,26.0,-1,773.5072937011719,653.4408264160156,50.0,50.0,-1
16,7,5.96,28.87,3.81,936.8500213623048,1325.4683227539062,26.0,26.0,-1,708.9469604492188,656.4489288330078,50.0,50.0,-1
16,6,4.82,28.99,2.94,881.4941482543945,1339.5322265625,26.0,26.0,-1,616.319091796875,593.9547805786133,50.0,50.0,-1
16,5,7.52,21.81,3.65,1005.1782073974608,1032.9764404296875,26.000000000000114,26.0,-1,919.7240295410156,595.6348724365234,50.0,50.0,-1
16,4,13.38,27.63,3.5,1252.6007995605469,1280.6611938476562,26.0,26.0,-1,1242.5794067382812,629.6580047607422,50.0,50.0,-1
16,3,5.72,24.52,4.26,931.0423278808594,1140.8071899414062,26.0,26.0,-1,778.3811645507812,649.74267578125,50.0,50.0,-1
17,7,5.86,28.86,3.86,933.229034423828,1324.22509765625,26.0,26.0,-1,702.4490661621094,659.6967926025391,50.0,50.0,-1
17,6,4.85,28.98,2.94,882.4962921142578,1339.1514892578125,26.0,26.0,-1,618.4217376708984,594.1139373779297,50.0,50.0,-1
17,5,7.57,21.78,3.65,1006.9810485839844,1031.4793090820312,26.0,26.0,-1,923.430206298828,595.8451080322266,50.0,50.0,-1
17,4,13.44,27.58,3.48,1254.906219482422,1278.8901977539062,26.0,26.0,-1,1246.8988037109375,627.9374237060547,50.0,50.0,-1
17,3,5.8,24.46,4.23,934.9115295410156,1138.4231567382812,26.0,26.0,-1,784.1642456054688,647.8432159423828,50.0,50.0,-1
18,7,5.78,28.87,3.93,929.8294830322266,1323.9800415039062,26.0,26.0,-1,697.4867553710938,664.7487030029297,50.0,50.0,-1
18,6,4.87,28.97,2.95,883.2524261474609,1338.8482666015625,26.0,26.0,-1,620.2786560058594,594.4241638183594,50.0,50.0,-1
18,5,7.6,21.74,3.67,1008.254150390625,1030.0233154296875,26.0,26.0,-1,925.665008544922,596.5846633911133,50.0,50.0,-1
18,4,13.49,27.54,3.44,1257.4690551757812,1277.8701171875,26.0,26.0,-1,1249.9448852539062,625.2563705444336,50.0,50.0,-1
18,3,5.92,24.39,4.16,938.3461303710938,1136.4168701171875,26.0,26.0,-1,793.7958679199219,643.1395568847656,50.0,50.0,-1
19,7,5.71,28.87,3.97,926.9188079833984,1323.5303344726562,26.0,26.0,-1,693.8157501220703,668.0717620849609,50.0,50.0,-1
19,6,4.89,28.97,2.95,883.9841918945312,1338.786865234375,26.0,26.0,-1,622.1015319824219,594.9604721069336,50.0,50.0,-1
19,5,7.65,21.7,3.67,1010.4491577148438,1028.3238220214844,26.0,26.0,-1,929.0494995117188,596.3714065551758,50.0,50.0,-1
19,4,13.55,27.5,3.42,1259.9967651367188,1276.2298583984375,26.0,26.0,-1,1255.0170288085938,623.0381927490234,50.0,50.0,-1
19,3,6.0,24.33,4.15,941.24755859375,1134.4613647460938,26.0,26.0,-1,800.1090698242188,641.9876403808594,50.0,50.0,-1
20,7,5.64,28.89,4.03,924.161361694336,1323.7062377929688,26.0,26.0,-1,689.0227813720703,672.3900146484375,50.0,50.0,-1
20,6,4.9,28.97,2.96,884.6359100341797,1338.5250244140625,26.0,26.0,-1,623.2547302246094,595.3622817993164,50.0,50.0,-1
20,5,7.69,21.68,3.68,1012.3048858642578,1027.2198486328125,26.0,26.0,-1,931.4295349121094,596.8230285644531,50.0,50.0,-1
20,4,13.61,27.45,3.38,1262.55126953125,1274.813720703125,26.0,26.0,-1,1258.5447387695312,620.3539505004883,50.0,50.0,-1
20,3,6.07,24.28,4.11,944.2276000976562,1132.4376220703125,26.0,26.0,-1,804.2066345214844,639.3003234863281,50.0,50.0,-1
21,7,5.56,28.91,4.11,921.1771087646484,1323.9601440429688,26.0,26.0,-1,684.1025390625,678.4829406738281,50.0,50.0,-1
21,6,4.91,28.97,2.96,885.0005798339844,1338.4646606445312,26.0,26.0,-1,623.4943542480469,595.5404357910156,50.0,50.0,-1
21,5,7.74,21.64,3.7,1015.1652679443359,1025.3167114257812,26.0,26.0,-1,934.6725769042968,597.5432662963867,50.0,50.0,-1
21,4,13.67,27.41,3.36,1265.6242980957031,1273.4788208007812,26.0,26.0,-1,1262.5589599609375,618.3568572998047,50.0,50.0,-1
21,3,6.15,24.22,4.09,947.8070373535156,1129.9306640625,26.0,26.0,-1,809.7693786621094,637.3889617919922,50.0,50.0,-1
22,7,5.48,28.93,4.14,918.7432861328124,1324.0540771484375,26.0,26.0,-1,677.3205261230469,680.5605316162109,50.0,50.0,-1
22,6,4.91,28.96,2.97,884.9454956054688,1338.3682250976562,26.0,26.0,-1,623.6768188476562,595.9933090209961,50.0,50.0,-1
22,5,7.79,21.6,3.7,1017.6675415039062,1023.7714538574221,26.0,26.0,-1,937.6287536621094,597.4501266479492,50.0,50.0,-1
22,4,13.73,27.37,3.33,1268.02392578125,1271.9638671875,26.0,26.0,-1,1266.2941284179688,616.4020843505859,50.0,50.0,-1
22,3,6.21,24.16,4.08,950.409637451172,1127.470947265625,26.0,26.0,-1,813.9314880371094,636.5299530029297,50.0,50.0,-1
23,7,5.4,28.95,4.19,916.1454010009766,1324.0512084960938,26.0,26.0,-1,670.1451721191406,683.7188262939453,50.0,50.0,-1
23,6,4.89,28.97,2.98,884.5455017089844,1338.5255737304688,26.0,26.0,-1,622.4974822998047,596.7773056030273,50.0,50.0,-1
23,5,7.83,21.57,3.7,1019.4668731689453,1022.4712524414062,26.0,26.0,-1,939.6085510253906,597.4406661987305,50.0,50.0,-1
23,4,13.78,27.33,3.32,1270.3956909179688,1270.177978515625,26.0,26.0,-1,1269.6632080078125,615.2028350830078,50.0,50.0,-1
23,3,6.26,24.11,4.04,952.4237365722656,1125.7587280273438,26.0,26.0,-1,817.1538391113281,633.7609558105469,50.0,50.0,-1
24,7,5.32,28.97,4.24,913.7241668701172,1324.2343139648438,26.0,26.0,-1,663.5412139892578,687.7422180175781,50.0,50.0,-1
24,6,4.88,28.98,2.99,883.8941802978516,1338.82568359375,26.0,26.0,-1,622.1581420898438,597.5077209472656,50.0,50.0,-1
24,5,7.88,21.54,3.7,1020.9606323242188,1021.2835998535156,26.0,26.0,-1,943.5086975097656,597.3690872192383,50.0,50.0,-1
24,4,13.83,27.29,3.29,1273.0783386230469,1268.9799194335938,26.0,26.0,-1,1272.6619873046875,612.6818008422852,50.0,50.0,-1
24,3,6.32,24.07,4.05,955.2165222167968,1124.211181640625,26.0,26.0,-1,821.2333984375,633.8250885009766,50.0,50.0,-1
25,7,5.25,28.99,4.3,911.7764434814452,1324.2919921875,26.0,26.0,-1,658.3844757080078,691.6723327636719,50.0,50.0,-1
25,6,4.88,28.99,2.99,884.2244873046875,1338.9837036132812,26.0,26.0,-1,621.91015625,597.9725799560547,50.0,50.0,-1
25,5,7.92,21.49,3.71,1022.8799285888672,1019.3006896972656,26.0,26.0,-1,946.208038330078,597.6851272583008,50.0,50.0,-1
25,4,13.89,27.25,3.25,1275.1837158203125,1267.65087890625,26.0,26.0,-1,1277.7213134765625,610.1930618286133,50.0,50.0,-1
25,3,6.4,24.02,4.0,957.9105377197266,1122.356201171875,26.0,26.0,-1,828.0791320800781,630.6906433105469,50.0,50.0,-1
26,6,4.91,28.99,3.0,885.3469696044922,1338.9180908203125,26.0,26.0,-1,623.66357421875,598.7356109619141,50.0,50.0,-1
27,6,4.96,28.98,3.01,887.4752044677734,1338.6336669921875,26.0,26.0,-1,627.3304290771484,598.9914093017578,50.0,50.0,-1
28,3,6.6,23.86,3.93,965.9427642822266,1116.5242919921875,26.0,26.0,-1,841.5303344726562,625.4378356933594,50.0,50.0,-1
29,6,5.08,28.98,2.99,892.2375793457032,1339.1033935546875,26.0,26.0,-1,637.0157470703125,598.0341644287109,50.0,50.0,-1
29,3,6.65,23.82,3.9,968.0011596679688,1114.9267578125,26.0,26.0,-1,845.5010070800781,623.4732818603516,50.0,50.0,-1
30,3,6.7,23.78,3.87,969.6123352050782,1113.5057983398438,26.0,26.0,-1,849.1189575195312,621.2642974853516,50.0,50.0,-1
31,3,6.74,23.74,3.88,971.7053527832032,1111.9398803710938,26.0,26.0,-1,851.3699035644531,621.3872222900391,50.0,50.0,-1
32,6,5.21,29.0,2.96,897.0639801025392,1340.3038940429688,26.0,26.0,-1,646.3710327148438,595.8192825317383,50.0,50.0,-1
33,6,5.49,28.72,3.05,925.0183868408202,1322.8236694335938,26.0,26.0,-1,646.9961700439453,594.0240631103516,50.0,50.0,-1
33,5,8.79,21.75,3.9,1062.4158172607422,1029.0003967285156,26.0,26.0,-1,992.4788818359376,610.0151138305664,49.999999999999886,50.0,-1
33,4,14.23,27.0,3.07,1289.7366943359375,1259.2664794921875,26.0,26.0,-1,1300.8955078125,596.3056793212891,50.0,50.0,-1
33,3,6.88,23.66,3.82,976.5245056152344,1108.977783203125,26.0,26.0,-1,861.64013671875,617.4610748291016,50.0,50.0,-1
34,6,5.62,28.75,3.05,935.4554290771484,1322.3901977539062,26.0,26.0,-1,647.5796508789062,592.7298431396484,50.0,50.0,-1
34,5,8.89,21.73,3.92,1066.2155151367188,1028.4302368164062,26.0,26.0,-1,998.693603515625,611.2062835693359,50.0,50.0,-1
34,4,14.26,26.93,3.04,1290.640106201172,1256.6193237304688,26.0,26.0,-1,1302.7672119140625,593.9932250976562,50.0,50.0,-1
34,3,6.91,23.64,3.8,978.4701232910156,1107.977783203125,26.0,26.0,-1,862.8740234375,616.2004318237305,50.0,50.0,-1
35,5,9.0,21.72,3.94,1072.026611328125,1027.526885986328,26.0,26.0,-1,1004.3818664550779,612.3858413696289,50.0,50.0,-1
35,4,14.12,26.74,2.98,1285.4271850585938,1249.1522827148438,26.0,26.0,-1,1293.05908203125,588.8429870605469,50.0,50.0,-1
35,3,6.96,23.61,3.79,980.2483978271484,1107.0094604492188,26.0,26.0,-1,865.9857788085938,614.9460830688477,50.0,50.0,-1
36,6,5.27,29.0,2.89,899.4748992919922,1341.0177612304688,26.0,26.0,-1,648.8562927246094,590.5766754150391,50.0,50.0,-1
36,5,9.13,21.7,3.97,1077.154281616211,1026.993133544922,26.0,26.0,-1,1011.7945556640625,613.7225799560547,50.0,50.0,-1
36,4,13.99,26.53,2.94,1279.8829040527344,1240.7559204101562,26.0,26.0,-1,1283.591552734375,584.5024948120117,50.0,50.0,-1
36,3,7.0,23.58,3.78,982.298110961914,1105.7611083984375,26.0,26.0,-1,869.01318359375,614.2693710327148,50.0,50.0,-1
37,7,6.21,28.99,4.45,955.2409973144532,1322.3756103515625,26.0,26.0,-1,723.8783264160156,701.9028930664062,50.0,50.0,-1
37,6,5.26,28.99,2.89,899.59716796875,1340.7208251953125,26.0,26.0,-1,648.28662109375,590.4466094970703,50.0,50.0,-1
37,5,9.22,21.69,4.0,1081.2118530273438,1026.445068359375,26.0,26.0,-1,1017.4230651855469,615.4514617919922,50.0,50.0,-1
37,4,13.94,26.4,2.89,1277.524932861328,1235.5477905273438,26.0,26.0,-1,1280.9359741210938,580.3013153076172,50.0,50.0,-1
37,3,7.05,23.54,3.75,984.0418243408204,1104.5409545898438,26.0,26.0,-1,873.1404724121094,612.7030868530273,50.0,50.0,-1
38,6,5.26,28.99,2.89,899.7657012939452,1340.2977294921875,26.0,26.0,-1,647.2795562744141,590.2587203979492,50.0,50.0,-1
38,5,9.34,21.68,4.02,1086.6111755371094,1025.5746459960938,26.0,26.0,-1,1024.0335083007812,616.5843353271484,50.0,50.0,-1
38,4,13.97,26.28,2.83,1278.7916870117188,1231.0360107421875,26.0,26.0,-1,1283.1693115234375,575.2593078613281,50.0,50.0,-1
38,3,7.11,23.52,3.73,985.9378814697266,1103.8897705078125,26.0,26.0,-1,876.8603515625,611.2019119262695,50.0,50.0,-1
39,6,5.29,28.96,2.87,900.4646453857422,1339.461669921875,26.0,26.0,-1,651.4311218261719,589.4153518676758,50.0,50.0,-1
39,5,9.44,21.67,4.04,1091.4312286376953,1025.3733520507812,26.0,26.0,-1,1029.8832397460938,617.8186264038086,50.0,50.0,-1
39,4,14.03,26.12,2.78,1281.231689453125,1224.6826782226562,26.0,26.0,-1,1287.45654296875,571.4067993164062,50.0,50.0,-1
39,3,7.15,23.49,3.73,988.044174194336,1102.6898193359375,26.0,26.0,-1,879.8924560546876,610.976448059082,50.0,50.0,-1
40,6,5.34,28.93,2.83,902.0168914794922,1339.0314331054688,26.0,26.0,-1,655.3997802734375,585.9732360839844,50.0,50.0,-1
40,5,9.54,21.66,4.07,1095.2702941894531,1024.9473266601562,26.0,26.0,-1,1036.4583129882812,619.3868865966797,50.0,50.0,-1
40,4,14.08,25.99,2.75,1282.9714965820312,1219.4996948242188,26.0,26.0,-1,1291.6766357421875,568.579963684082,50.0,50.0,-1
40,3,7.19,23.45,3.71,989.9542388916016,1101.0792846679688,26.0,26.0,-1,882.3289794921876,609.5823745727539,50.0,50.0,-1
41,6,5.42,28.9,2.79,905.2674865722656,1338.1862182617188,26.0,26.0,-1,661.3251037597656,583.0122451782227,50.0,50.0,-1
41,5,9.64,21.66,4.09,1099.9616394042969,1024.4813842773438,26.0,26.0,-1,1041.3743591308594,620.5059814453125,50.0,50.0,-1
41,4,14.12,25.85,2.7,1285.1466979980469,1214.1021728515625,26.0,26.0,-1,1294.222412109375,564.9436187744141,50.0,50.0,-1
41,3,7.23,23.42,3.69,991.2271423339844,1099.83935546875,26.0,26.0,-1,884.357391357422,607.9201736450195,50.0,50.0,-1
42,6,5.5,28.88,2.77,908.9348754882812,1337.1864624023438,26.0,26.0,-1,666.9987640380859,581.0996704101562,50.0,50.0,-1
42,5,9.73,21.64,4.11,1104.0480651855469,1023.8528747558594,26.0,26.0,-1,1046.8463745117188,621.6888122558594,50.0,50.0,-1
42,4,14.19,25.72,2.66,1287.9323120117188,1209.0418090820312,26.0,26.0,-1,1298.6948852539062,561.2646789550781,50.0,50.0,-1
42,3,7.27,23.38,3.65,992.6064605712892,1098.6493530273438,26.0,26.0,-1,888.1529235839844,605.5865859985352,50.0,50.0,-1
43,6,5.59,28.84,2.7,911.8857421875,1336.5925903320312,26.0,26.0,-1,674.6170806884766,576.4120101928711,50.0,50.0,-1
43,5,9.83,21.64,4.13,1107.6866760253906,1023.8250122070312,26.0,26.0,-1,1053.2705078125,623.0121154785156,50.0,50.0,-1
43,4,14.24,25.61,2.62,1289.510498046875,1204.6998291015625,26.0,26.0,-1,1302.6520385742188,558.4963607788086,50.0,50.0,-1
43,3,7.31,23.36,3.64,994.0291900634766,1097.7664794921875,26.0,26.0,-1,890.2814331054688,604.5659942626953,50.0,50.0,-1
44,7,6.75,28.96,4.61,979.2737121582032,1319.6712646484375,26.0,26.0,-1,763.5165100097656,713.0166473388672,50.0,50.0,-1
44,6,5.64,28.82,2.67,914.229034423828,1336.0654907226562,26.0,26.0,-1,678.2158813476562,573.8829956054688,50.0,50.0,-1
44,5,9.92,21.63,4.15,1111.9559020996094,1023.3324279785156,26.0,26.0,-1,1058.3107299804688,623.7839660644531,50.0,50.0,-1
44,4,14.29,25.46,2.59,1292.519775390625,1198.4746704101562,26.0,26.0,-1,1305.8866577148438,555.5213623046875,50.0,50.0,-1
44,3,7.36,23.36,3.6,996.2136993408204,1098.1673583984375,26.0,26.0,-1,892.4612426757812,602.197265625,50.0,50.0,-1
45,7,6.82,28.97,4.64,982.5323486328124,1319.3956298828125,26.0,26.0,-1,768.5028991699219,715.6608276367188,50.0,50.0,-1
45,6,5.7,28.81,2.65,916.297332763672,1335.7182006835938,26.0,26.0,-1,682.3702087402344,572.5870971679688,50.0,50.0,-1
45,5,10.02,21.62,4.17,1116.1163330078125,1022.6609497070312,26.0,26.0,-1,1063.3746337890625,624.8916931152344,50.0,50.0,-1
45,4,14.35,25.34,2.55,1294.9085693359375,1193.6640625,26.0,26.0,-1,1309.7505493164062,552.5030364990234,50.0,50.0,-1
45,3,7.44,23.43,3.53,999.5472259521484,1101.4268798828125,26.0,26.0,-1,896.4888610839844,598.2160034179688,50.0,50.0,-1
46,7,6.89,28.99,4.68,985.5608978271484,1320.1638793945312,26.0,26.0,-1,772.9300231933594,718.2664489746094,50.0,50.0,-1
46,6,5.74,28.81,2.65,918.5135040283204,1335.7133178710938,26.0,26.0,-1,685.3170318603516,572.4175415039062,50.0,50.0,-1
46,5,10.1,21.61,4.19,1119.7200622558594,1022.4622192382812,26.0,26.0,-1,1068.426727294922,626.0188293457031,50.0,50.0,-1
46,4,14.4,25.24,2.51,1296.7744750976562,1189.82275390625,26.0,26.0,-1,1313.743408203125,549.2046966552734,50.0,50.0,-1
46,3,7.51,23.53,3.45,1002.9794158935548,1105.864501953125,25.999999999999886,26.0,-1,897.2752990722656,593.7484970092773,50.0,50.0,-1
47,6,5.78,28.81,2.65,920.5169372558594,1335.8755493164062,26.0,26.0,-1,688.0092315673828,572.4685745239258,50.0,50.0,-1
47,5,10.2,21.6,4.21,1124.1075744628906,1021.9073181152344,26.0,26.0,-1,1074.039306640625,627.0835876464844,50.0,50.0,-1
47,4,14.44,25.12,2.49,1298.9148254394531,1185.0589599609375,26.0,26.0,-1,1315.7184448242188,547.4632263183594,50.0,50.0,-1
47,3,7.6,23.55,3.35,1005.5647735595704,1107.8561401367188,25.999999999999886,26.0,-1,902.713348388672,588.3538131713867,50.0,50.0,-1
48,6,5.82,28.81,2.67,922.229751586914,1335.6920776367188,26.0,26.0,-1,691.3604736328125,574.0749206542969,50.0,50.0,-1
48,5,10.29,21.59,4.22,1128.0281829833984,1021.46044921875,26.0,26.0,-1,1078.9749755859375,627.8458862304688,50.0,50.0,-1
48,4,14.49,25.02,2.46,1300.962921142578,1180.8236083984375,26.0,26.0,-1,1318.5033569335938,545.1673965454102,50.0,50.0,-1
48,3,7.68,23.53,3.24,1008.1200103759766,1107.8816528320312,26.0,26.0,-1,908.23828125,581.82666015625,50.0,50.0,-1
49,6,5.86,28.81,2.7,923.7878723144532,1335.4712524414062,26.0,26.0,-1,694.8191680908203,576.1414184570312,50.0,50.0,-1
49,5,10.38,21.59,4.24,1131.7935485839844,1021.1080322265625,26.0,26.0,-1,1084.4993286132812,628.8753814697266,50.0,50.0,-1
49,4,14.53,24.92,2.44,1302.6161499023438,1176.73193359375,26.0,26.0,-1,1321.1153564453125,543.3190460205078,50.0,50.0,-1
49,3,7.74,23.46,3.16,1010.4276123046876,1105.6395263671875,25.999999999999886,26.0,-1,912.0536193847656,575.9944152832031,50.0,50.0,-1
50,7,7.16,28.98,4.85,997.1151580810548,1318.1495971679688,26.0,26.0,-1,794.7850646972656,730.3585357666016,50.0,50.0,-1
50,6,5.9,28.81,2.73,925.8655853271484,1335.2776489257812,26.0,26.0,-1,697.2184143066406,578.1553955078125,50.0,50.0,-1
50,5,10.46,21.58,4.25,1135.0157318115234,1020.6435852050779,26.0,26.0,-1,1089.563507080078,629.8901977539062,50.0,50.0,-1
50,4,14.56,24.8,2.41,1303.8833923339844,1172.2273559570312,26.0,26.0,-1,1323.306396484375,540.8285140991211,50.0,50.0,-1
50,3,7.84,23.38,3.07,1013.4273376464844,1102.627197265625,26.0,26.0,-1,918.9083251953124,570.5171737670898,50.0,50.0,-1
51,7,7.26,28.89,4.88,1001.6124572753906,1314.1149291992188,26.0,26.0,-1,804.5124816894531,731.7101593017578,50.0,50.0,-1
51,6,5.93,28.81,2.76,927.4669189453126,1334.8050537109375,26.0,26.0,-1,699.1909790039062,580.3490447998047,50.0,50.0,-1
51,5,10.55,21.57,4.27,1139.3191223144531,1020.5174255371094,26.0,26.0,-1,1094.3606567382812,630.8147125244141,50.0,50.0,-1
51,4,14.59,24.7,2.39,1305.8127136230469,1167.9058837890625,26.0,26.0,-1,1324.9800415039062,539.0532302856445,50.0,50.0,-1
