frame,id,3d_x,3d_y,3d_z
363,-1,20.29,23.41,2.91
363,-1,17.73,28.15,2.38
364,-1,20.36,23.53,2.93
364,-1,17.61,28.14,2.34
365,-1,20.45,23.67,2.94
365,-1,17.17,28.11,2.43
366,-1,20.54,23.79,2.94
366,-1,16.87,27.98,2.42
367,-1,20.6,23.91,2.96
367,-1,16.65,27.89,2.44
368,-1,20.67,24.04,2.97
369,-1,20.73,24.15,2.99
369,-1,16.29,27.8,2.45
370,-1,20.77,24.27,3.02
371,-1,20.83,24.38,3.02
372,-1,15.88,27.76,2.48
372,-1,20.9,24.5,3.03
373,-1,15.76,27.75,2.48
373,-1,20.96,24.61,3.04
374,-1,15.65,27.74,2.49
374,-1,21.02,24.72,3.04
375,-1,15.55,27.75,2.49
375,-1,21.09,24.83,3.05
376,-1,15.45,27.75,2.5
376,-1,21.15,24.94,3.05
377,-1,21.21,25.04,3.07
377,-1,15.37,27.75,2.5
378,-1,15.28,27.76,2.51
378,-1,21.26,25.14,3.08
379,-1,15.19,27.76,2.51
379,-1,21.31,25.25,3.09
380,-1,15.12,27.77,2.52
380,-1,21.35,25.34,3.1
381,-1,21.41,25.42,3.09
381,-1,15.04,27.77,2.53
382,-1,14.97,27.78,2.54
382,-1,21.45,25.51,3.13
383,-1,14.9,27.77,2.54
383,-1,21.5,25.61,3.13
384,-1,14.82,27.78,2.54
384,-1,21.55,25.71,3.13
385,-1,14.77,27.79,2.55
385,-1,21.6,25.79,3.12
386,-1,14.7,27.79,2.55
386,-1,21.66,25.9,3.15
387,-1,14.64,27.8,2.57
387,-1,21.69,25.99,3.15
388,-1,14.59,27.8,2.57
388,-1,21.73,26.08,3.16
389,-1,14.52,27.81,2.58
389,-1,21.78,26.16,3.17
390,-1,14.47,27.83,2.59
390,-1,21.83,26.25,3.18
391,-1,21.87,26.31,3.19
391,-1,14.42,27.83,2.59
392,-1,21.93,26.39,3.2
392,-1,14.36,27.84,2.6
393,-1,14.32,27.84,2.61
393,-1,21.97,26.46,3.21
394,-1,14.3,27.88,2.61
394,-1,22.03,26.54,3.22
395,-1,22.07,26.6,3.23
395,-1,14.36,28.09,2.59
396,-1,22.12,26.67,3.24
396,-1,14.49,28.31,2.61
397,-1,14.64,28.48,2.65
397,-1,22.18,26.75,3.24
398,-1,14.77,28.59,2.66
398,-1,22.22,26.82,3.24
399,-1,22.25,26.9,3.28
399,-1,14.86,28.69,2.68
400,-1,14.94,28.77,2.69
400,-1,22.29,26.95,3.28
401,-1,15.0,28.84,2.68
401,-1,22.34,27.02,3.3
402,-1,15.03,28.91,2.7
402,-1,22.39,27.08,3.29
403,-1,15.09,28.95,2.7
403,-1,22.44,27.14,3.3
404,-1,15.27,28.85,2.67
404,-1,22.48,27.2,3.31
405,-1,22.52,27.25,3.33
405,-1,15.48,28.66,2.67
406,-1,22.56,27.32,3.34
406,-1,15.68,28.46,2.69
407,-1,22.6,27.38,3.34
407,-1,15.85,28.28,2.71
408,-1,16.0,28.13,2.73
408,-1,22.63,27.44,3.36
409,-1,22.66,27.5,3.36
409,-1,16.14,28.03,2.74
410,-1,22.7,27.56,3.37
410,-1,16.29,27.98,2.77
411,-1,22.73,27.62,3.39
411,-1,16.45,27.95,2.79
412,-1,16.61,27.94,2.81
412,-1,22.77,27.67,3.39
413,-1,16.77,27.94,2.83
413,-1,22.81,27.72,3.4
414,-1,22.84,27.78,3.41
414,-1,16.95,27.96,2.85
415,-1,22.88,27.84,3.42
415,-1,17.12,27.98,2.89
416,-1,17.27,28.03,2.91
416,-1,22.91,27.89,3.42
417,-1,17.41,28.08,2.94
417,-1,22.94,27.94,3.42
418,-1,17.56,28.12,2.96
418,-1,22.98,28.0,3.44
419,-1,17.7,28.15,2.97
419,-1,22.94,28.06,3.43
420,-1,17.84,28.19,3.0
420,-1,22.73,28.2,3.44
421,-1,17.97,28.25,3.03
421,-1,22.42,28.31,3.5
422,-1,18.09,28.29,3.05
422,-1,22.21,28.42,3.52
423,-1,18.22,28.34,3.07
423,-1,22.03,28.52,3.51
424,-1,18.34,28.39,3.07
424,-1,21.86,28.63,3.51
425,-1,18.46,28.45,3.09
425,-1,21.73,28.74,3.53
426,-1,18.57,28.49,3.1
426,-1,21.6,28.87,3.53
427,-1,18.69,28.53,3.12
427,-1,21.44,28.92,3.57
428,-1,21.23,28.84,3.63
428,-1,18.85,28.37,3.13
429,-1,21.07,28.71,3.73
430,-1,20.91,28.63,3.81
430,-1,19.06,27.65,3.25
