frame,id,3d_x,3d_y,3d_z
22,-1,2.7,9.37,1.88
22,-1,14.17,0.65,12.24
23,-1,9.32,28.51,0.79
23,-1,4.09,5.15,4.7
23,-1,6.56,9.83,2.65
23,-1,13.96,0.81,12.07
23,-1,2.69,9.17,1.87
24,-1,9.15,28.98,2.71
24,-1,13.83,1.05,11.89
24,-1,4.72,5.87,1.1
24,-1,6.57,9.64,2.63
24,-1,2.67,8.95,1.89
25,-1,8.92,28.93,2.68
25,-1,13.73,1.25,11.71
25,-1,4.74,5.79,1.08
25,-1,2.66,8.75,1.9
25,-1,6.57,9.42,2.61
26,-1,8.61,28.9,2.61
26,-1,13.65,1.4,11.54
26,-1,4.75,5.69,1.09
26,-1,6.56,9.23,2.61
26,-1,2.65,8.57,1.88
27,-1,8.35,28.85,2.51
27,-1,13.55,1.48,11.36
27,-1,4.77,5.6,1.08
27,-1,6.58,9.03,2.59
27,-1,2.64,8.36,1.88
28,-1,8.16,28.83,2.45
28,-1,13.45,1.53,11.22
28,-1,4.79,5.51,1.1
28,-1,6.57,8.83,2.61
28,-1,2.64,8.16,1.89
29,-1,7.99,28.82,2.44
29,-1,13.32,1.55,11.04
29,-1,4.79,5.42,1.11
29,-1,6.56,8.64,2.6
29,-1,2.63,7.98,1.9
30,-1,7.85,28.83,2.43
30,-1,13.21,1.57,10.88
30,-1,4.81,5.33,1.1
30,-1,6.59,8.46,2.57
30,-1,2.66,7.8,1.87
31,-1,7.73,28.83,2.43
31,-1,13.09,1.58,10.76
31,-1,4.84,5.25,1.14
31,-1,2.79,7.63,1.89
31,-1,6.59,8.27,2.55
32,-1,7.63,28.87,2.41
32,-1,12.95,1.6,10.57
32,-1,5.01,5.18,1.12
32,-1,6.57,8.1,2.56
32,-1,2.89,7.47,1.91
33,-1,7.55,28.91,2.4
33,-1,12.85,1.6,10.48
33,-1,5.06,5.09,1.09
33,-1,6.58,7.92,2.54
33,-1,2.97,7.28,1.92
34,-1,7.48,28.96,2.4
34,-1,12.74,1.62,10.34
34,-1,5.1,4.95,1.06
34,-1,6.57,7.76,2.54
34,-1,3.0,7.09,1.93
35,-1,7.4,28.97,2.4
35,-1,12.63,1.63,10.21
35,-1,5.05,4.79,1.08
35,-1,6.53,7.58,2.55
35,-1,3.02,6.88,1.95
36,-1,7.34,28.97,2.44
36,-1,6.49,7.43,2.52
36,-1,5.06,4.61,1.07
36,-1,12.54,1.65,10.1
36,-1,3.04,6.64,1.96
37,-1,7.3,28.97,2.5
37,-1,5.14,4.46,0.97
37,-1,12.43,1.72,10.0
37,-1,6.56,7.26,2.52
37,-1,3.1,6.43,1.95
38,-1,7.28,28.97,2.55
38,-1,12.36,1.83,9.85
38,-1,6.58,7.1,2.54
38,-1,5.17,4.33,0.91
38,-1,3.15,6.24,1.96
39,-1,7.27,28.97,2.61
39,-1,12.31,1.93,9.76
39,-1,5.2,4.15,0.86
39,-1,6.58,6.93,2.51
39,-1,3.19,6.06,1.99
40,-1,7.26,28.96,2.65
40,-1,12.24,2.03,9.64
40,-1,6.58,6.78,2.5
40,-1,5.22,3.98,0.85
40,-1,3.22,5.83,2.04
41,-1,7.26,28.96,2.68
41,-1,5.24,3.84,0.85
41,-1,12.18,2.12,9.52
41,-1,6.58,6.62,2.5
41,-1,3.26,5.67,2.06
42,-1,7.25,28.95,2.7
42,-1,12.1,2.17,9.41
42,-1,5.26,3.7,0.82
42,-1,6.55,6.47,2.53
42,-1,3.31,5.45,2.07
43,-1,7.23,28.96,2.72
43,-1,12.01,2.21,9.29
43,-1,6.58,6.32,2.51
43,-1,5.29,3.58,0.8
43,-1,3.35,5.3,2.05
44,-1,7.22,28.96,2.73
44,-1,11.9,2.25,9.14
44,-1,5.31,3.42,0.78
44,-1,6.61,6.19,2.48
44,-1,3.39,5.12,2.04
45,-1,7.2,28.96,2.74
45,-1,6.61,6.04,2.47
45,-1,5.33,3.27,0.78
45,-1,11.82,2.28,9.03
45,-1,3.42,4.92,2.07
46,-1,7.18,28.95,2.76
46,-1,11.72,2.33,8.89
46,-1,5.36,3.16,0.74
46,-1,3.44,4.78,2.08
46,-1,6.61,5.91,2.47
47,-1,7.16,28.94,2.77
47,-1,11.64,2.38,8.78
47,-1,5.38,3.04,0.73
47,-1,6.52,5.81,2.48
47,-1,3.49,4.61,2.13
48,-1,7.14,28.94,2.78
48,-1,11.56,2.45,8.65
48,-1,5.39,2.93,0.73
48,-1,6.19,5.71,2.5
48,-1,3.53,4.46,2.13
49,-1,7.12,28.93,2.79
49,-1,11.5,2.52,8.54
49,-1,5.86,5.8,2.51
49,-1,5.44,2.81,0.7
49,-1,3.56,4.3,2.13
50,-1,7.1,28.92,2.8
50,-1,11.42,2.6,8.42
50,-1,5.46,2.68,0.68
50,-1,5.59,5.97,2.55
50,-1,3.61,4.17,2.14
51,-1,7.08,28.93,2.81
51,-1,5.37,6.15,2.56
51,-1,11.34,2.65,8.31
51,-1,5.48,2.57,0.67
51,-1,3.66,4.02,2.14
52,-1,7.06,28.93,2.82
52,-1,5.19,6.3,2.55
52,-1,11.25,2.7,8.19
52,-1,5.5,2.45,0.67
53,-1,6.96,28.85,2.82
53,-1,5.02,6.39,2.55
53,-1,11.17,2.74,8.07
53,-1,5.52,2.34,0.65
54,-1,11.08,2.79,7.95
54,-1,4.87,6.47,2.54
54,-1,5.53,2.23,0.65
54,-1,6.68,28.53,2.76
55,-1,4.73,6.51,2.53
55,-1,11.05,2.89,7.88
55,-1,5.56,2.14,0.62
56,-1,6.65,27.45,2.47
56,-1,4.59,6.57,2.5
56,-1,5.59,2.02,0.61
56,-1,11.14,3.09,7.8
57,-1,4.47,6.6,2.5
57,-1,5.63,1.95,0.63
57,-1,6.84,27.06,2.26
57,-1,11.29,3.28,7.72
58,-1,4.39,6.63,2.49
58,-1,5.76,1.86,0.62
58,-1,6.99,26.77,2.2
58,-1,11.39,3.38,7.66
59,-1,7.12,26.51,2.17
59,-1,4.31,6.64,2.41
59,-1,5.85,1.76,0.61
59,-1,11.47,3.46,7.57
60,-1,5.89,1.65,0.61
60,-1,4.14,6.68,2.29
60,-1,11.52,3.51,7.5
60,-1,7.2,26.3,2.13
61,-1,11.56,3.55,7.43
61,-1,7.26,26.07,2.08
61,-1,5.87,1.5,0.64
61,-1,4.0,6.69,2.28
62,-1,5.89,1.34,0.65
62,-1,11.6,3.57,7.36
62,-1,7.29,25.84,2.05
62,-1,3.91,6.7,2.26
63,-1,5.94,1.19,0.63
63,-1,11.63,3.61,7.3
63,-1,3.79,6.74,2.2
64,-1,5.99,1.05,0.63
64,-1,3.72,6.75,2.13
64,-1,11.66,3.64,7.23
65,-1,11.69,3.69,7.16
65,-1,6.12,0.96,0.63
65,-1,3.65,6.79,2.06
66,-1,6.3,0.9,0.64
66,-1,11.69,3.72,7.12
66,-1,3.6,6.82,2.01
67,-1,11.69,3.76,7.06
67,-1,6.53,0.87,0.66
67,-1,3.53,6.84,1.95
68,-1,3.46,6.86,1.9
68,-1,6.71,0.83,0.69
68,-1,11.7,3.79,6.99
69,-1,11.69,3.82,6.91
69,-1,6.86,0.78,0.73
69,-1,3.39,6.87,1.83
70,-1,11.54,3.82,6.74
70,-1,7.05,0.71,0.73
70,-1,3.32,6.89,1.79
71,-1,3.27,6.91,1.75
71,-1,11.34,3.76,6.62
71,-1,7.15,0.64,0.77
72,-1,11.14,3.67,6.45
72,-1,3.2,6.95,1.72
72,-1,7.3,0.56,0.78
72,-1,3.73,1.26,2.85
73,-1,10.97,3.59,6.29
73,-1,7.43,0.5,0.79
73,-1,3.15,6.97,1.69
74,-1,10.86,3.54,6.16
74,-1,7.61,0.46,0.76
74,-1,3.1,6.98,1.65
75,-1,7.72,0.51,0.77
75,-1,10.73,3.56,5.99
75,-1,3.03,7.0,1.61
75,-1,3.79,1.02,2.94
76,-1,10.59,3.58,5.82
76,-1,7.8,0.71,0.76
76,-1,2.96,7.02,1.58
76,-1,3.78,0.92,2.94
77,-1,7.81,0.91,0.76
77,-1,10.49,3.61,5.67
77,-1,2.9,7.05,1.55
78,-1,7.85,1.09,0.74
78,-1,10.37,3.65,5.52
78,-1,2.84,7.06,1.53
78,-1,4.28,0.78,2.7
79,-1,7.92,1.23,0.73
79,-1,10.25,3.68,5.4
79,-1,2.78,7.07,1.5
79,-1,4.27,0.67,2.77
80,-1,8.07,1.34,0.69
80,-1,10.15,3.71,5.28
80,-1,2.73,7.09,1.49
81,-1,8.2,1.42,0.7
81,-1,10.05,3.73,5.15
81,-1,2.69,7.11,1.47
82,-1,8.35,1.52,0.68
82,-1,9.94,3.74,5.06
82,-1,2.65,7.11,1.46
82,-1,4.19,0.43,2.85
83,-1,8.5,1.58,0.69
83,-1,9.87,3.77,4.98
83,-1,2.61,7.12,1.44
83,-1,4.15,0.36,2.84
84,-1,9.76,3.8,4.87
84,-1,8.65,1.68,0.67
84,-1,4.52,0.28,2.81
84,-1,2.56,7.13,1.43
85,-1,8.8,1.75,0.64
85,-1,9.67,3.82,4.75
85,-1,2.52,7.15,1.41
86,-1,7.03,22.34,1.58
86,-1,8.97,1.86,0.61
86,-1,9.58,3.84,4.68
86,-1,2.48,7.16,1.39
87,-1,7.02,22.23,1.58
87,-1,9.09,1.92,0.62
87,-1,9.49,3.86,4.59
87,-1,2.45,7.17,1.38
88,-1,7.09,22.1,1.54
88,-1,9.4,3.88,4.51
88,-1,9.23,2.01,0.6
88,-1,2.41,7.18,1.36
89,-1,9.31,3.89,4.43
89,-1,9.33,2.08,0.59
89,-1,7.05,22.0,1.55
89,-1,2.37,7.19,1.34
90,-1,6.99,21.9,1.56
90,-1,9.24,3.91,4.36
90,-1,9.43,2.16,0.59
90,-1,2.32,7.2,1.33
90,-1,5.02,0.16,2.88
91,-1,9.15,3.93,4.28
91,-1,6.91,21.8,1.47
91,-1,9.59,2.25,0.54
91,-1,2.29,7.2,1.31
91,-1,5.12,0.32,2.9
92,-1,9.07,3.94,4.22
92,-1,6.87,21.7,1.44
92,-1,9.69,2.33,0.53
92,-1,5.32,0.4,2.96
92,-1,2.26,7.23,1.31
93,-1,6.89,21.59,1.43
93,-1,9.0,3.95,4.17
93,-1,9.72,2.43,0.54
93,-1,5.46,0.46,3.01
93,-1,2.37,7.48,1.32
94,-1,5.57,0.49,3.06
94,-1,9.69,2.62,0.52
94,-1,8.93,3.96,4.09
94,-1,2.53,7.79,1.37
95,-1,9.64,2.81,0.5
95,-1,8.83,3.91,3.99
95,-1,5.76,0.52,3.07
95,-1,2.71,8.06,1.37
96,-1,8.77,3.76,3.93
96,-1,9.65,2.97,0.49
96,-1,5.91,0.54,3.09
96,-1,2.83,8.29,1.35
97,-1,6.94,21.22,1.64
97,-1,9.68,3.14,0.45
97,-1,6.02,0.54,3.13
97,-1,8.73,3.61,3.86
97,-1,2.87,8.45,1.36
98,-1,9.74,3.31,0.44
98,-1,7.11,21.13,1.61
98,-1,6.14,0.56,3.17
98,-1,8.64,3.47,3.76
98,-1,2.88,8.62,1.36
99,-1,8.56,3.37,3.63
99,-1,9.79,3.49,0.43
99,-1,7.26,20.99,1.67
99,-1,6.27,0.57,3.18
99,-1,2.89,8.8,1.36
100,-1,8.44,3.34,3.54
100,-1,9.83,3.66,0.41
100,-1,2.89,8.99,1.35
100,-1,6.39,0.58,3.21
100,-1,4.06,5.28,2.25
101,-1,8.32,3.35,3.43
101,-1,9.87,3.82,0.38
101,-1,7.45,20.64,1.67
101,-1,6.52,0.59,3.24
101,-1,2.9,9.14,1.32
102,-1,9.91,3.95,0.38
102,-1,8.18,3.31,3.29
102,-1,2.9,9.32,1.33
102,-1,7.52,20.45,1.66
103,-1,7.59,20.29,1.66
103,-1,9.95,4.07,0.36
103,-1,6.73,0.59,3.27
103,-1,2.91,9.47,1.29
104,-1,10.0,4.2,0.34
104,-1,2.92,9.62,1.27
104,-1,6.82,0.59,3.29
104,-1,7.65,20.12,1.7
105,-1,7.72,19.97,1.7
105,-1,6.97,0.61,3.29
105,-1,2.93,9.75,1.25
105,-1,10.05,4.33,0.33
106,-1,7.77,19.82,1.69
106,-1,7.05,0.63,3.29
106,-1,2.93,9.89,1.24
106,-1,10.11,4.48,0.31
107,-1,7.84,19.65,1.7
107,-1,2.94,10.02,1.22
107,-1,7.12,0.63,3.33
107,-1,10.15,4.56,0.3
108,-1,7.9,19.51,1.7
108,-1,2.93,10.15,1.19
108,-1,7.18,0.64,3.37
108,-1,10.18,4.73,0.3
109,-1,7.24,0.64,3.38
109,-1,7.95,19.38,1.71
109,-1,10.21,4.84,0.3
109,-1,2.94,10.28,1.18
110,-1,8.01,19.23,1.72
110,-1,7.32,0.63,3.45
110,-1,2.95,10.39,1.17
110,-1,10.2,4.92,0.31
111,-1,10.21,5.04,0.35
111,-1,8.07,19.1,1.71
111,-1,7.07,2.85,2.46
111,-1,2.96,10.51,1.16
112,-1,10.22,5.14,0.35
112,-1,6.95,2.8,2.4
112,-1,8.12,18.96,1.72
112,-1,2.97,10.63,1.13
113,-1,10.18,5.24,0.39
113,-1,6.83,2.76,2.34
113,-1,2.98,10.74,1.12
113,-1,8.18,18.84,1.74
114,-1,10.12,5.33,0.42
114,-1,7.62,0.65,3.52
114,-1,3.12,10.82,1.11
114,-1,8.23,18.74,1.75
115,-1,9.92,5.43,0.5
115,-1,8.27,18.61,1.76
115,-1,7.68,0.63,3.59
115,-1,3.38,10.85,1.14
116,-1,8.32,18.49,1.77
116,-1,9.76,5.52,0.49
116,-1,7.75,0.63,3.6
116,-1,3.61,10.9,1.13
117,-1,9.62,5.66,0.53
117,-1,7.87,0.66,3.6
117,-1,8.39,18.38,1.75
117,-1,3.81,11.0,1.09
118,-1,9.55,5.81,0.52
118,-1,7.99,0.64,3.66
118,-1,8.43,18.27,1.76
118,-1,3.96,11.15,1.07
119,-1,9.49,5.97,0.55
119,-1,8.46,18.16,1.79
119,-1,8.01,0.66,3.6
119,-1,4.1,11.33,1.07
120,-1,8.49,18.05,1.8
120,-1,7.99,0.74,3.63
120,-1,4.24,11.53,1.06
120,-1,9.44,6.15,0.57
121,-1,9.37,6.33,0.58
121,-1,8.54,17.95,1.81
121,-1,4.38,11.71,1.06
121,-1,8.01,0.96,3.59
122,-1,8.57,17.84,1.81
122,-1,9.29,6.49,0.61
122,-1,4.52,11.88,1.04
122,-1,8.12,1.24,3.59
123,-1,4.65,12.02,1.04
123,-1,8.6,17.75,1.83
123,-1,9.21,6.64,0.61
123,-1,8.04,1.57,3.56
124,-1,4.78,12.19,1.03
124,-1,9.13,6.79,0.64
124,-1,8.63,17.66,1.85
124,-1,7.76,1.77,3.62
125,-1,4.91,12.36,1.02
125,-1,5.85,3.34,1.4
125,-1,9.08,6.94,0.65
125,-1,7.61,1.92,3.65
126,-1,8.54,17.48,1.26
126,-1,5.04,12.51,1.02
126,-1,9.02,7.08,0.65
126,-1,7.58,2.19,3.64
127,-1,5.15,12.66,1.01
127,-1,8.95,7.21,0.67
127,-1,7.48,2.54,3.62
128,-1,5.27,12.8,1.0
128,-1,8.89,7.34,0.67
128,-1,7.43,2.67,3.65
129,-1,5.4,12.94,0.98
129,-1,8.83,7.48,0.66
129,-1,7.39,2.83,3.65
130,-1,5.52,13.08,0.98
130,-1,5.37,3.54,1.14
130,-1,8.89,17.08,1.83
130,-1,8.75,7.59,0.67
130,-1,7.34,2.99,3.66
131,-1,5.62,13.21,0.97
131,-1,5.3,3.59,1.05
131,-1,8.69,7.7,0.68
131,-1,7.29,3.15,3.67
132,-1,5.22,3.64,0.98
132,-1,5.74,13.33,0.97
132,-1,8.64,7.81,0.68
132,-1,7.27,3.34,3.66
133,-1,5.86,13.47,0.94
133,-1,5.16,3.67,0.94
133,-1,7.23,3.49,3.64
133,-1,8.59,7.93,0.68
134,-1,5.92,13.63,0.91
134,-1,5.09,3.69,0.89
134,-1,8.51,8.03,0.7
134,-1,7.24,3.67,3.63
134,-1,7.25,2.77,2.42
135,-1,5.94,13.86,0.86
135,-1,9.05,16.77,1.73
135,-1,8.46,8.14,0.72
135,-1,7.27,3.82,3.61
136,-1,9.16,16.73,1.62
136,-1,5.87,14.08,0.88
136,-1,8.4,8.22,0.71
136,-1,7.3,4.0,3.57
137,-1,4.88,3.79,0.75
137,-1,7.28,4.14,3.52
137,-1,8.35,8.32,0.71
138,-1,5.79,14.48,0.82
138,-1,7.78,8.0,3.25
138,-1,9.4,16.55,1.5
139,-1,5.73,14.69,0.84
139,-1,4.73,3.85,0.68
139,-1,6.98,4.42,3.37
139,-1,9.51,16.4,1.49
140,-1,5.78,14.85,0.77
140,-1,6.81,4.56,3.26
140,-1,9.59,16.3,1.46
141,-1,5.79,15.04,0.8
141,-1,6.72,4.72,3.18
141,-1,9.7,16.17,1.43
142,-1,5.82,15.22,0.77
142,-1,6.7,4.92,3.12
142,-1,9.78,16.03,1.44
143,-1,5.87,15.38,0.75
143,-1,9.85,15.92,1.46
143,-1,6.66,5.13,3.04
144,-1,5.9,15.54,0.72
144,-1,9.91,15.78,1.45
144,-1,6.6,5.38,2.93
145,-1,5.92,15.68,0.7
145,-1,7.79,8.85,0.85
145,-1,9.99,15.67,1.46
145,-1,6.54,5.61,2.85
146,-1,5.95,15.86,0.7
146,-1,7.64,8.81,0.86
146,-1,10.06,15.57,1.46
146,-1,6.45,5.82,2.76
147,-1,7.49,8.77,0.87
147,-1,5.97,16.0,0.68
147,-1,10.15,15.45,1.49
147,-1,6.32,6.02,2.69
148,-1,7.32,8.79,0.92
148,-1,6.01,16.16,0.68
148,-1,10.21,15.36,1.5
148,-1,6.24,6.22,2.6
149,-1,7.18,8.83,0.94
149,-1,6.04,16.31,0.68
149,-1,6.16,6.4,2.52
149,-1,10.28,15.26,1.5
150,-1,7.08,8.9,0.95
150,-1,6.07,16.44,0.68
150,-1,10.34,15.14,1.51
150,-1,6.07,6.58,2.47
151,-1,6.1,16.6,0.67
151,-1,6.96,8.98,0.94
151,-1,10.41,15.05,1.52
151,-1,6.01,6.76,2.39
152,-1,6.82,9.06,0.96
152,-1,6.12,16.73,0.67
152,-1,10.47,14.96,1.5
152,-1,5.95,6.92,2.35
153,-1,6.73,9.15,0.96
153,-1,6.14,16.89,0.64
153,-1,10.53,14.87,1.5
153,-1,5.86,7.09,2.29
154,-1,6.15,17.02,0.64
154,-1,6.57,9.22,1.0
154,-1,5.81,7.26,2.24
154,-1,10.59,14.78,1.51
155,-1,6.17,9.35,0.94
155,-1,6.18,17.15,0.64
155,-1,5.75,7.41,2.19
155,-1,10.64,14.69,1.52
156,-1,6.19,17.28,0.62
156,-1,5.67,7.56,2.14
156,-1,10.7,14.6,1.53
157,-1,6.22,17.41,0.62
157,-1,5.62,7.7,2.07
157,-1,10.76,14.5,1.54
158,-1,6.25,17.53,0.62
158,-1,5.56,7.85,2.03
158,-1,10.83,14.44,1.55
159,-1,6.26,17.64,0.63
159,-1,11.0,14.52,1.52
159,-1,5.51,7.99,2.0
160,-1,6.29,17.76,0.63
160,-1,5.46,8.14,1.95
160,-1,11.2,14.7,1.43
161,-1,6.28,17.88,0.63
161,-1,5.43,8.27,1.88
161,-1,11.35,14.83,1.33
162,-1,6.3,17.98,0.62
162,-1,5.39,8.38,1.81
162,-1,11.44,14.94,1.22
163,-1,6.32,18.08,0.59
163,-1,11.55,15.01,1.15
163,-1,5.35,8.51,1.76
164,-1,11.68,15.05,1.08
164,-1,5.31,8.63,1.69
165,-1,6.36,18.29,0.54
165,-1,11.79,15.08,1.02
165,-1,6.1,10.52,1.15
166,-1,6.37,18.39,0.53
166,-1,6.32,10.74,1.24
166,-1,11.91,15.11,0.98
167,-1,6.4,18.49,0.52
167,-1,6.45,10.96,1.28
167,-1,12.02,15.13,0.95
168,-1,6.53,11.17,1.34
168,-1,6.41,18.58,0.53
168,-1,12.13,15.15,0.9
169,-1,6.41,18.69,0.53
169,-1,6.61,11.37,1.39
169,-1,12.25,15.17,0.87
170,-1,6.65,11.56,1.44
170,-1,6.44,18.78,0.53
170,-1,12.37,15.2,0.84
171,-1,6.44,18.88,0.52
171,-1,6.69,11.76,1.49
171,-1,12.46,15.23,0.82
172,-1,6.72,11.95,1.55
172,-1,6.46,18.99,0.5
172,-1,12.54,15.26,0.79
173,-1,6.74,12.11,1.59
173,-1,6.48,19.09,0.5
173,-1,12.62,15.3,0.74
174,-1,6.49,19.16,0.49
174,-1,6.77,12.27,1.64
174,-1,12.7,15.35,0.65
175,-1,6.78,12.44,1.68
175,-1,6.51,19.25,0.48
175,-1,12.77,15.39,0.59
176,-1,6.81,12.6,1.7
176,-1,6.53,19.35,0.47
176,-1,12.85,15.41,0.53
177,-1,6.83,12.73,1.73
177,-1,6.56,19.44,0.46
177,-1,12.94,15.43,0.49
178,-1,6.55,19.51,0.47
178,-1,6.85,12.86,1.76
178,-1,13.03,15.47,0.43
179,-1,6.56,19.6,0.47
179,-1,6.86,13.0,1.78
179,-1,13.12,15.52,0.35
180,-1,6.56,19.67,0.48
180,-1,6.87,13.13,1.8
180,-1,13.23,15.62,0.38
181,-1,6.58,19.73,0.49
181,-1,6.88,13.25,1.83
181,-1,13.31,15.71,0.47
182,-1,6.6,19.79,0.47
182,-1,6.89,13.38,1.84
182,-1,13.38,15.82,0.55
183,-1,6.61,19.87,0.49
183,-1,6.89,13.49,1.86
183,-1,13.49,15.91,0.61
184,-1,6.61,19.95,0.48
184,-1,6.89,13.59,1.87
184,-1,13.55,15.99,0.67
185,-1,6.62,20.02,0.5
185,-1,13.63,16.09,0.72
185,-1,6.89,13.71,1.89
186,-1,6.94,13.81,1.88
186,-1,6.7,20.04,0.5
186,-1,13.72,16.15,0.76
187,-1,6.92,19.99,0.55
187,-1,7.09,13.9,1.82
187,-1,13.8,16.22,0.8
188,-1,7.25,13.98,1.72
188,-1,13.89,16.27,0.84
188,-1,7.16,19.89,0.61
189,-1,7.53,14.08,1.52
189,-1,7.38,19.76,0.65
189,-1,13.98,16.33,0.9
190,-1,7.58,14.22,1.35
190,-1,7.57,19.69,0.7
190,-1,14.07,16.38,0.92
190,-1,5.87,17.05,1.71
191,-1,14.15,16.44,0.96
191,-1,7.75,19.62,0.71
191,-1,6.04,17.17,1.48
192,-1,7.93,19.56,0.74
192,-1,14.23,16.48,0.98
193,-1,14.28,16.54,1.0
193,-1,8.09,19.52,0.73
194,-1,8.23,19.5,0.74
194,-1,14.36,16.58,1.03
195,-1,8.39,19.49,0.8
195,-1,14.45,16.66,1.06
196,-1,8.53,19.49,0.78
196,-1,14.49,16.7,1.08
197,-1,8.66,19.5,0.77
197,-1,14.56,16.76,1.1
198,-1,8.79,19.54,0.83
198,-1,14.62,16.81,1.13
199,-1,8.95,19.57,0.82
199,-1,14.69,16.85,1.13
200,-1,9.09,19.59,0.86
200,-1,14.76,16.9,1.13
201,-1,14.81,16.94,1.17
201,-1,9.23,19.59,0.87
202,-1,9.39,19.54,0.88
202,-1,14.87,16.99,1.19
203,-1,9.53,19.49,0.89
203,-1,5.36,14.01,0.47
203,-1,14.92,17.03,1.2
204,-1,5.32,14.08,0.45
204,-1,9.69,19.44,0.92
204,-1,14.98,17.09,1.21
205,-1,5.28,14.15,0.41
205,-1,9.85,19.4,0.93
205,-1,15.03,17.12,1.24
206,-1,8.56,16.08,0.31
206,-1,15.08,17.15,1.25
206,-1,10.03,19.38,0.94
206,-1,5.26,14.21,0.38
207,-1,8.61,16.16,0.35
207,-1,15.13,17.19,1.27
207,-1,10.17,19.37,0.95
207,-1,5.26,14.22,0.4
208,-1,8.65,16.25,0.39
208,-1,15.19,17.24,1.26
208,-1,10.33,19.37,0.97
208,-1,5.21,14.32,0.29
209,-1,8.7,16.33,0.4
209,-1,15.23,17.28,1.28
209,-1,10.49,19.37,0.99
209,-1,5.21,14.4,0.28
210,-1,5.24,14.53,0.28
210,-1,8.74,16.4,0.41
210,-1,10.65,19.36,1.0
210,-1,15.29,17.31,1.29
211,-1,8.77,16.48,0.42
211,-1,15.34,17.34,1.29
211,-1,10.81,19.35,1.01
211,-1,5.37,14.69,0.46
212,-1,8.81,16.57,0.43
212,-1,5.52,14.84,0.53
212,-1,10.95,19.34,1.02
212,-1,15.38,17.38,1.3
213,-1,8.9,16.62,0.46
