frame,id,3d_x,3d_y,3d_z
61.0,12,7.26,26.07,2.08
61.0,13,3.693157894736842,2.7126315789473683,2.4763157894736842
61.0,14,11.56,3.55,7.43
61.0,15,5.87,1.5,0.64
61.0,16,4.0,6.69,2.28
62.0,12,7.29,25.84,2.05
62.0,13,3.696842105263158,2.567368421052631,2.513684210526316
62.0,14,11.6,3.57,7.36
62.0,15,5.89,1.34,0.65
62.0,16,3.91,6.7,2.26
63.0,12,7.03,22.34,1.58
63.0,13,3.7005263157894737,2.422105263157894,2.5510526315789477
63.0,14,11.63,3.61,7.3
63.0,15,5.94,1.19,0.63
63.0,16,3.79,6.74,2.2
64.0,12,7.041818181818182,22.49909090909091,1.6013636363636363
64.0,13,3.7042105263157894,2.276842105263158,2.588421052631579
64.0,14,11.66,3.64,7.23
64.0,15,5.99,1.05,0.63
64.0,16,3.72,6.75,2.13
65.0,12,7.053636363636364,22.658181818181816,1.6227272727272728
65.0,13,3.707894736842105,2.1315789473684204,2.6257894736842107
65.0,14,11.69,3.69,7.16
65.0,15,6.12,0.96,0.63
65.0,16,3.65,6.79,2.06
66.0,12,7.065454545454545,22.817272727272726,1.644090909090909
66.0,13,3.711578947368421,1.986315789473685,2.663157894736842
66.0,14,11.69,3.72,7.12
66.0,15,6.3,0.9,0.64
66.0,16,3.6,6.82,2.01
67.0,12,7.077272727272727,22.976363636363637,1.6654545454545455
67.0,13,3.715263157894737,1.8410526315789477,2.7005263157894737
67.0,14,11.69,3.76,7.06
67.0,15,6.53,0.87,0.66
67.0,16,3.53,6.84,1.95
68.0,12,7.089090909090909,23.135454545454547,1.6868181818181818
68.0,13,3.718947368421053,1.6957894736842105,2.7378947368421054
68.0,14,11.7,3.79,6.99
68.0,15,6.71,0.83,0.69
68.0,16,3.46,6.86,1.9
69.0,12,7.1009090909090915,23.294545454545457,1.7081818181818182
69.0,13,3.7226315789473685,1.5505263157894729,2.775263157894737
69.0,14,11.69,3.82,6.91
69.0,15,6.86,0.78,0.73
69.0,16,3.39,6.87,1.83
70.0,12,7.112727272727273,23.453636363636363,1.7295454545454545
70.0,13,3.7263157894736842,1.4052631578947357,2.812631578947369
70.0,14,11.54,3.82,6.74
70.0,15,7.05,0.71,0.73
70.0,16,3.32,6.89,1.79
71.0,12,7.124545454545455,23.612727272727273,1.750909090909091
71.0,13,3.73,1.26,2.85
71.0,14,11.34,3.76,6.62
71.0,15,7.15,0.64,0.77
71.0,16,3.27,6.91,1.75
72.0,12,7.136363636363637,23.771818181818183,1.7722727272727272
72.0,13,3.73,1.26,2.85
72.0,14,11.14,3.67,6.45
72.0,15,7.3,0.56,0.78
72.0,16,3.2,6.95,1.72
73.0,12,7.148181818181818,23.93090909090909,1.7936363636363635
73.0,13,3.73,1.26,2.85
73.0,14,10.97,3.59,6.29
73.0,15,7.43,0.5,0.79
73.0,16,3.15,6.97,1.69
74.0,12,7.16,24.09,1.815
74.0,13,3.79,1.02,2.94
74.0,14,10.86,3.54,6.16
74.0,15,7.61,0.46,0.76
74.0,16,3.1,6.98,1.65
75.0,12,7.171818181818182,24.24909090909091,1.8363636363636364
75.0,13,3.79,1.02,2.94
75.0,14,10.73,3.56,5.99
75.0,15,7.72,0.51,0.77
75.0,16,3.03,7.0,1.61
76.0,12,7.183636363636364,24.408181818181816,1.8577272727272727
76.0,13,3.78,0.92,2.94
76.0,14,10.59,3.58,5.82
76.0,15,7.8,0.71,0.76
76.0,16,2.96,7.02,1.58
77.0,12,7.195454545454545,24.567272727272726,1.879090909090909
77.0,13,4.28,0.78,2.7
77.0,14,10.49,3.61,5.67
77.0,15,7.81,0.91,0.76
77.0,16,2.9,7.05,1.55
78.0,12,7.207272727272727,24.726363636363637,1.9004545454545454
78.0,13,4.28,0.78,2.7
78.0,14,10.37,3.65,5.52
78.0,15,7.85,1.09,0.74
78.0,16,2.84,7.06,1.53
79.0,12,7.219090909090909,24.885454545454543,1.9218181818181816
79.0,13,4.27,0.67,2.77
79.0,14,10.25,3.68,5.4
79.0,15,7.92,1.23,0.73
79.0,16,2.78,7.07,1.5
80.0,12,7.230909090909091,25.044545454545457,1.9431818181818181
80.0,13,4.27,0.67,2.77
80.0,14,10.15,3.71,5.28
80.0,15,8.07,1.34,0.69
80.0,16,2.73,7.09,1.49
81.0,12,7.242727272727273,25.203636363636363,1.9645454545454544
81.0,13,4.19,0.43,2.85
81.0,14,10.05,3.73,5.15
81.0,15,8.2,1.42,0.7
81.0,16,2.69,7.11,1.47
82.0,12,7.254545454545455,25.362727272727273,1.9859090909090908
82.0,13,4.19,0.43,2.85
82.0,14,9.94,3.74,5.06
82.0,15,8.35,1.52,0.68
82.0,16,2.65,7.11,1.46
83.0,12,7.266363636363637,25.52181818181818,2.007272727272727
83.0,13,4.15,0.36,2.84
83.0,14,9.87,3.77,4.98
83.0,15,8.5,1.58,0.69
83.0,16,2.61,7.12,1.44
84.0,12,7.278181818181818,25.68090909090909,2.0286363636363633
84.0,13,4.52,0.28,2.81
84.0,14,9.76,3.8,4.87
84.0,15,8.65,1.68,0.67
84.0,16,2.56,7.13,1.43
85.0,12,7.29,25.84,2.05
85.0,13,4.52,0.28,2.81
85.0,14,9.67,3.82,4.75
85.0,15,8.8,1.75,0.64
85.0,16,2.52,7.15,1.41
86.0,12,7.03,22.34,1.58
86.0,13,4.6450000000000005,0.24999999999999983,2.8275
86.0,14,9.58,3.84,4.68
86.0,15,8.97,1.86,0.61
86.0,16,2.48,7.16,1.39
87.0,12,7.02,22.23,1.58
87.0,13,4.769999999999998,0.2200000000000004,2.8449999999999998
87.0,14,9.49,3.86,4.59
87.0,15,9.09,1.92,0.62
87.0,16,2.45,7.17,1.38
88.0,12,7.09,22.1,1.54
88.0,13,4.894999999999999,0.1900000000000002,2.8625
88.0,14,9.4,3.88,4.51
88.0,15,9.23,2.01,0.6
88.0,16,2.41,7.18,1.36
89.0,12,7.05,22.0,1.55
89.0,13,5.02,0.16,2.88
89.0,14,9.31,3.89,4.43
89.0,15,9.33,2.08,0.59
89.0,16,2.37,7.19,1.34
90.0,12,6.99,21.9,1.56
90.0,13,5.02,0.16,2.88
90.0,14,9.24,3.91,4.36
90.0,15,9.43,2.16,0.59
90.0,16,2.32,7.2,1.33
91.0,12,6.91,21.8,1.47
91.0,13,5.12,0.32,2.9
91.0,14,9.15,3.93,4.28
91.0,15,9.59,2.25,0.54
91.0,16,2.29,7.2,1.31
92.0,12,6.87,21.7,1.44
92.0,13,5.32,0.4,2.96
92.0,14,9.07,3.94,4.22
92.0,15,9.69,2.33,0.53
92.0,16,2.26,7.23,1.31
93.0,12,6.89,21.59,1.43
93.0,13,5.46,0.46,3.01
93.0,14,9.0,3.95,4.17
93.0,15,9.72,2.43,0.54
93.0,16,2.37,7.48,1.32
94.0,12,6.89,21.59,1.43
94.0,13,5.57,0.49,3.06
94.0,14,8.93,3.96,4.09
94.0,15,9.69,2.62,0.52
94.0,16,2.53,7.79,1.37
95.0,12,6.915,21.405,1.535
95.0,13,5.76,0.52,3.07
95.0,14,8.83,3.91,3.99
95.0,15,9.64,2.81,0.5
95.0,16,2.71,8.06,1.37
96.0,12,6.94,21.22,1.64
96.0,13,5.91,0.54,3.09
96.0,14,8.77,3.76,3.93
96.0,15,9.65,2.97,0.49
96.0,16,2.83,8.29,1.35
97.0,12,6.94,21.22,1.64
97.0,13,6.02,0.54,3.13
97.0,14,8.73,3.61,3.86
97.0,15,9.68,3.14,0.45
97.0,16,2.87,8.45,1.36
98.0,12,7.11,21.13,1.61
98.0,13,6.14,0.56,3.17
98.0,14,8.64,3.47,3.76
98.0,15,9.74,3.31,0.44
98.0,16,2.88,8.62,1.36
99.0,12,7.26,20.99,1.67
99.0,13,6.27,0.57,3.18
99.0,14,8.56,3.37,3.63
99.0,15,9.79,3.49,0.43
99.0,16,2.89,8.8,1.36
100.0,12,4.06,5.28,2.25
100.0,13,6.39,0.58,3.21
100.0,14,8.44,3.34,3.54
100.0,15,9.83,3.66,0.41
100.0,16,2.89,8.99,1.35
101.0,12,7.45,20.64,1.67
101.0,13,6.52,0.59,3.24
101.0,14,8.32,3.35,3.43
101.0,15,9.87,3.82,0.38
101.0,16,2.9,9.14,1.32
102.0,12,7.52,20.45,1.66
102.0,13,6.52,0.59,3.24
102.0,14,8.18,3.31,3.29
102.0,15,9.91,3.95,0.38
102.0,16,2.9,9.32,1.33
103.0,12,7.59,20.29,1.66
103.0,13,6.73,0.59,3.27
103.0,14,7.07,2.85,2.46
103.0,15,9.95,4.07,0.36
103.0,16,2.91,9.47,1.29
104.0,12,7.65,20.12,1.7
104.0,13,6.82,0.59,3.29
104.0,14,7.228571428571429,2.915714285714286,2.5785714285714287
104.0,15,10.0,4.2,0.34
104.0,16,2.92,9.62,1.27
105.0,12,7.72,19.97,1.7
105.0,13,6.97,0.61,3.29
105.0,14,7.387142857142857,2.9814285714285713,2.697142857142857
105.0,15,10.05,4.33,0.33
105.0,16,2.93,9.75,1.25
106.0,12,7.77,19.82,1.69
106.0,13,7.05,0.63,3.29
106.0,14,7.545714285714286,3.047142857142857,2.815714285714286
106.0,15,10.11,4.48,0.31
106.0,16,2.93,9.89,1.24
107.0,12,7.84,19.65,1.7
107.0,13,7.12,0.63,3.33
107.0,14,7.704285714285714,3.112857142857143,2.934285714285714
107.0,15,10.15,4.56,0.3
107.0,16,2.94,10.02,1.22
108.0,12,7.9,19.51,1.7
108.0,13,7.18,0.64,3.37
108.0,14,7.862857142857143,3.178571428571429,3.052857142857143
108.0,15,10.18,4.73,0.3
108.0,16,2.93,10.15,1.19
109.0,12,7.95,19.38,1.71
109.0,13,7.24,0.64,3.38
109.0,14,8.021428571428572,3.2442857142857147,3.1714285714285717
109.0,15,10.21,4.84,0.3
109.0,16,2.94,10.28,1.18
110.0,12,8.01,19.23,1.72
110.0,13,7.32,0.63,3.45
110.0,14,8.18,3.31,3.29
110.0,15,10.2,4.92,0.31
110.0,16,2.95,10.39,1.17
111.0,12,8.07,19.1,1.71
111.0,13,7.32,0.63,3.45
111.0,14,7.07,2.85,2.46
111.0,15,10.21,5.04,0.35
111.0,16,2.96,10.51,1.16
112.0,12,8.12,18.96,1.72
112.0,13,7.4700000000000015,0.6400000000000001,3.4850000000000003
112.0,14,6.95,2.8,2.4
112.0,15,10.22,5.14,0.35
112.0,16,2.97,10.63,1.13
113.0,12,8.18,18.84,1.74
113.0,13,7.62,0.65,3.52
113.0,14,6.83,2.76,2.34
113.0,15,10.18,5.24,0.39
113.0,16,2.98,10.74,1.12
114.0,12,8.23,18.74,1.75
114.0,13,7.62,0.65,3.52
114.0,14,5.85,3.34,1.4
114.0,15,10.12,5.33,0.42
114.0,16,3.12,10.82,1.11
115.0,12,8.27,18.61,1.76
115.0,13,7.68,0.63,3.59
115.0,14,5.9479999999999995,3.2819999999999996,1.494
115.0,15,9.92,5.43,0.5
115.0,16,3.38,10.85,1.14
116.0,12,8.32,18.49,1.77
116.0,13,7.75,0.63,3.6
116.0,14,6.045999999999999,3.2239999999999998,1.5879999999999999
116.0,15,9.76,5.52,0.49
116.0,16,3.61,10.9,1.13
117.0,12,8.39,18.38,1.75
117.0,13,7.87,0.66,3.6
117.0,14,6.144,3.166,1.682
117.0,15,9.62,5.66,0.53
117.0,16,3.81,11.0,1.09
118.0,12,8.43,18.27,1.76
118.0,13,7.99,0.64,3.66
118.0,14,6.242,3.1079999999999997,1.7759999999999998
118.0,15,9.55,5.81,0.52
118.0,16,3.96,11.15,1.07
119.0,12,8.46,18.16,1.79
119.0,13,8.01,0.66,3.6
119.0,14,6.34,3.05,1.8699999999999999
119.0,15,9.49,5.97,0.55
119.0,16,4.1,11.33,1.07
120.0,12,8.49,18.05,1.8
120.0,13,7.99,0.74,3.63
120.0,14,6.438,2.992,1.964
120.0,15,9.44,6.15,0.57
120.0,16,4.24,11.53,1.06
121.0,12,8.54,17.95,1.81
121.0,13,8.01,0.96,3.59
121.0,14,6.536,2.9339999999999997,2.058
121.0,15,9.37,6.33,0.58
121.0,16,4.38,11.71,1.06
122.0,12,8.57,17.84,1.81
122.0,13,8.12,1.24,3.59
122.0,14,6.634,2.8759999999999994,2.152
122.0,15,9.29,6.49,0.61
122.0,16,4.52,11.88,1.04
123.0,12,8.6,17.75,1.83
123.0,13,8.04,1.57,3.56
123.0,14,6.732,2.8179999999999996,2.246
123.0,15,9.21,6.64,0.61
123.0,16,4.65,12.02,1.04
124.0,12,8.63,17.66,1.85
124.0,13,7.76,1.77,3.62
124.0,14,6.83,2.76,2.34
124.0,15,9.13,6.79,0.64
124.0,16,4.78,12.19,1.03
125.0,12,8.54,17.48,1.26
125.0,13,7.61,1.92,3.65
125.0,14,5.85,3.34,1.4
125.0,15,9.08,6.94,0.65
125.0,16,4.91,12.36,1.02
126.0,12,8.54,17.48,1.26
126.0,13,7.58,2.19,3.64
126.0,14,5.37,3.54,1.14
126.0,15,9.02,7.08,0.65
126.0,16,5.04,12.51,1.02
127.0,12,8.54,17.48,1.26
127.0,13,7.48,2.54,3.62
127.0,14,5.53,3.473333333333333,1.2266666666666666
127.0,15,8.95,7.21,0.67
127.0,16,5.15,12.66,1.01
128.0,12,8.715,17.28,1.545
128.0,13,7.43,2.67,3.65
128.0,14,5.6899999999999995,3.4066666666666667,1.3133333333333332
128.0,15,8.89,7.34,0.67
128.0,16,5.27,12.8,1.0
129.0,12,8.89,17.08,1.83
129.0,13,7.39,2.83,3.65
129.0,14,5.85,3.34,1.4
129.0,15,8.83,7.48,0.66
129.0,16,5.4,12.94,0.98
130.0,12,8.89,17.08,1.83
130.0,13,7.34,2.99,3.66
130.0,14,5.37,3.54,1.14
130.0,15,8.75,7.59,0.67
130.0,16,5.52,13.08,0.98
131.0,12,8.89,17.08,1.83
131.0,13,7.29,3.15,3.67
131.0,14,5.3,3.59,1.05
131.0,15,8.69,7.7,0.68
131.0,16,5.62,13.21,0.97
132.0,12,8.07,9.925,2.125
132.0,13,7.27,3.34,3.66
132.0,14,5.22,3.64,0.98
132.0,15,8.64,7.81,0.68
132.0,16,5.74,13.33,0.97
133.0,12,7.25,2.77,2.42
133.0,13,7.23,3.49,3.64
133.0,14,5.16,3.67,0.94
133.0,15,8.59,7.93,0.68
133.0,16,5.86,13.47,0.94
134.0,12,7.25,2.77,2.42
134.0,13,7.24,3.67,3.63
134.0,14,5.09,3.69,0.89
134.0,15,8.51,8.03,0.7
134.0,16,5.92,13.63,0.91
135.0,12,9.05,16.77,1.73
135.0,13,7.27,3.82,3.61
135.0,14,4.88,3.79,0.75
135.0,15,8.46,8.14,0.72
135.0,16,5.94,13.86,0.86
136.0,12,9.16,16.73,1.62
136.0,13,7.3,4.0,3.57
136.0,14,5.09,3.69,0.89
136.0,15,8.4,8.22,0.71
136.0,16,5.87,14.08,0.88
137.0,12,9.4,16.55,1.5
137.0,13,7.28,4.14,3.52
137.0,14,4.88,3.79,0.75
137.0,15,8.35,8.32,0.71
137.0,16,5.79,14.48,0.82
138.0,12,9.4,16.55,1.5
138.0,13,6.98,4.42,3.37
138.0,14,4.73,3.85,0.68
138.0,15,7.78,8.0,3.25
138.0,16,5.79,14.48,0.82
139.0,12,9.51,16.4,1.49
139.0,13,6.98,4.42,3.37
139.0,14,4.73,3.85,0.68
139.0,15,7.79,8.85,0.85
139.0,16,5.73,14.69,0.84
140.0,12,9.59,16.3,1.46
140.0,13,6.81,4.56,3.26
140.0,15,7.788,8.68,1.33
140.0,16,5.78,14.85,0.77
141.0,12,9.7,16.17,1.43
141.0,13,6.72,4.72,3.18
141.0,15,7.7860000000000005,8.51,1.81
141.0,16,5.79,15.04,0.8
142.0,12,9.78,16.03,1.44
142.0,13,6.7,4.92,3.12
142.0,15,7.784,8.34,2.29
142.0,16,5.82,15.22,0.77
143.0,12,9.85,15.92,1.46
143.0,13,6.66,5.13,3.04
143.0,15,7.782,8.17,2.77
143.0,16,5.87,15.38,0.75
144.0,12,9.91,15.78,1.45
144.0,13,6.6,5.38,2.93
144.0,15,7.78,8.0,3.25
144.0,16,5.9,15.54,0.72
145.0,12,9.99,15.67,1.46
145.0,13,6.54,5.61,2.85
145.0,15,7.79,8.85,0.85
145.0,16,5.92,15.68,0.7
146.0,12,10.06,15.57,1.46
146.0,13,6.45,5.82,2.76
146.0,15,7.64,8.81,0.86
146.0,16,5.95,15.86,0.7
147.0,12,10.15,15.45,1.49
147.0,13,6.32,6.02,2.69
147.0,15,7.49,8.77,0.87
147.0,16,5.97,16.0,0.68
148.0,12,10.21,15.36,1.5
148.0,13,6.24,6.22,2.6
148.0,15,7.32,8.79,0.92
148.0,16,6.01,16.16,0.68
149.0,12,10.28,15.26,1.5
149.0,13,6.16,6.4,2.52
149.0,15,7.18,8.83,0.94
149.0,16,6.04,16.31,0.68
150.0,12,10.34,15.14,1.51
150.0,13,6.07,6.58,2.47
150.0,15,7.08,8.9,0.95
