frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
2,15,1.63,28.88,0.66,721.527458190918,1384.3846435546875,26.0,26.0,-1,514.6978759765625,572.5545387268066,50.0,50.0,-1
2,14,23.85,28.76,1.31,1749.2106323242188,1395.955078125,26.0,26.0,-1,1980.0692138671875,611.1477203369141,50.0,50.0,-1
2,13,20.52,28.95,0.24,1597.8180541992188,1413.5643920898438,26.0,26.0,-1,1769.0955810546875,539.2158851623535,50.0,50.0,-1
2,12,5.53,25.2,2.97,927.2520751953124,1201.9165649414062,26.0,26.0,-1,840.5459289550781,701.7914123535156,50.0,50.0,-1
2,11,13.91,26.39,0.38,1286.47021484375,1283.31982421875,26.0,26.0,-1,1328.2306518554688,547.2255401611328,50.0,50.0,-1
2,10,16.48,28.96,3.89,1404.5675659179688,1367.007080078125,26.0,26.0,-1,1496.691162109375,780.1968688964844,50.0,50.0,-1
2,9,2.87,28.92,0.95,782.0693435668945,1383.5862426757812,26.0,26.0,-1,597.2078628540039,590.9967193603516,50.0,50.0,-1
3,18,22.11,28.98,10.03,1620.36279296875,1315.2603759765625,26.0,26.0,-1,1845.4093017578125,1159.9562683105469,50.0,50.0,-1
3,17,21.15,28.78,9.56,1584.4625854492188,1310.5668334960938,26.0,26.0,-1,1784.3489379882808,1128.6239318847656,50.0,50.0,-1
3,16,18.15,28.39,5.42,1474.147491455078,1328.9816284179688,26.0,26.0,-1,1599.06005859375,871.0116271972656,50.0,50.0,-1
3,15,1.8,28.9,0.67,729.6106643676758,1384.8781127929688,26.0,26.0,-1,525.3888473510742,572.9175987243652,50.0,50.0,-1
3,14,23.69,28.75,1.33,1739.759521484375,1394.6944580078125,26.0,26.0,-1,1971.6266479492188,612.305061340332,50.0,50.0,-1
3,13,20.59,28.94,0.29,1601.225830078125,1412.605712890625,26.0,26.0,-1,1772.9793701171875,542.7512092590332,50.0,50.0,-1
3,12,5.55,25.14,3.03,927.622802734375,1199.1498413085938,26.0,26.0,-1,844.0700531005859,705.7831192016602,50.0,50.0,-1
3,11,14.07,26.44,0.36,1293.845458984375,1286.017333984375,26.0,26.0,-1,1337.4732055664062,546.0518379211426,50.0,50.0,-1
3,10,16.33,28.91,3.78,1398.692138671875,1365.8461303710938,26.0,26.0,-1,1486.4276123046875,772.5043792724609,50.0,50.0,-1
3,9,2.8,28.94,0.97,779.3461151123047,1384.0548706054688,26.0,26.0,-1,591.521354675293,592.1775360107422,50.0,50.0,-1
4,18,22.07,28.98,10.0,1619.1357421875,1315.6486206054688,26.0,26.0,-1,1843.4133911132808,1158.629364013672,50.0,50.0,-1
4,17,21.19,28.82,9.55,1585.625244140625,1311.9749145507812,26.0,26.0,-1,1788.01806640625,1128.5499572753906,50.0,50.0,-1
4,16,18.15,28.37,5.33,1474.7350769042969,1328.7162475585938,26.0,26.0,-1,1598.4713134765625,864.9469299316406,50.0,50.0,-1
4,15,1.92,28.92,0.68,735.1443786621094,1385.9271240234375,26.0,26.0,-1,532.2421722412109,573.4485778808594,50.0,50.0,-1
4,14,23.61,28.77,1.36,1736.370361328125,1394.9520263671875,26.0,26.0,-1,1966.0662231445312,614.5082015991211,50.0,50.0,-1
4,13,20.65,28.92,0.3,1603.6459350585938,1411.2268676757812,26.0,26.0,-1,1776.705017089844,543.4977188110352,50.0,50.0,-1
4,12,5.53,25.09,3.06,928.5663452148438,1196.6646118164062,26.0,26.0,-1,842.176025390625,706.9032821655273,50.0,50.0,-1
4,11,14.22,26.52,0.36,1300.792510986328,1290.3019409179688,26.0,26.0,-1,1347.58544921875,545.6695709228516,50.0,50.0,-1
4,10,16.16,28.77,3.65,1391.9258422851562,1360.8207397460938,26.0,26.0,-1,1473.8974609375,763.0030670166016,50.0,50.0,-1
4,9,2.72,28.96,0.99,776.0265274047852,1384.5636596679688,26.0,26.0,-1,585.7062072753906,593.7326469421387,50.0,50.0,-1
5,18,22.02,29.0,9.97,1617.2304077148438,1316.5346069335938,26.0,26.0,-1,1840.6160278320312,1157.2936401367188,50.0,50.0,-1
5,17,21.24,28.85,9.54,1588.2198486328125,1313.55029296875,26.0,26.0,-1,1790.5375366210935,1128.3111877441406,50.0,50.0,-1
5,16,18.07,28.25,5.25,1472.5037841796875,1324.6787719726562,26.0,26.0,-1,1590.8862915039062,859.2141571044922,50.0,50.0,-1
5,15,2.04,28.92,0.66,740.7713928222656,1385.9819946289062,26.0,26.0,-1,540.0630493164062,572.3080024719238,50.0,50.0,-1
5,14,23.57,28.8,1.38,1734.0648193359375,1396.2550659179688,26.0,26.0,-1,1964.66015625,615.5862808227539,50.0,50.0,-1
5,13,20.71,28.92,0.3,1606.1880493164062,1411.1455078125,26.0,26.0,-1,1780.7575073242188,543.543872833252,50.0,50.0,-1
5,12,5.55,25.03,3.08,929.3626098632812,1193.709228515625,26.0,26.0,-1,843.6446990966797,707.5601196289062,50.0,50.0,-1
5,11,14.38,26.58,0.35,1308.2273559570312,1293.1627197265625,26.0,26.0,-1,1356.8446044921875,545.5223693847656,50.0,50.0,-1
5,10,16.02,28.61,3.54,1385.5043029785156,1354.7463989257812,26.0,26.0,-1,1463.45849609375,754.8798217773438,50.0,50.0,-1
5,9,2.64,28.94,0.99,772.4549865722656,1383.6180419921875,26.0,26.0,-1,581.3904266357422,594.1739654541016,50.0,50.0,-1
6,18,21.99,28.99,9.97,1615.461181640625,1316.1729125976562,26.0,26.0,-1,1838.7894287109373,1156.6411743164062,50.0,50.0,-1
6,17,21.28,28.87,9.52,1590.4761352539062,1314.5762939453125,26.0,26.0,-1,1792.757873535156,1127.9547424316406,50.0,50.0,-1
6,16,17.86,28.18,5.11,1467.351806640625,1323.2498779296875,26.0,26.0,-1,1571.650634765625,850.168701171875,50.0,50.0,-1
6,14,23.55,28.83,1.39,1733.156494140625,1397.2472534179688,26.0,26.0,-1,1963.947265625,616.2876434326172,50.0,50.0,-1
6,13,20.75,28.92,0.31,1608.6871337890625,1411.6116943359375,26.0,26.0,-1,1783.0435180664065,544.3870429992676,50.0,50.0,-1
6,12,5.55,24.97,3.12,929.8662719726562,1190.8256225585938,26.0,26.0,-1,845.2537231445312,709.7148742675781,50.0,50.0,-1
6,11,14.53,26.65,0.36,1314.9606323242188,1296.3961181640625,26.0,26.0,-1,1366.0997619628906,545.7441902160645,50.0,50.0,-1
6,10,15.83,28.55,3.44,1377.61962890625,1353.3541259765625,26.0,26.0,-1,1451.0354614257812,747.8079071044922,50.0,50.0,-1
6,9,2.56,28.91,1.01,768.8870162963867,1382.01806640625,26.0,26.0,-1,576.5770492553711,595.0018463134766,50.0,50.0,-1
7,17,21.3,28.89,9.49,1591.6755981445312,1315.7826538085938,26.0,26.0,-1,1793.2573852539065,1126.32861328125,50.0,50.0,-1
7,16,17.81,28.52,5.02,1475.7313537597656,1339.9420166015625,26.0,26.0,-1,1556.09912109375,848.533935546875,50.0,50.0,-1
7,14,23.54,28.83,1.41,1732.6170654296875,1397.3129272460938,26.0,26.0,-1,1963.586975097656,617.4706954956055,50.0,50.0,-1
7,13,20.8,28.93,0.33,1610.2772216796875,1411.7493896484375,26.0,26.0,-1,1786.754150390625,545.269359588623,50.0,50.0,-1
7,12,5.56,24.91,3.19,930.401397705078,1188.2207641601562,26.0,26.0,-1,847.1146087646484,713.2180557250977,50.0,50.0,-1
7,11,14.66,26.7,0.36,1321.792449951172,1299.14404296875,26.0,26.0,-1,1373.8245849609375,545.8246192932129,50.0,50.0,-1
7,10,15.62,28.54,3.31,1368.9181823730469,1353.6835327148438,26.0,26.0,-1,1437.115234375,739.6289215087891,50.0,50.0,-1
7,9,2.48,28.89,1.03,765.4312362670898,1380.9457397460938,26.0,26.0,-1,572.0637969970703,596.3480606079102,50.0,50.0,-1
8,17,21.28,28.96,9.45,1590.9414672851562,1318.9495849609375,26.0,26.0,-1,1794.012939453125,1125.239013671875,50.0,50.0,-1
8,16,17.36,28.34,5.04,1441.8707885742188,1329.5936889648438,26.0,26.0,-1,1547.7404174804688,847.0787048339844,50.0,50.0,-1
8,14,23.54,28.82,1.41,1732.4190673828125,1396.9450073242188,26.0,26.0,-1,1963.0390625,617.5787887573242,50.0,50.0,-1
8,13,20.83,28.93,0.33,1612.2579956054688,1411.5625610351562,26.0,26.0,-1,1788.7791137695312,545.5218162536621,50.0,50.0,-1
8,12,5.57,24.86,3.23,931.3766479492188,1185.5472412109375,26.0,26.0,-1,849.1592407226562,715.1647109985352,50.0,50.0,-1
8,11,14.8,26.76,0.35,1328.3402709960938,1302.093017578125,26.0,26.0,-1,1381.8886108398438,545.3498916625977,50.0,50.0,-1
8,10,15.41,28.54,3.18,1359.1027526855469,1355.0552978515625,26.0,26.0,-1,1423.7716064453125,731.1222229003906,50.0,50.0,-1
8,9,2.29,28.92,0.99,749.2818222045898,1385.1546630859375,26.0,26.0,-1,568.8974685668945,597.4739227294922,50.0,50.0,-1
9,17,21.29,29.0,9.42,1590.8267822265625,1320.4363403320312,26.0,26.0,-1,1795.5458984375,1124.0665283203125,50.0,50.0,-1
9,16,17.22,28.47,5.0,1436.0005798339844,1335.3681030273438,26.0,26.0,-1,1540.1740112304688,845.5240478515625,50.0,50.0,-1
9,14,23.54,28.82,1.41,1732.3927612304688,1396.5,26.0,26.0,-1,1963.301513671875,617.6233139038086,50.0,50.0,-1
9,13,20.92,28.88,0.35,1614.9537353515625,1408.7069091796875,26.0,26.0,-1,1795.072265625,546.5963439941406,50.0,50.0,-1
9,12,5.56,24.81,3.24,932.0946655273438,1183.0599975585938,26.0,26.0,-1,848.1528167724609,715.4143524169922,50.0,50.0,-1
9,11,14.92,26.83,0.35,1333.9331665039062,1305.3143920898438,26.0,26.0,-1,1389.5269775390625,545.2507553100586,50.0,50.0,-1
9,10,15.2,28.54,3.06,1349.5668029785156,1355.76806640625,26.0,26.0,-1,1410.5203247070312,723.8301773071289,50.0,50.0,-1
9,9,2.29,28.97,1.01,751.8664779663086,1386.4584350585938,26.0,26.0,-1,564.3712921142578,598.1018295288086,50.0,50.0,-1
10,17,21.32,29.01,9.4,1592.3174438476562,1321.1356811523438,26.0,26.0,-1,1797.4317626953125,1123.195770263672,50.0,50.0,-1
10,16,17.13,28.5,4.94,1433.2391662597656,1337.3601684570312,26.0,26.0,-1,1533.5888671875,842.0992584228516,50.0,50.0,-1
10,14,23.53,28.81,1.4,1732.2818603515625,1396.47412109375,26.0,26.0,-1,1962.1303100585935,617.215202331543,50.0,50.0,-1
10,13,21.0,28.76,0.36,1618.0736694335938,1403.0244140625,26.0,26.0,-1,1799.3682861328125,547.0548934936523,50.0,50.0,-1
10,12,5.57,24.75,3.28,932.2520294189452,1180.4711303710938,26.0,26.0,-1,849.9041900634766,717.2860488891602,50.0,50.0,-1
10,11,15.05,26.87,0.34,1339.4170532226562,1307.4979858398438,26.0,26.0,-1,1398.332275390625,545.1093482971191,50.0,50.0,-1
10,10,15.01,28.52,2.95,1340.5829162597656,1355.9334716796875,26.0,26.0,-1,1398.3978881835938,716.2023162841797,50.0,50.0,-1
10,9,2.27,28.98,1.03,752.6325073242188,1386.3196411132812,26.0,26.0,-1,560.7911605834961,598.3391571044922,50.0,50.0,-1
11,17,21.35,29.0,9.38,1593.5823364257812,1321.1171264648438,26.0,26.0,-1,1799.570556640625,1121.6345825195312,50.0,50.0,-1
11,16,17.03,28.56,4.87,1428.5348205566406,1340.5343627929688,26.0,26.0,-1,1527.9168701171875,838.2968139648438,50.0,50.0,-1
11,14,23.53,28.79,1.38,1732.5764770507812,1395.658935546875,26.0,26.0,-1,1961.657165527344,615.6451721191406,50.0,50.0,-1
11,13,21.1,28.63,0.37,1623.1688232421875,1396.9107055664062,26.0,26.0,-1,1803.906311035156,547.8055267333984,50.0,50.0,-1
11,12,5.56,24.7,3.3,932.7341003417968,1177.9428100585938,26.0,26.0,-1,849.2505493164062,717.9598922729492,50.0,50.0,-1
11,11,15.17,26.93,0.35,1345.227569580078,1310.4456176757812,26.0,26.0,-1,1405.908935546875,545.3859024047852,50.0,50.0,-1
11,10,14.79,28.5,2.84,1330.9800415039062,1355.9575805664062,26.0,26.0,-1,1384.8248901367188,709.4602661132812,50.0,50.0,-1
11,9,2.25,29.0,1.06,753.0578231811523,1386.494873046875,26.0,26.0,-1,557.1230545043945,600.1176452636719,50.0,50.0,-1
12,18,22.26,28.99,9.8,1626.6531372070312,1317.5078735351562,26.0,26.0,-1,1856.949279785156,1146.5865173339844,50.0,50.0,-1
12,17,21.38,28.96,9.33,1594.64892578125,1319.833251953125,26.0,26.0,-1,1801.6470336914065,1117.9900207519531,50.0,50.0,-1
12,16,16.93,28.63,4.79,1422.8924255371094,1343.7500610351562,26.0,26.0,-1,1523.6045532226562,834.4031982421875,50.0,50.0,-1
12,14,23.54,28.77,1.34,1733.171142578125,1395.1557006835938,26.0,26.0,-1,1961.715576171875,613.0792388916016,50.0,50.0,-1
12,13,21.21,28.54,0.37,1628.0415649414062,1392.5069580078125,26.0,26.0,-1,1810.0443725585935,547.3220024108887,50.0,50.0,-1
12,12,5.54,24.65,3.32,932.9949798583984,1175.476806640625,26.0,26.0,-1,848.1716613769531,719.161994934082,50.0,50.0,-1
12,11,15.28,26.98,0.34,1350.4321899414062,1313.1400146484375,26.0,26.0,-1,1413.7626342773438,545.1735725402832,50.0,50.0,-1
12,10,14.6,28.49,2.75,1322.3107604980469,1356.403076171875,26.0,26.0,-1,1372.3246154785156,703.1019897460938,50.0,50.0,-1
12,9,2.25,29.03,1.09,754.2428131103516,1387.2123413085938,26.0,26.0,-1,555.1958084106445,601.6715240478516,50.0,50.0,-1
13,18,22.35,29.0,9.77,1630.218505859375,1318.4061279296875,26.0,26.0,-1,1862.5655517578125,1144.894287109375,50.0,50.0,-1
13,17,21.4,28.91,9.3,1596.3468017578125,1318.0857543945312,26.0,26.0,-1,1801.3025512695312,1115.391357421875,50.0,50.0,-1
13,16,16.87,28.64,4.75,1420.959442138672,1344.9537963867188,26.0,26.0,-1,1519.3885498046875,831.6448364257812,50.0,50.0,-1
13,14,23.56,28.74,1.32,1734.093994140625,1393.999755859375,26.0,26.0,-1,1962.8931274414065,611.5339508056641,50.0,50.0,-1
13,13,21.3,28.46,0.38,1632.1802368164062,1388.6394653320312,26.0,26.0,-1,1815.5281372070312,548.2230834960938,50.0,50.0,-1
13,12,5.56,24.6,3.37,933.4430694580078,1173.2769775390625,26.0,26.0,-1,850.5039672851562,721.5600128173828,50.0,50.0,-1
13,11,15.38,27.04,0.35,1355.255828857422,1315.7125244140625,26.0,26.0,-1,1419.7188110351562,545.4075965881348,50.0,50.0,-1
13,10,14.43,28.48,2.65,1314.4776611328125,1356.7735595703125,26.0,26.0,-1,1360.8792419433594,697.0238952636719,50.0,50.0,-1
13,9,2.25,29.05,1.11,756.34375,1387.11572265625,26.0,26.0,-1,552.1743850708008,602.3422393798828,50.0,50.0,-1
14,18,22.42,28.98,9.77,1634.2015991210938,1317.9096069335938,26.0,26.0,-1,1865.36767578125,1145.0201721191406,50.0,50.0,-1
14,17,21.44,28.91,9.26,1597.1873779296875,1318.646728515625,26.0,26.0,-1,1804.5896606445312,1113.0852661132812,50.0,50.0,-1
14,16,16.78,28.69,4.68,1416.5091247558594,1347.4921875,26.0,26.0,-1,1514.8015747070312,827.9331970214844,50.0,50.0,-1
14,14,23.58,28.7,1.28,1735.488037109375,1392.5574951171875,26.0,26.0,-1,1963.5648803710935,608.776969909668,50.0,50.0,-1
14,13,21.4,28.41,0.39,1636.9468383789062,1386.6351318359375,26.0,26.0,-1,1820.8645629882808,548.5923118591309,50.0,50.0,-1
14,12,5.54,24.55,3.4,933.3808441162108,1170.9413452148438,26.0,26.0,-1,849.7752380371094,723.048828125,50.0,50.0,-1
14,11,15.49,27.09,0.35,1359.9299621582031,1318.1843872070312,26.0,26.0,-1,1426.7769165039062,545.5398750305176,50.0,50.0,-1
14,10,14.24,28.47,2.56,1306.1747436523438,1357.1884155273438,26.0,26.0,-1,1348.6544494628906,690.9632263183594,50.0,50.0,-1
14,9,2.26,29.05,1.15,760.3536682128906,1385.3590087890625,26.0,26.0,-1,549.0716781616211,603.4338836669922,50.0,50.0,-1
15,18,22.48,28.96,9.79,1636.816162109375,1317.0978393554688,26.0,26.0,-1,1867.0966796875,1145.862060546875,50.0,50.0,-1
15,17,21.45,28.89,9.23,1597.30419921875,1318.0059814453125,26.0,26.0,-1,1805.9614868164065,1110.8302612304688,50.0,50.0,-1
15,16,16.68,28.74,4.62,1412.2024841308594,1349.9793090820312,26.0,26.0,-1,1509.32373046875,824.7332763671875,50.0,50.0,-1
15,14,23.62,28.66,1.26,1737.0267333984375,1391.3236083984375,26.0,26.0,-1,1965.2623291015625,607.4207077026367,50.0,50.0,-1
15,13,21.49,28.38,0.4,1641.5798950195312,1385.1348876953125,26.0,26.0,-1,1825.5064086914065,549.5853004455566,50.0,50.0,-1
15,12,5.44,24.52,3.42,930.2278594970702,1169.43115234375,26.0,26.0,-1,843.7058258056641,723.74169921875,50.0,50.0,-1
15,11,15.6,27.13,0.34,1365.2976379394531,1320.2597045898438,26.0,26.0,-1,1433.9661865234375,545.0134201049805,50.0,50.0,-1
15,10,14.08,28.47,2.48,1298.9141540527344,1357.6556396484375,26.0,26.0,-1,1338.4396362304688,685.8158340454102,50.0,50.0,-1
15,9,2.28,29.03,1.17,764.1377868652344,1383.5609741210938,26.0,26.0,-1,546.3169174194336,603.46630859375,50.0,50.0,-1
16,16,16.6,28.83,4.56,1408.130828857422,1354.5057983398438,26.0,26.0,-1,1505.3827514648438,821.5435180664062,50.0,50.0,-1
16,10,16.18,28.18,4.66,1370.3201293945312,1322.6666259765625,26.0,26.0,-1,1505.3827514648438,821.5435180664062,50.0,50.0,-1
17,18,22.49,29.0,9.81,1637.4567260742188,1318.6241455078125,26.0,26.0,-1,1868.7412109375,1147.7674865722656,50.0,50.0,-1
17,17,21.52,28.89,9.18,1600.3006591796875,1318.1592407226562,26.0,26.0,-1,1810.414123535156,1107.8133239746094,50.0,50.0,-1
17,16,16.54,28.87,4.51,1405.4390258789062,1356.498291015625,26.0,26.0,-1,1502.6737060546875,818.7778015136719,50.0,50.0,-1
17,15,2.72,28.79,0.49,769.7102737426758,1382.0633544921875,26.0,26.0,-1,586.4336013793945,560.0609092712402,50.0,50.0,-1
17,14,23.49,28.53,1.27,1731.81640625,1384.8419799804688,26.0,26.0,-1,1953.503967285156,607.4894409179688,50.0,50.0,-1
17,13,21.71,28.35,0.41,1651.5885009765625,1383.8445434570312,26.0,26.0,-1,1839.3569946289065,550.3381042480469,50.0,50.0,-1
17,12,5.31,24.42,3.57,924.2008209228516,1164.27685546875,26.0,26.0,-1,840.638427734375,732.4851379394531,50.0,50.0,-1
17,11,15.81,27.22,0.34,1375.1430053710938,1325.0256958007812,26.0,26.0,-1,1446.6495971679688,544.7070274353027,50.0,50.0,-1
17,10,13.75,28.47,2.32,1283.6885986328125,1359.0057983398438,26.0,26.0,-1,1317.389190673828,675.877799987793,50.0,50.0,-1
17,9,2.07,28.95,1.12,746.8610153198242,1382.721435546875,26.0,26.0,-1,545.4491500854492,603.9731216430664,50.0,50.0,-1
18,18,22.53,28.97,9.83,1638.6327514648438,1317.3233642578125,26.0,26.0,-1,1870.3070068359373,1148.370635986328,50.0,50.0,-1
18,17,21.57,28.85,9.16,1603.1386108398438,1317.1815795898438,26.0,26.0,-1,1812.3346557617188,1106.0166625976562,50.0,50.0,-1
18,16,16.47,28.91,4.45,1402.9825439453125,1358.8935546875,26.0,26.0,-1,1496.8084716796875,815.4003753662109,50.0,50.0,-1
18,15,2.78,28.81,0.46,771.6821517944336,1383.8087768554688,26.0,26.0,-1,590.7275924682617,558.2791748046875,50.0,50.0,-1
18,14,23.35,28.43,1.27,1723.61865234375,1379.445068359375,26.0,26.0,-1,1944.7191772460935,606.7354965209961,50.0,50.0,-1
18,13,21.81,28.34,0.44,1656.2227172851562,1383.0784912109375,26.0,26.0,-1,1846.4215698242188,551.8745231628418,50.0,50.0,-1
18,12,5.3,24.31,3.58,924.8583068847656,1159.53271484375,26.0,26.0,-1,840.4605712890625,732.0981903076172,50.0,50.0,-1
18,11,15.91,27.26,0.33,1380.1369934082031,1326.8499145507812,26.0,26.0,-1,1452.99755859375,544.6573448181152,50.0,50.0,-1
18,10,13.58,28.48,2.26,1275.2955322265625,1359.8450317382812,26.0,26.0,-1,1306.9727783203125,671.6644744873047,50.0,50.0,-1
18,9,2.09,28.93,1.14,747.6689682006836,1382.1649169921875,26.0,26.0,-1,548.59228515625,605.4802398681641,50.0,50.0,-1
19,18,22.56,28.96,9.83,1639.9757080078125,1317.0897216796875,26.0,26.0,-1,1871.970642089844,1148.4514770507812,50.0,50.0,-1
19,17,21.61,28.84,9.14,1604.94091796875,1317.1026000976562,26.0,26.0,-1,1813.9239501953125,1104.5808410644531,50.0,50.0,-1
19,16,16.37,28.95,4.4,1398.8494567871094,1360.7865600585938,26.0,26.0,-1,1491.009765625,812.5151062011719,50.0,50.0,-1
19,15,2.83,28.83,0.44,773.16064453125,1385.24560546875,26.0,26.0,-1,593.9131851196289,556.8168907165527,50.0,50.0,-1
19,14,23.17,28.27,1.24,1714.5885620117188,1371.9319458007812,26.0,26.0,-1,1931.3704223632808,604.104248046875,50.0,50.0,-1
19,13,21.93,28.33,0.44,1661.5200805664062,1382.6773071289062,26.0,26.0,-1,1853.7757568359373,552.1217308044434,50.0,50.0,-1
19,12,5.32,24.21,3.75,927.053955078125,1154.2364501953125,26.0,26.0,-1,843.8600158691406,741.2244873046875,50.0,50.0,-1
19,11,16.0,27.31,0.33,1384.415008544922,1329.2003784179688,26.0,26.0,-1,1459.2244262695312,544.288330078125,50.0,50.0,-1
19,10,13.43,28.47,2.19,1268.7916564941406,1360.2674560546875,26.0,26.0,-1,1297.2899780273438,667.0978698730469,50.0,50.0,-1
19,9,2.11,28.92,1.18,748.7135009765625,1381.2404174804688,26.0,26.0,-1,550.0904388427734,607.675407409668,50.0,50.0,-1
20,18,22.6,28.95,9.83,1641.64501953125,1316.8177490234375,26.0,26.0,-1,1874.972717285156,1148.206298828125,50.0,50.0,-1
20,17,21.63,28.84,9.11,1605.7308349609375,1317.3995971679688,26.0,26.0,-1,1815.2369384765625,1102.552734375,50.0,50.0,-1
20,16,16.3,28.97,4.36,1395.2245178222656,1361.9124755859375,26.0,26.0,-1,1486.5531616210938,810.4096984863281,50.0,50.0,-1
20,15,2.89,28.87,0.42,775.2851181030273,1387.4242553710938,26.0,26.0,-1,597.5533599853516,555.5683250427246,50.0,50.0,-1
20,14,23.02,28.12,1.18,1708.3195190429688,1365.7247314453125,26.0,26.0,-1,1917.552795410156,600.5784606933594,50.0,50.0,-1
20,13,22.02,28.32,0.44,1666.4740600585938,1382.43798828125,26.0,26.0,-1,1859.0989990234373,552.2052993774414,50.0,50.0,-1
20,12,5.36,24.07,3.95,929.81298828125,1147.3031005859375,26.0,26.0,-1,850.3641967773438,752.0159606933594,50.0,50.0,-1
20,11,16.08,27.34,0.33,1387.5978088378906,1330.7169189453125,26.0,26.0,-1,1464.5569458007812,544.2490119934082,50.0,50.0,-1
20,10,13.27,28.48,2.13,1260.970733642578,1360.7861938476562,26.0,26.0,-1,1287.5476684570312,663.3175354003906,50.0,50.0,-1
20,9,2.08,28.9,1.19,748.236946105957,1380.1626586914062,26.0,26.0,-1,548.7732315063477,608.3364486694336,50.0,50.0,-1
21,18,22.63,28.95,9.84,1642.4431762695312,1316.6597290039062,26.0,26.0,-1,1877.4078369140625,1148.7877197265625,50.0,50.0,-1
21,17,21.62,28.84,9.05,1605.6500244140625,1318.0661010742188,26.0,26.0,-1,1814.9783935546875,1098.9989013671875,50.0,50.0,-1
21,16,16.22,29.01,4.32,1391.6194152832031,1363.9735717773438,26.0,26.0,-1,1482.0449829101562,808.0661010742188,50.0,50.0,-1
21,15,2.99,28.93,0.41,778.9661254882812,1390.5043334960938,26.0,26.0,-1,603.7648773193359,555.2539863586426,50.0,50.0,-1
21,14,22.89,28.02,1.15,1703.0735473632812,1361.609375,26.0,26.0,-1,1906.285217285156,598.2524185180664,50.0,50.0,-1
21,13,22.11,28.3,0.45,1670.6820678710938,1381.5570068359375,26.0,26.0,-1,1864.704040527344,552.7430801391602,50.0,50.0,-1
21,12,5.37,23.93,4.06,931.6591949462892,1141.0333862304688,26.0,26.0,-1,852.8288116455078,757.2299652099609,50.0,50.0,-1
21,11,16.18,27.37,0.34,1392.4297790527344,1332.3935546875,26.0,26.0,-1,1470.8816528320312,544.8642730712891,50.0,50.0,-1
21,10,13.13,28.48,2.07,1254.4820251464844,1361.4244384765625,26.0,26.0,-1,1277.6493225097656,659.2697296142578,50.0,50.0,-1
21,9,2.05,28.91,1.21,747.1042327880859,1380.122314453125,26.0,26.0,-1,546.294059753418,609.6383056640625,50.0,50.0,-1
22,16,16.15,29.01,4.28,1388.9248657226562,1364.6109619140625,26.0,26.0,-1,1477.1588134765625,805.6365051269531,50.0,50.0,-1
23,16,16.08,29.01,4.25,1386.1309814453125,1364.9862060546875,26.0,26.0,-1,1472.1956787109375,803.3648834228516,50.0,50.0,-1
24,16,16.03,29.01,4.23,1383.8531188964844,1364.806884765625,26.0,26.0,-1,1469.5410766601562,801.9872894287109,50.0,50.0,-1
24,9,1.9,28.81,1.22,741.4052734375,1375.1329956054688,26.0,26.0,-1,537.7090072631836,609.5599136352539,50.0,50.0,-1
25,16,15.98,29.0,4.2,1381.6960754394531,1364.880126953125,26.0,26.0,-1,1465.4886474609375,800.2236175537109,50.0,50.0,-1
26,16,15.93,29.0,4.17,1379.7451171875,1365.0459594726562,26.0,26.0,-1,1462.5994262695312,798.0972290039062,50.0,50.0,-1
