frame,id,3d_x,3d_y,3d_z
11,10,14.79,28.5,2.84
11,9,2.25,29.0,1.06
12,18,22.26,28.99,9.8
12,17,21.38,28.96,9.33
12,16,16.93,28.63,4.79
12,14,23.54,28.77,1.34
12,13,21.21,28.54,0.37
12,12,5.54,24.65,3.32
12,11,15.28,26.98,0.34
12,10,14.6,28.49,2.75
12,9,2.25,29.03,1.09
13,18,22.35,29.0,9.77
13,17,21.4,28.91,9.3
13,16,16.87,28.64,4.75
13,14,23.56,28.74,1.32
13,13,21.3,28.46,0.38
13,12,5.56,24.6,3.37
13,11,15.38,27.04,0.35
13,10,14.43,28.48,2.65
13,9,2.25,29.05,1.11
14,18,22.42,28.98,9.77
14,17,21.44,28.91,9.26
14,16,16.78,28.69,4.68
14,14,23.58,28.7,1.28
14,13,21.4,28.41,0.39
14,12,5.54,24.55,3.4
14,11,15.49,27.09,0.35
14,10,14.24,28.47,2.56
14,9,2.26,29.05,1.15
15,18,22.48,28.96,9.79
15,17,21.45,28.89,9.23
15,16,16.68,28.74,4.62
15,14,23.62,28.66,1.26
15,13,21.49,28.38,0.4
15,12,5.44,24.52,3.42
15,11,15.6,27.13,0.34
15,10,14.08,28.47,2.48
15,9,2.28,29.03,1.17
16,16,16.6,28.83,4.56
16,10,16.18,28.18,4.66
17,18,22.49,29.0,9.81
17,17,21.52,28.89,9.18
17,16,16.54,28.87,4.51
17,15,2.72,28.79,0.49
17,14,23.49,28.53,1.27
17,13,21.71,28.35,0.41
17,12,5.31,24.42,3.57
17,11,15.81,27.22,0.34
17,10,13.75,28.47,2.32
17,9,2.07,28.95,1.12
18,18,22.53,28.97,9.83
18,17,21.57,28.85,9.16
18,16,16.47,28.91,4.45
18,15,2.78,28.81,0.46
18,14,23.35,28.43,1.27
18,13,21.81,28.34,0.44
18,12,5.3,24.31,3.58
18,11,15.91,27.26,0.33
18,10,13.58,28.48,2.26
18,9,2.09,28.93,1.14
19,18,22.56,28.96,9.83
19,17,21.61,28.84,9.14
19,16,16.37,28.95,4.4
19,15,2.83,28.83,0.44
19,14,23.17,28.27,1.24
19,13,21.93,28.33,0.44
19,12,5.32,24.21,3.75
19,11,16.0,27.31,0.33
19,10,13.43,28.47,2.19
19,9,2.11,28.92,1.18
20,18,22.6,28.95,9.83
20,17,21.63,28.84,9.11
20,16,16.3,28.97,4.36
20,15,2.89,28.87,0.42
20,14,23.02,28.12,1.18
20,13,22.02,28.32,0.44
20,12,5.36,24.07,3.95
20,11,16.08,27.34,0.33
20,10,13.27,28.48,2.13
20,9,2.08,28.9,1.19
21,18,22.63,28.95,9.84
21,17,21.62,28.84,9.05
21,16,16.22,29.01,4.32
21,15,2.99,28.93,0.41
21,14,22.89,28.02,1.15
21,13,22.11,28.3,0.45
21,12,5.37,23.93,4.06
21,11,16.18,27.37,0.34
21,10,13.13,28.48,2.07
21,9,2.05,28.91,1.21
22,16,16.15,29.01,4.28
23,16,16.08,29.01,4.25
24,16,16.03,29.01,4.23
24,9,1.9,28.81,1.22
25,16,15.98,29.0,4.2
26,16,15.93,29.0,4.17
27,16,15.88,29.0,4.14
28,16,15.83,29.0,4.12
29,15,3.73,28.68,0.38
29,13,22.7,28.19,0.47
29,12,5.22,22.93,4.78
30,18,23.42,28.95,10.23
30,17,21.7,28.97,8.7
30,16,15.76,28.99,4.06
30,15,3.86,28.67,0.37
30,14,22.17,27.54,1.01
30,13,22.75,28.17,0.47
30,12,5.24,22.8,5.04
30,11,16.88,27.57,0.33
30,10,12.02,28.48,1.65
30,9,1.64,28.21,1.38
31,13,22.8,28.1,0.46
32,17,21.68,28.98,8.63
32,16,15.69,28.99,4.01
32,14,21.99,27.23,1.01
32,13,22.83,28.03,0.47
32,12,5.14,22.53,5.24
32,11,17.0,27.66,0.33
32,10,11.9,28.22,1.51
32,9,1.61,27.89,1.5
33,16,15.65,28.99,3.99
34,18,23.15,29.31,10.3
34,16,15.62,28.99,3.97
34,9,1.52,27.68,1.58
35,16,15.59,28.99,3.95
36,17,21.6,28.61,8.38
36,16,15.57,28.99,3.92
37,18,23.95,28.96,10.62
37,17,21.07,28.85,8.27
37,16,15.54,28.99,3.91
37,15,4.49,28.54,0.32
37,14,20.9,27.04,0.92
37,13,22.76,27.35,0.38
37,12,5.03,21.87,5.59
37,11,17.29,27.79,0.34
37,10,12.46,27.32,1.01
37,9,1.49,27.36,1.72
38,16,15.52,28.99,3.89
38,13,22.81,27.24,0.36
39,17,20.93,28.79,8.14
40,16,15.46,28.98,3.85
40,12,5.0,21.53,5.92
40,9,1.76,27.03,1.81
41,16,15.44,28.99,3.83
42,16,15.42,28.99,3.81
42,14,19.96,26.72,0.83
43,16,15.4,28.99,3.78
43,14,19.86,27.27,0.79
44,17,20.69,28.96,7.81
44,12,4.98,21.1,6.28
45,17,20.64,28.98,7.73
45,16,15.35,28.9,3.62
45,9,1.71,26.38,2.13
46,16,15.32,28.79,3.54
47,16,15.28,28.71,3.45
47,14,19.44,27.19,0.71
47,10,12.76,25.54,0.25
48,16,15.21,28.67,3.35
49,18,25.07,27.99,11.81
49,17,20.21,28.61,7.44
49,16,15.15,28.67,3.29
49,15,5.93,28.67,0.25
49,14,18.84,26.45,0.77
49,13,22.86,27.36,0.45
49,12,4.96,20.61,6.63
49,10,12.88,25.15,0.27
49,9,1.81,25.95,2.34
50,18,24.99,28.92,11.58
50,17,20.11,28.57,7.39
50,16,15.07,28.67,3.2
50,15,6.03,28.68,0.22
50,14,18.7,26.4,0.75
50,13,23.22,25.68,0.7
50,12,4.94,20.51,6.66
50,10,12.94,24.97,0.3
50,9,1.78,25.8,2.39
51,18,25.1,28.96,11.66
51,17,20.0,28.56,7.31
51,16,14.99,28.69,3.11
51,15,6.11,28.7,0.25
51,13,23.26,25.54,0.74
51,12,4.94,20.42,6.74
51,11,17.94,28.06,0.33
51,10,13.0,24.83,0.3
51,9,1.71,25.64,2.44
52,18,25.22,28.98,11.76
52,17,19.9,28.56,7.24
52,16,14.91,28.71,3.03
52,15,6.21,28.71,0.23
52,14,18.45,26.32,0.74
52,13,23.24,25.39,0.74
52,12,4.93,20.34,6.83
52,10,13.06,24.68,0.31
52,9,1.7,25.49,2.52
53,18,25.3,29.0,11.81
53,17,19.79,28.56,7.17
53,16,14.82,28.73,2.95
53,15,6.31,28.71,0.21
53,14,18.33,26.28,0.73
53,13,23.22,25.24,0.76
53,12,4.91,20.25,6.92
53,10,13.13,24.56,0.3
53,9,1.74,25.32,2.63
54,18,25.4,28.99,11.9
54,17,19.7,28.55,7.11
54,16,14.75,28.75,2.88
54,15,6.4,28.72,0.22
54,14,18.25,26.22,0.75
54,13,23.2,25.1,0.77
54,12,4.91,20.17,6.97
54,10,13.19,24.42,0.29
54,9,1.78,25.17,2.74
55,18,25.47,29.03,11.94
55,17,19.61,28.56,7.04
55,16,14.68,28.76,2.8
55,15,6.48,28.74,0.2
55,13,23.22,24.97,0.81
55,12,4.89,20.08,7.03
55,11,18.1,28.13,0.34
55,10,13.23,24.3,0.33
55,9,1.81,25.0,2.82
56,18,25.58,29.03,12.01
56,17,19.53,28.53,6.98
56,16,14.61,28.77,2.74
56,15,6.57,28.74,0.23
56,13,23.2,24.83,0.81
56,12,4.89,20.0,7.06
56,11,18.12,28.18,0.32
56,10,13.29,24.17,0.33
56,9,1.82,24.84,2.9
57,18,25.65,29.0,12.07
57,17,19.48,28.45,6.94
57,16,14.54,28.78,2.67
57,15,6.66,28.74,0.2
57,14,18.53,25.43,0.35
57,13,23.2,24.69,0.82
57,12,4.89,19.92,7.12
57,10,13.34,24.04,0.31
57,9,1.84,24.67,2.98
58,17,18.79,29.82,6.56
58,16,14.48,28.79,2.62
58,12,4.87,19.84,7.19
59,18,25.76,29.0,12.17
59,17,19.41,26.37,7.2
59,16,14.42,28.81,2.56
59,15,6.8,28.75,0.2
59,13,23.26,24.45,0.88
59,12,4.86,19.76,7.26
59,11,18.29,28.16,0.28
59,10,13.44,23.82,0.31
59,9,1.83,24.33,3.13
60,18,25.81,29.01,12.2
60,17,19.35,28.24,6.65
60,16,14.37,28.82,2.5
60,15,6.87,28.75,0.23
60,14,18.85,24.92,0.31
60,13,23.29,24.33,0.9
60,12,4.85,19.68,7.3
60,10,13.52,23.7,0.29
60,9,1.84,24.17,3.19
61,18,25.87,29.02,12.25
61,17,19.32,28.06,6.56
61,16,14.31,28.82,2.46
61,15,6.92,28.66,0.24
61,13,23.32,24.23,0.94
61,12,4.84,19.61,7.34
61,11,18.58,28.08,0.26
61,10,13.62,23.67,0.28
61,9,1.85,24.04,3.25
62,18,25.93,28.99,12.28
62,17,19.23,27.97,6.45
62,16,14.26,28.82,2.4
62,15,6.9,28.51,0.24
62,13,23.36,24.12,0.98
62,12,4.84,19.55,7.41
62,11,18.73,28.07,0.27
62,10,13.69,23.6,0.28
62,9,1.86,23.88,3.3
63,18,25.99,28.96,12.31
63,17,19.13,27.98,6.3
63,16,14.21,28.82,2.35
63,15,6.71,28.32,0.36
63,13,23.39,24.03,1.02
63,12,4.83,19.48,7.45
63,11,18.87,28.07,0.27
63,10,13.79,23.49,0.27
63,9,1.88,23.76,3.35
64,18,26.06,28.97,12.39
64,17,19.03,27.9,6.15
64,16,14.17,28.83,2.32
64,15,6.65,28.12,0.4
64,13,23.41,23.92,1.03
64,12,4.8,19.42,7.52
64,11,19.02,28.07,0.28
64,10,13.82,23.41,0.28
64,9,1.89,23.64,3.4
65,18,26.12,28.99,12.44
65,17,19.35,24.85,6.6
65,16,14.12,28.84,2.28
65,15,6.59,27.89,0.08
65,13,23.4,23.82,1.05
65,12,4.79,19.36,7.58
65,11,19.17,28.09,0.28
65,10,13.88,23.28,0.3
65,9,1.9,23.5,3.47
66,18,26.19,28.98,12.51
66,17,18.77,27.87,5.9
66,16,14.08,28.84,2.24
66,15,6.52,27.76,0.09
66,14,18.93,23.74,0.22
66,13,23.37,23.72,1.02
66,12,4.79,19.29,7.6
66,11,19.32,28.08,0.28
66,10,13.92,23.2,0.33
66,9,1.91,23.38,3.53
67,18,26.24,28.99,12.6
67,17,18.67,27.76,5.79
67,16,14.04,28.85,2.19
67,15,6.47,27.62,0.06
67,14,18.96,23.55,0.19
67,13,23.35,23.59,1.06
67,12,4.78,19.23,7.65
67,11,19.47,28.09,0.28
67,10,13.97,23.12,0.36
67,9,1.93,23.25,3.58
68,18,26.29,28.98,12.65
68,17,18.56,27.72,5.68
68,16,13.99,28.86,2.15
68,15,6.24,27.61,0.29
68,14,18.98,23.42,0.26
68,13,23.3,23.5,1.07
68,12,4.77,19.16,7.69
68,11,19.57,28.09,0.28
68,10,14.02,23.05,0.36
68,9,1.92,23.13,3.62
69,18,26.34,28.99,12.71
69,17,18.47,27.67,5.59
69,16,13.95,28.87,2.11
69,15,6.18,27.47,0.27
69,13,23.32,23.4,1.07
69,12,4.75,19.11,7.74
69,11,19.69,28.1,0.29
69,10,14.07,22.98,0.34
69,9,1.94,23.02,3.67
70,18,26.35,29.0,12.76
70,17,18.38,27.61,5.5
70,16,13.91,28.87,2.07
70,15,6.13,27.32,0.25
70,14,19.03,23.11,0.34
70,13,23.36,23.3,1.09
70,12,4.75,19.05,7.79
70,11,19.82,28.09,0.28
70,10,14.1,22.91,0.35
70,9,1.94,22.92,3.66
71,18,26.37,28.99,12.8
71,17,18.3,27.53,5.41
71,16,13.88,28.88,2.03
71,15,6.07,27.17,0.26
71,14,19.07,22.96,0.34
71,13,23.39,23.16,1.08
71,12,4.74,18.99,7.85
71,11,19.95,28.07,0.28
71,10,14.16,22.83,0.35
71,9,1.95,22.8,3.7
72,18,26.43,28.99,12.85
72,17,18.23,27.48,5.35
72,16,13.84,28.88,2.01
72,15,6.02,27.04,0.27
72,14,19.1,22.83,0.34
72,13,23.41,23.02,1.18
72,12,4.73,18.93,7.87
72,11,20.07,28.04,0.26
72,10,14.2,22.76,0.36
72,9,1.95,22.7,3.73
73,18,26.49,28.98,12.88
73,17,18.14,27.42,5.28
73,16,13.81,28.88,1.96
73,15,5.97,26.92,0.28
73,14,19.15,22.7,0.35
73,13,23.45,22.89,1.27
73,12,4.72,18.88,7.92
73,11,20.18,28.03,0.29
73,10,14.22,22.68,0.37
73,9,1.97,22.6,3.77
74,18,26.52,28.98,12.91
74,17,18.05,27.39,5.19
74,16,13.79,28.86,1.9
74,15,5.89,26.8,0.26
74,14,19.21,22.57,0.39
74,13,23.47,22.76,1.29
74,12,4.72,18.83,7.95
74,11,20.3,28.02,0.3
74,10,14.26,22.62,0.37
74,9,1.98,22.5,3.79
75,18,26.53,28.98,12.94
75,17,17.95,27.37,5.11
75,16,13.78,28.84,1.83
75,15,5.82,26.71,0.28
75,14,19.26,22.45,0.38
75,13,23.47,22.62,1.35
75,12,4.7,18.78,8.0
75,11,20.39,28.0,0.29
75,10,14.3,22.56,0.39
75,9,1.98,22.41,3.8
76,18,26.56,29.0,12.95
76,17,17.87,27.35,5.04
76,16,13.76,28.82,1.74
76,15,5.76,26.63,0.29
76,14,19.31,22.31,0.39
76,13,23.46,22.5,1.38
76,12,4.69,18.73,8.08
76,11,20.49,28.0,0.29
76,10,14.26,22.47,0.39
76,9,1.98,22.32,3.79
77,18,26.6,29.0,12.97
77,17,17.79,27.32,4.99
77,16,13.76,28.84,1.68
77,15,5.69,26.53,0.3
77,14,19.35,22.18,0.38
77,13,23.45,22.36,1.42
77,12,4.69,18.68,8.01
77,11,20.59,28.0,0.29
77,10,14.11,22.3,0.39
77,9,1.98,22.23,3.8
78,18,26.64,28.98,12.99
78,17,17.71,27.3,4.92
78,16,13.75,28.9,1.59
78,15,5.61,26.43,0.3
78,14,19.37,22.08,0.36
78,13,23.45,22.24,1.48
78,12,4.53,18.69,8.17
78,11,20.69,28.0,0.29
78,10,14.03,22.17,0.4
78,9,2.01,22.14,3.83
79,18,26.7,28.97,13.01
79,17,17.64,27.26,4.85
79,16,13.73,28.96,1.51
79,15,5.54,26.33,0.3
79,14,19.35,21.94,0.36
79,13,23.53,22.13,1.21
79,12,4.47,18.65,8.2
79,11,20.79,28.01,0.3
79,10,14.04,22.06,0.36
79,9,2.02,22.06,3.84
80,18,26.74,28.96,13.02
80,17,17.56,27.2,4.79
80,16,13.74,28.95,1.47
80,15,5.49,26.25,0.3
80,14,19.34,21.83,0.35
80,13,23.56,22.01,1.21
80,12,4.39,18.6,8.25
80,11,20.89,28.03,0.31
80,10,14.1,21.91,0.32
80,9,2.03,21.97,3.85
81,18,26.76,28.97,13.02
81,17,17.49,27.11,4.72
81,16,13.67,28.92,1.37
81,15,5.42,26.17,0.28
81,14,19.38,21.72,0.33
81,13,23.58,21.9,1.23
81,12,4.29,18.51,8.38
81,11,20.97,28.05,0.32
81,10,14.15,21.75,0.29
81,9,2.03,21.89,3.84
82,18,26.79,28.98,13.04
82,17,17.42,27.03,4.66
82,16,13.59,28.9,1.33
82,15,5.36,26.09,0.28
82,14,19.44,21.59,0.32
82,13,23.61,21.8,1.28
82,12,4.26,18.4,8.43
82,11,21.06,28.05,0.31
82,10,14.19,21.58,0.29
82,9,2.05,21.82,3.85
83,18,26.8,28.99,13.06
83,17,17.34,26.97,4.58
83,16,13.51,28.87,1.26
83,15,5.3,26.0,0.29
83,14,19.49,21.5,0.31
83,13,23.48,21.66,1.69
83,12,4.22,18.29,8.47
83,11,21.13,28.06,0.31
83,10,14.23,21.4,0.28
83,9,2.05,21.73,3.87
84,18,26.82,28.98,13.06
84,17,17.25,26.92,4.53
84,16,13.44,28.86,1.2
84,15,5.22,25.89,0.3
84,14,19.54,21.38,0.29
84,13,23.47,21.56,1.7
84,12,4.54,18.12,7.97
84,11,21.22,28.07,0.31
84,10,14.25,21.21,0.3
84,9,2.05,21.65,3.87
85,18,26.86,28.98,13.07
85,17,17.18,26.88,4.48
85,16,13.35,28.86,1.14
85,15,5.15,25.84,0.33
85,14,19.58,21.29,0.28
85,13,23.5,21.46,1.76
85,12,4.47,18.02,8.07
85,11,21.28,28.08,0.33
85,10,14.27,21.02,0.29
85,9,2.07,21.56,3.89
86,18,26.8,28.96,13.06
86,17,17.09,26.83,4.41
86,16,13.29,28.86,1.09
86,15,5.08,25.79,0.38
86,14,19.61,21.17,0.27
86,13,23.51,21.37,1.77
86,12,4.39,17.93,8.16
86,11,21.34,28.07,0.32
86,10,14.28,20.88,0.31
86,9,2.1,21.49,3.9
87,18,26.64,28.9,13.0
87,17,17.0,26.79,4.34
87,16,13.21,28.87,1.04
87,15,4.99,25.75,0.42
87,14,19.61,21.13,0.28
87,13,23.53,21.27,1.82
87,12,4.32,17.84,8.22
87,11,21.42,28.07,0.32
87,10,14.3,20.77,0.32
87,9,2.21,21.44,3.9
88,18,26.42,28.88,12.9
88,17,16.92,26.77,4.28
88,16,13.17,28.88,1.01
88,15,4.91,25.73,0.47
88,14,19.56,21.0,0.33
88,13,23.53,21.19,1.83
88,12,4.26,17.73,8.29
88,11,21.48,28.07,0.33
88,10,14.32,20.62,0.33
88,9,2.38,21.44,3.94
89,18,26.37,28.78,12.89
89,17,16.84,26.75,4.22
89,16,13.11,28.89,0.96
89,15,4.84,25.68,0.5
89,14,19.48,20.93,0.4
89,13,23.53,21.08,1.84
89,12,4.22,17.63,8.36
89,11,21.55,28.07,0.33
89,10,14.34,20.48,0.34
89,9,2.51,21.44,3.98
90,18,26.02,28.4,12.58
90,17,16.75,26.71,4.17
90,16,13.07,28.91,0.92
90,15,4.78,25.59,0.53
90,14,19.19,20.83,0.38
90,13,23.46,20.97,1.84
90,12,3.84,17.59,8.99
90,11,21.6,28.06,0.34
90,10,14.36,20.35,0.36
90,9,2.6,21.38,4.03
91,18,25.86,28.24,12.49
91,17,16.68,26.66,4.12
91,16,13.03,28.92,0.89
91,15,4.71,25.52,0.57
91,14,19.02,20.81,0.4
91,13,23.33,20.87,1.84
91,12,3.8,17.51,9.05
91,11,21.66,28.06,0.33
91,10,14.37,20.21,0.35
91,9,2.67,21.26,4.1
92,18,25.76,28.13,12.41
92,17,16.62,26.64,4.07
92,16,13.0,28.93,0.87
92,15,4.64,25.43,0.6
92,14,18.86,20.79,0.39
92,13,23.2,20.77,1.87
92,12,3.75,17.44,9.12
92,11,21.72,28.05,0.34
92,10,14.39,20.07,0.35
92,9,2.7,21.12,4.19
93,18,25.66,28.01,12.37
93,17,16.54,26.62,4.02
93,16,12.95,28.94,0.84
93,15,4.61,25.36,0.63
93,14,18.73,20.76,0.42
93,13,23.18,20.59,1.91
93,12,3.71,17.36,9.16
93,11,21.77,28.06,0.34
93,10,14.41,19.93,0.35
93,9,2.76,20.97,4.25
94,18,25.56,27.96,12.33
94,17,16.48,26.59,3.98
94,16,12.88,28.92,0.81
94,15,4.54,25.28,0.65
94,14,18.63,20.74,0.43
94,13,23.18,20.38,1.96
94,12,3.68,17.27,9.21
94,11,21.83,28.05,0.33
94,10,14.43,19.81,0.35
94,9,2.85,20.85,4.33
95,18,25.46,27.9,12.3
95,17,16.42,26.56,3.92
95,16,12.8,28.88,0.78
95,15,4.5,25.24,0.68
95,14,18.5,20.7,0.43
95,13,23.21,20.18,1.98
95,12,3.63,17.2,9.26
95,11,21.88,28.04,0.34
95,10,14.44,19.71,0.37
95,9,2.94,20.75,4.4
96,18,25.33,27.84,12.27
96,17,16.35,26.53,3.88
96,16,12.71,28.82,0.77
96,15,4.43,25.15,0.7
96,14,18.4,20.63,0.42
96,13,23.21,19.95,2.03
96,12,3.58,17.13,9.35
96,11,21.94,28.04,0.34
96,10,14.45,19.59,0.37
96,9,3.03,20.68,4.48
97,18,25.24,27.81,12.24
97,17,16.29,26.5,3.84
97,16,12.62,28.79,0.75
97,15,4.39,25.09,0.72
97,14,18.33,20.58,0.44
97,13,23.21,19.74,2.05
97,12,3.53,17.06,9.38
97,11,21.99,28.01,0.32
97,10,14.4,19.45,0.37
97,9,3.13,20.6,4.54
98,18,25.12,27.77,12.22
98,17,16.24,26.45,3.79
98,16,12.53,28.78,0.72
98,15,4.34,25.04,0.74
98,14,18.23,20.52,0.44
98,13,23.2,19.54,2.1
98,12,3.5,17.0,9.41
98,11,22.02,27.89,0.31
98,10,14.32,19.36,0.37
98,9,3.21,20.52,4.61
99,18,25.04,27.76,12.18
99,17,16.22,26.41,3.72
99,16,12.44,28.78,0.7
99,15,4.3,24.96,0.77
99,14,18.14,20.44,0.43
99,13,23.18,19.37,2.13
99,12,3.46,16.93,9.45
99,11,21.97,27.67,0.22
99,10,14.21,19.23,0.35
99,9,3.28,20.44,4.68
100,18,24.98,27.71,12.17
100,17,16.26,26.29,3.65
100,16,12.37,28.77,0.68
100,15,4.25,24.91,0.8
100,14,18.05,20.37,0.42
100,13,23.13,19.19,2.19
100,12,3.42,16.85,9.5
100,11,21.88,27.48,0.31
100,10,14.13,19.13,0.33
100,9,3.33,20.34,4.75
101,18,24.91,27.66,12.17
101,17,16.29,26.16,3.59
101,16,12.27,28.78,0.66
101,15,4.16,24.9,0.84
101,14,17.98,20.3,0.43
101,13,23.1,19.03,2.2
101,12,3.37,16.78,9.56
101,11,21.78,27.27,0.14
101,10,14.08,19.01,0.33
101,9,3.4,20.23,4.81
102,18,24.85,27.65,12.14
102,17,16.28,26.06,3.51
102,16,12.2,28.79,0.64
102,15,4.08,24.93,0.88
102,14,17.9,20.24,0.42
102,13,23.06,18.86,2.26
102,12,3.35,16.73,9.58
102,11,21.77,27.13,0.16
102,10,14.02,18.86,0.36
102,9,3.48,20.14,4.87
103,9,3.57,20.08,4.93
104,18,24.73,27.7,12.06
104,17,16.12,25.96,3.33
104,16,12.05,28.8,0.59
104,15,3.9,24.83,0.97
104,14,17.72,20.15,0.37
104,13,23.06,18.56,2.3
104,12,3.27,16.63,9.71
104,11,21.78,26.88,0.21
104,10,13.95,18.64,0.33
104,9,3.7,20.09,5.03
105,12,3.22,16.57,9.76
105,9,3.87,20.17,5.12
106,9,4.02,20.18,5.21
107,18,24.58,27.54,12.05
107,17,15.78,25.79,3.01
107,16,11.86,28.82,0.53
107,15,3.54,24.42,1.1
107,14,17.44,20.08,0.34
107,13,22.98,18.11,2.42
107,12,3.13,16.45,9.84
107,11,21.94,26.45,0.18
107,10,13.83,18.3,0.33
107,9,4.16,20.11,5.31
108,18,24.56,27.56,12.05
108,17,15.72,25.68,2.92
108,16,11.8,28.84,0.52
108,15,3.46,24.31,1.13
108,14,17.34,20.05,0.33
108,13,22.97,17.99,2.43
108,12,3.14,16.4,9.87
108,11,21.98,26.27,0.2
108,10,13.8,18.2,0.34
108,9,4.34,20.0,5.43
109,18,24.56,27.76,12.04
109,17,15.67,25.54,2.8
109,16,11.75,28.85,0.52
109,15,3.38,24.2,1.15
109,14,17.25,19.99,0.32
109,13,22.95,17.85,2.46
109,12,3.09,16.34,9.91
109,11,21.97,26.18,0.27
109,10,13.8,18.11,0.32
109,9,4.5,19.9,5.54
110,12,3.05,16.28,9.94
111,13,22.91,17.61,2.51
111,9,4.82,19.76,5.71
112,17,16.04,24.85,0.28
112,12,3.11,16.15,10.04
112,9,3.11,16.15,10.04
113,18,24.59,28.43,11.95
113,17,15.35,25.09,2.42
113,16,11.54,28.86,0.46
113,15,3.07,23.83,1.27
113,14,17.05,19.42,0.31
113,13,22.72,17.41,2.49
113,12,3.14,16.05,10.13
113,11,21.72,25.51,0.26
113,10,13.65,17.65,0.33
113,9,5.14,19.63,5.87
114,18,24.6,28.5,11.93
114,17,15.23,25.01,2.33
114,16,11.49,28.87,0.44
114,15,2.99,23.75,1.3
114,14,16.97,19.3,0.31
114,13,22.69,17.31,2.48
114,12,3.23,15.96,10.02
114,11,21.75,25.31,0.28
114,10,13.61,17.57,0.33
114,9,5.28,19.57,5.95
115,18,24.6,28.54,11.93
115,17,15.12,24.91,2.22
115,16,11.44,28.88,0.44
115,15,2.91,23.66,1.32
115,14,16.85,19.16,0.31
115,13,22.66,17.15,2.45
115,12,3.23,15.86,10.05
115,11,21.73,25.11,0.27
115,10,13.6,17.5,0.34
115,9,5.42,19.51,6.01
116,18,24.6,28.57,11.92
116,17,15.06,24.81,2.15
116,16,11.4,28.88,0.43
116,15,2.84,23.6,1.36
116,14,16.73,19.03,0.33
116,13,22.63,16.95,2.43
116,12,3.19,15.76,10.16
116,11,21.72,24.89,0.28
116,10,13.57,17.43,0.35
116,9,5.56,19.46,6.08
117,18,24.59,28.65,11.89
117,17,15.02,24.65,2.04
117,16,11.35,28.89,0.42
117,15,2.76,23.53,1.39
117,14,16.61,18.91,0.35
117,13,22.62,16.75,2.41
117,12,3.16,15.68,10.22
117,11,21.7,24.7,0.29
117,10,13.55,17.36,0.34
117,9,5.7,19.41,6.15
118,18,24.55,28.75,11.86
