frame,id,3d_x,3d_y,3d_z
13.0,15,2.244,28.881,0.609
13.0,16,16.87,28.64,4.75
13.0,17,21.4,28.91,9.3
13.0,18,22.35,29.0,9.77
14.0,9,2.26,29.05,1.15
14.0,10,14.24,28.47,2.56
14.0,11,15.49,27.09,0.35
14.0,12,5.54,24.55,3.4
14.0,13,21.4,28.41,0.39
14.0,14,23.58,28.7,1.28
14.0,15,2.176,28.894000000000002,0.626
14.0,16,16.78,28.69,4.68
14.0,17,21.44,28.91,9.26
14.0,18,22.42,28.98,9.77
15.0,9,2.28,29.03,1.17
15.0,10,14.08,28.47,2.48
15.0,11,15.6,27.13,0.34
15.0,12,5.44,24.52,3.42
15.0,13,21.49,28.38,0.4
15.0,14,23.62,28.66,1.26
15.0,15,2.108,28.907,0.643
15.0,16,16.68,28.74,4.62
15.0,17,21.45,28.89,9.23
15.0,18,22.48,28.96,9.79
16.0,9,2.07,28.95,1.12
16.0,10,16.18,28.18,4.66
16.0,11,15.81,27.22,0.34
16.0,12,5.44,24.52,3.42
16.0,13,21.49,28.38,0.4
16.0,14,23.62,28.66,1.26
16.0,15,2.04,28.92,0.66
16.0,16,16.6,28.83,4.56
16.0,17,21.52,28.89,9.18
16.0,18,22.48,28.96,9.79
17.0,9,2.07,28.95,1.12
17.0,10,13.75,28.47,2.32
17.0,11,15.81,27.22,0.34
17.0,12,5.31,24.42,3.57
17.0,13,21.71,28.35,0.41
17.0,14,23.49,28.53,1.27
17.0,15,2.72,28.79,0.49
17.0,16,16.54,28.87,4.51
17.0,17,21.52,28.89,9.18
17.0,18,22.49,29.0,9.81
18.0,9,2.09,28.93,1.14
18.0,10,13.58,28.48,2.26
18.0,11,15.91,27.26,0.33
18.0,12,5.3,24.31,3.58
18.0,13,21.81,28.34,0.44
18.0,14,23.35,28.43,1.27
18.0,15,2.78,28.81,0.46
18.0,16,16.47,28.91,4.45
18.0,17,21.57,28.85,9.16
18.0,18,22.53,28.97,9.83
19.0,9,2.11,28.92,1.18
19.0,10,13.43,28.47,2.19
19.0,11,16.0,27.31,0.33
19.0,12,5.32,24.21,3.75
19.0,13,21.93,28.33,0.44
19.0,14,23.17,28.27,1.24
19.0,15,2.83,28.83,0.44
19.0,16,16.37,28.95,4.4
19.0,17,21.61,28.84,9.14
19.0,18,22.56,28.96,9.83
20.0,9,2.08,28.9,1.19
20.0,10,13.27,28.48,2.13
20.0,11,16.08,27.34,0.33
20.0,12,5.36,24.07,3.95
20.0,13,22.02,28.32,0.44
20.0,14,23.02,28.12,1.18
20.0,15,2.89,28.87,0.42
20.0,16,16.3,28.97,4.36
20.0,17,21.63,28.84,9.11
20.0,18,22.6,28.95,9.83
21.0,9,2.05,28.91,1.21
21.0,10,13.13,28.48,2.07
21.0,11,16.18,27.37,0.34
21.0,12,5.37,23.93,4.06
21.0,13,22.11,28.3,0.45
21.0,14,22.89,28.02,1.15
21.0,15,2.99,28.93,0.41
21.0,16,16.22,29.01,4.32
21.0,17,21.62,28.84,9.05
21.0,18,22.63,28.95,9.84
22.0,9,2.05,28.91,1.21
22.0,10,12.02,28.48,1.65
22.0,11,16.88,27.57,0.33
22.0,12,5.37,23.93,4.06
22.0,13,22.11,28.3,0.45
22.0,14,22.17,27.54,1.01
22.0,15,3.73,28.68,0.38
22.0,16,16.15,29.01,4.28
22.0,17,21.7,28.97,8.7
22.0,18,22.63,28.95,9.84
23.0,9,1.9,28.81,1.22
23.0,10,12.178571428571429,28.48,1.71
23.0,11,16.779999999999998,27.541428571428572,0.33142857142857146
23.0,12,5.345,23.763333333333332,4.18
23.0,13,22.208333333333332,28.281666666666666,0.45333333333333337
23.0,14,22.272857142857145,27.608571428571427,1.03
23.0,15,3.6066666666666665,28.721666666666668,0.385
23.0,16,16.08,29.01,4.25
23.0,17,21.68857142857143,28.951428571428572,8.75
23.0,18,22.742857142857144,28.95,9.895714285714286
24.0,9,1.9,28.81,1.22
24.0,10,12.337142857142856,28.48,1.7699999999999998
24.0,11,16.68,27.512857142857143,0.33285714285714285
24.0,12,5.32,23.596666666666668,4.3
24.0,13,22.306666666666665,28.263333333333335,0.45666666666666667
24.0,14,22.375714285714288,27.677142857142858,1.05
24.0,15,3.483333333333333,28.763333333333332,0.39
24.0,16,16.03,29.01,4.23
24.0,17,21.677142857142858,28.93285714285714,8.799999999999999
24.0,18,22.855714285714285,28.95,9.951428571428572
25.0,9,1.9,28.81,1.22
25.0,10,12.495714285714286,28.48,1.8299999999999998
25.0,11,16.58,27.484285714285715,0.3342857142857143
25.0,12,5.295,23.43,4.42
25.0,13,22.404999999999998,28.245,0.45999999999999996
25.0,14,22.47857142857143,27.745714285714286,1.07
25.0,15,3.3599999999999994,28.805,0.395
25.0,16,15.98,29.0,4.2
25.0,17,21.665714285714287,28.914285714285715,8.85
25.0,18,22.96857142857143,28.95,10.007142857142858
26.0,9,1.8349999999999997,28.66,1.26
26.0,10,12.654285714285715,28.48,1.89
26.0,11,16.48,27.455714285714286,0.33571428571428574
26.0,12,5.27,23.263333333333332,4.54
26.0,13,22.503333333333334,28.226666666666667,0.4633333333333333
26.0,14,22.58142857142857,27.814285714285713,1.0899999999999999
26.0,15,3.2366666666666672,28.846666666666668,0.39999999999999997
26.0,16,15.93,29.0,4.17
26.0,17,21.654285714285713,28.895714285714284,8.9
26.0,18,23.08142857142857,28.95,10.062857142857142
27.0,9,1.77,28.51,1.2999999999999998
27.0,10,12.812857142857142,28.48,1.9499999999999997
27.0,11,16.38,27.427142857142858,0.3371428571428572
27.0,12,5.245,23.096666666666668,4.66
27.0,13,22.601666666666667,28.208333333333336,0.4666666666666667
27.0,14,22.684285714285714,27.88285714285714,1.1099999999999999
27.0,15,3.1133333333333337,28.888333333333332,0.40499999999999997
27.0,16,15.88,29.0,4.14
27.0,17,21.642857142857142,28.877142857142857,8.950000000000001
27.0,18,23.194285714285716,28.95,10.118571428571428
28.0,9,1.705,28.36,1.3399999999999999
28.0,10,12.971428571428572,28.48,2.01
28.0,11,16.28,27.39857142857143,0.3385714285714286
28.0,12,5.22,22.93,4.78
28.0,13,22.7,28.19,0.47
28.0,14,22.787142857142857,27.951428571428572,1.13
28.0,15,2.99,28.93,0.41
28.0,16,15.83,29.0,4.12
28.0,17,21.63142857142857,28.858571428571427,9.0
28.0,18,23.307142857142857,28.95,10.174285714285714
29.0,9,1.64,28.21,1.38
29.0,10,13.13,28.48,2.07
29.0,11,16.18,27.37,0.34
29.0,12,5.22,22.93,4.78
29.0,13,22.7,28.19,0.47
29.0,14,22.89,28.02,1.15
29.0,15,3.73,28.68,0.38
29.0,16,15.76,28.99,4.06
29.0,17,21.62,28.84,9.05
29.0,18,23.42,28.95,10.23
30.0,9,1.64,28.21,1.38
30.0,10,12.02,28.48,1.65
30.0,11,16.88,27.57,0.33
30.0,12,5.24,22.8,5.04
30.0,13,22.75,28.17,0.47
30.0,14,22.17,27.54,1.01
30.0,15,3.86,28.67,0.37
30.0,16,15.76,28.99,4.06
30.0,17,21.7,28.97,8.7
30.0,18,23.42,28.95,10.23
31.0,9,1.64,28.21,1.38
31.0,10,11.9,28.22,1.51
31.0,11,17.0,27.66,0.33
31.0,12,5.24,22.8,5.04
31.0,13,22.8,28.1,0.46
31.0,14,21.99,27.23,1.01
31.0,15,4.49,28.54,0.32
31.0,16,15.69,28.99,4.01
31.0,17,21.68,28.98,8.63
31.0,18,23.42,28.95,10.23
32.0,9,1.61,27.89,1.5
32.0,10,11.9,28.22,1.51
32.0,11,17.0,27.66,0.33
32.0,12,5.14,22.53,5.24
32.0,13,22.83,28.03,0.47
32.0,14,21.99,27.23,1.01
32.0,15,4.364,28.566,0.33
32.0,16,15.69,28.99,4.01
32.0,17,21.68,28.98,8.63
32.0,18,23.285,29.13,10.265
33.0,9,1.61,27.89,1.5
33.0,10,12.46,27.32,1.01
33.0,11,17.0,27.66,0.33
33.0,12,5.14,22.53,5.24
33.0,13,22.76,27.35,0.38
33.0,14,20.9,27.04,0.92
33.0,15,4.2379999999999995,28.592,0.34
33.0,16,15.65,28.99,3.99
33.0,17,21.6,28.61,8.38
33.0,18,23.15,29.31,10.3
34.0,9,1.52,27.68,1.58
34.0,10,12.273333333333333,27.62,1.1766666666666667
34.0,11,17.096666666666668,27.703333333333333,0.33333333333333337
34.0,12,5.1033333333333335,22.310000000000002,5.3566666666666665
34.0,13,22.783333333333335,27.576666666666668,0.41
34.0,14,21.263333333333332,27.10333333333333,0.9500000000000001
34.0,15,4.112,28.618000000000002,0.35
34.0,16,15.62,28.99,3.97
34.0,17,21.64,28.795,8.505
34.0,18,23.15,29.31,10.3
35.0,9,1.52,27.68,1.58
35.0,10,12.086666666666668,27.919999999999998,1.3433333333333333
35.0,11,17.19333333333333,27.746666666666666,0.33666666666666667
35.0,12,5.066666666666666,22.09,5.473333333333334
35.0,13,22.806666666666665,27.803333333333335,0.44
35.0,14,21.626666666666665,27.166666666666668,0.98
35.0,15,3.986,28.644000000000002,0.36
35.0,16,15.59,28.99,3.95
35.0,17,21.68,28.98,8.63
35.0,18,23.15,29.31,10.3
36.0,9,1.49,27.36,1.72
36.0,10,11.9,28.22,1.51
36.0,11,17.29,27.79,0.34
36.0,12,5.03,21.87,5.59
36.0,13,22.83,28.03,0.47
36.0,14,21.99,27.23,1.01
36.0,15,3.86,28.67,0.37
36.0,16,15.57,28.99,3.92
36.0,17,21.6,28.61,8.38
36.0,18,23.95,28.96,10.62
37.0,9,1.49,27.36,1.72
37.0,10,12.46,27.32,1.01
37.0,11,17.29,27.79,0.34
37.0,12,5.03,21.87,5.59
37.0,13,22.76,27.35,0.38
37.0,14,20.9,27.04,0.92
37.0,15,4.49,28.54,0.32
37.0,16,15.54,28.99,3.91
37.0,17,21.07,28.85,8.27
37.0,18,23.95,28.96,10.62
38.0,9,1.49,27.36,1.72
38.0,10,12.76,25.54,0.25
38.0,11,17.94,28.06,0.33
38.0,12,5.03,21.87,5.59
38.0,13,22.81,27.24,0.36
38.0,14,19.96,26.72,0.83
38.0,15,5.93,28.67,0.25
38.0,16,15.52,28.99,3.89
38.0,17,20.93,28.79,8.14
38.0,18,23.95,28.96,10.62
39.0,9,1.76,27.03,1.81
39.0,10,12.7225,25.7625,0.345
39.0,11,17.885833333333334,28.037499999999998,0.33083333333333337
39.0,12,5.0,21.53,5.92
39.0,13,22.81,27.24,0.36
39.0,14,20.273333333333333,26.826666666666664,0.86
39.0,15,5.786,28.657,0.257
39.0,16,15.46,28.98,3.85
39.0,17,20.93,28.79,8.14
39.0,18,24.061999999999998,28.863,10.738999999999999
40.0,9,1.76,27.03,1.81
40.0,10,12.685,25.985,0.44
40.0,11,17.83166666666667,28.015,0.33166666666666667
40.0,12,5.0,21.53,5.92
40.0,13,22.815555555555555,27.25333333333333,0.37
40.0,14,20.586666666666666,26.933333333333334,0.89
40.0,15,5.6419999999999995,28.644000000000002,0.264
40.0,16,15.46,28.98,3.85
40.0,17,20.69,28.96,7.81
40.0,18,24.174,28.766000000000002,10.857999999999999
41.0,9,1.76,27.03,1.81
41.0,10,12.6475,26.2075,0.535
41.0,11,17.7775,27.9925,0.3325
41.0,12,5.0,21.53,5.92
41.0,13,22.82111111111111,27.266666666666666,0.38
41.0,14,20.9,27.04,0.92
41.0,15,5.497999999999999,28.631,0.271
41.0,16,15.44,28.99,3.83
41.0,17,20.77,28.903333333333332,7.92
41.0,18,24.286,28.669,10.977
42.0,9,1.7433333333333334,26.813333333333333,1.9166666666666667
42.0,10,12.61,26.43,0.63
42.0,11,17.723333333333333,27.97,0.33333333333333337
42.0,12,4.99,21.315,6.1
42.0,13,22.826666666666664,27.279999999999998,0.39
42.0,14,19.96,26.72,0.83
42.0,15,5.353999999999999,28.618000000000002,0.278
42.0,16,15.42,28.99,3.81
42.0,17,20.85,28.846666666666668,8.030000000000001
42.0,18,24.398,28.572,11.096
43.0,9,1.7266666666666666,26.596666666666668,2.0233333333333334
43.0,10,12.5725,26.6525,0.725
43.0,11,17.66916666666667,27.947499999999998,0.33416666666666667
43.0,12,4.98,21.1,6.28
43.0,13,22.83222222222222,27.293333333333333,0.4
43.0,14,19.86,27.27,0.79
43.0,15,5.209999999999999,28.605,0.28500000000000003
43.0,16,15.4,28.99,3.78
43.0,17,20.93,28.79,8.14
43.0,18,24.509999999999998,28.475,11.215
44.0,9,1.71,26.38,2.13
44.0,10,12.535,26.875,0.8200000000000001
44.0,11,17.615000000000002,27.924999999999997,0.335
44.0,12,4.98,21.1,6.28
44.0,13,22.837777777777777,27.306666666666665,0.41
44.0,14,19.44,27.19,0.71
44.0,15,5.065999999999999,28.592,0.29200000000000004
44.0,16,15.35,28.9,3.62
44.0,17,20.69,28.96,7.81
44.0,18,24.622,28.378,11.334
45.0,9,1.71,26.38,2.13
45.0,10,12.4975,27.0975,0.915
45.0,11,17.56083333333333,27.9025,0.3358333333333334
45.0,12,4.98,21.1,6.28
45.0,13,22.843333333333334,27.32,0.42
45.0,14,19.65,27.23,0.75
45.0,15,4.922000000000001,28.579,0.299
45.0,16,15.35,28.9,3.62
45.0,17,20.64,28.98,7.73
45.0,18,24.733999999999998,28.281,11.453
46.0,9,1.71,26.38,2.13
46.0,10,12.46,27.32,1.01
46.0,11,17.506666666666668,27.88,0.33666666666666667
46.0,12,4.973333333333334,20.936666666666667,6.3966666666666665
46.0,13,22.848888888888887,27.333333333333332,0.43
46.0,14,19.86,27.27,0.79
46.0,15,4.7780000000000005,28.566,0.306
46.0,16,15.32,28.79,3.54
46.0,17,20.21,28.61,7.44
46.0,18,24.846,28.183999999999997,11.572000000000001
47.0,9,1.76,26.165,2.235
47.0,10,12.76,25.54,0.25
47.0,11,17.4525,27.857499999999998,0.3375
47.0,12,4.966666666666667,20.773333333333333,6.513333333333334
47.0,13,22.854444444444443,27.346666666666668,0.44
47.0,14,19.44,27.19,0.71
47.0,15,4.634,28.553,0.313
47.0,16,15.28,28.71,3.45
47.0,17,20.425,28.795,7.585000000000001
47.0,18,24.958000000000002,28.087,11.691
48.0,9,1.81,25.95,2.34
48.0,10,12.76,25.54,0.25
48.0,11,17.398333333333333,27.834999999999997,0.3383333333333334
48.0,12,4.96,20.61,6.63
48.0,13,22.86,27.36,0.45
48.0,14,19.44,27.19,0.71
48.0,15,4.49,28.54,0.32
48.0,16,15.21,28.67,3.35
48.0,17,20.64,28.98,7.73
48.0,18,25.07,27.99,11.81
49.0,9,1.81,25.95,2.34
49.0,10,12.88,25.15,0.27
49.0,11,17.344166666666666,27.8125,0.33916666666666667
49.0,12,4.96,20.61,6.63
49.0,13,22.86,27.36,0.45
49.0,14,18.84,26.45,0.77
49.0,15,5.93,28.67,0.25
49.0,16,15.15,28.67,3.29
49.0,17,20.21,28.61,7.44
49.0,18,25.07,27.99,11.81
50.0,9,1.78,25.8,2.39
50.0,10,12.94,24.97,0.3
50.0,11,17.29,27.79,0.34
50.0,12,4.94,20.51,6.66
50.0,13,23.22,25.68,0.7
50.0,14,18.7,26.4,0.75
50.0,15,6.03,28.68,0.22
50.0,16,15.07,28.67,3.2
50.0,17,20.11,28.57,7.39
50.0,18,24.99,28.92,11.58
51.0,9,1.71,25.64,2.44
51.0,10,13.0,24.83,0.3
51.0,11,17.94,28.06,0.33
51.0,12,4.94,20.42,6.74
51.0,13,23.26,25.54,0.74
51.0,14,18.45,26.32,0.74
51.0,15,6.11,28.7,0.25
51.0,16,14.99,28.69,3.11
51.0,17,20.0,28.56,7.31
51.0,18,25.1,28.96,11.66
52.0,9,1.7,25.49,2.52
52.0,10,13.06,24.68,0.31
52.0,11,17.94,28.06,0.33
52.0,12,4.93,20.34,6.83
52.0,13,23.24,25.39,0.74
52.0,14,18.45,26.32,0.74
52.0,15,6.21,28.71,0.23
52.0,16,14.91,28.71,3.03
52.0,17,19.9,28.56,7.24
52.0,18,25.22,28.98,11.76
53.0,9,1.74,25.32,2.63
53.0,10,13.13,24.56,0.3
53.0,11,18.020000000000003,28.095,0.335
53.0,12,4.91,20.25,6.92
53.0,13,23.22,25.24,0.76
53.0,14,18.33,26.28,0.73
53.0,15,6.31,28.71,0.21
53.0,16,14.82,28.73,2.95
53.0,17,19.79,28.56,7.17
53.0,18,25.3,29.0,11.81
54.0,9,1.78,25.17,2.74
54.0,10,13.19,24.42,0.29
54.0,11,18.1,28.13,0.34
54.0,12,4.91,20.17,6.97
54.0,13,23.2,25.1,0.77
54.0,14,18.25,26.22,0.75
54.0,15,6.4,28.72,0.22
54.0,16,14.75,28.75,2.88
54.0,17,19.7,28.55,7.11
54.0,18,25.4,28.99,11.9
55.0,9,1.81,25.0,2.82
55.0,10,13.23,24.3,0.33
55.0,11,18.1,28.13,0.34
55.0,12,4.89,20.08,7.03
55.0,13,23.22,24.97,0.81
55.0,14,18.53,25.43,0.35
55.0,15,6.48,28.74,0.2
55.0,16,14.68,28.76,2.8
55.0,17,19.61,28.56,7.04
55.0,18,25.47,29.03,11.94
56.0,9,1.82,24.84,2.9
56.0,10,13.29,24.17,0.33
56.0,11,18.12,28.18,0.32
56.0,12,4.89,20.0,7.06
56.0,13,23.2,24.83,0.81
56.0,14,18.25,26.22,0.75
56.0,15,6.57,28.74,0.23
56.0,16,14.61,28.77,2.74
56.0,17,19.53,28.53,6.98
56.0,18,25.58,29.03,12.01
57.0,9,1.84,24.67,2.98
57.0,10,13.34,24.04,0.31
57.0,11,18.29,28.16,0.28
57.0,12,4.89,19.92,7.12
57.0,13,23.2,24.69,0.82
57.0,14,18.53,25.43,0.35
57.0,15,6.66,28.74,0.2
57.0,16,14.54,28.78,2.67
57.0,17,19.48,28.45,6.94
57.0,18,25.65,29.0,12.07
58.0,9,1.84,24.67,2.98
58.0,10,13.44,23.82,0.31
58.0,11,18.12,28.18,0.32
58.0,12,4.87,19.84,7.19
58.0,13,23.2,24.69,0.82
58.0,14,18.85,24.92,0.31
58.0,15,6.8,28.75,0.2
58.0,16,14.48,28.79,2.62
58.0,17,18.79,29.82,6.56
58.0,18,25.65,29.0,12.07
59.0,9,1.83,24.33,3.13
59.0,10,13.44,23.82,0.31
59.0,11,18.29,28.16,0.28
59.0,12,4.86,19.76,7.26
59.0,13,23.26,24.45,0.88
59.0,14,18.53,25.43,0.35
59.0,15,6.8,28.75,0.2
59.0,16,14.42,28.81,2.56
59.0,17,19.41,26.37,7.2
59.0,18,25.76,29.0,12.17
60.0,9,1.84,24.17,3.19
60.0,10,13.52,23.7,0.29
60.0,11,18.58,28.08,0.26
60.0,12,4.85,19.68,7.3
60.0,13,23.29,24.33,0.9
60.0,14,18.85,24.92,0.31
60.0,15,6.87,28.75,0.23
60.0,16,14.37,28.82,2.5
60.0,17,19.35,28.24,6.65
60.0,18,25.81,29.01,12.2
61.0,9,1.85,24.04,3.25
61.0,10,13.62,23.67,0.28
61.0,11,18.58,28.08,0.26
61.0,12,4.84,19.61,7.34
61.0,13,23.32,24.23,0.94
61.0,14,18.93,23.74,0.22
61.0,15,6.92,28.66,0.24
61.0,16,14.31,28.82,2.46
61.0,17,19.32,28.06,6.56
61.0,18,25.87,29.02,12.25
62.0,9,1.86,23.88,3.3
62.0,10,13.69,23.6,0.28
62.0,11,18.73,28.07,0.27
62.0,12,4.84,19.55,7.41
62.0,13,23.36,24.12,0.98
62.0,14,18.91,24.035,0.2425
62.0,15,6.9,28.51,0.24
62.0,16,14.26,28.82,2.4
62.0,17,19.23,27.97,6.45
62.0,18,25.93,28.99,12.28
63.0,9,1.88,23.76,3.35
63.0,10,13.79,23.49,0.27
63.0,11,18.87,28.07,0.27
63.0,12,4.83,19.48,7.45
63.0,13,23.39,24.03,1.02
63.0,14,18.89,24.330000000000002,0.265
63.0,15,6.71,28.32,0.36
63.0,16,14.21,28.82,2.35
63.0,17,19.13,27.98,6.3
63.0,18,25.99,28.96,12.31
64.0,9,1.89,23.64,3.4
64.0,10,13.82,23.41,0.28
64.0,11,19.02,28.07,0.28
64.0,12,4.8,19.42,7.52
64.0,13,23.41,23.92,1.03
64.0,14,18.87,24.625,0.2875
64.0,15,6.65,28.12,0.4
64.0,16,14.17,28.83,2.32
64.0,17,19.03,27.9,6.15
64.0,18,26.06,28.97,12.39
65.0,9,1.9,23.5,3.47
65.0,10,13.88,23.28,0.3
65.0,11,19.17,28.09,0.28
65.0,12,4.79,19.36,7.58
65.0,13,23.4,23.82,1.05
65.0,14,18.85,24.92,0.31
65.0,15,6.59,27.89,0.08
65.0,16,14.12,28.84,2.28
65.0,17,19.35,24.85,6.6
65.0,18,26.12,28.99,12.44
66.0,9,1.91,23.38,3.53
66.0,10,13.92,23.2,0.33
66.0,11,19.32,28.08,0.28
66.0,12,4.79,19.29,7.6
66.0,13,23.37,23.72,1.02
66.0,14,18.93,23.74,0.22
66.0,15,6.52,27.76,0.09
66.0,16,14.08,28.84,2.24
66.0,17,18.77,27.87,5.9
66.0,18,26.19,28.98,12.51
67.0,9,1.93,23.25,3.58
67.0,10,13.97,23.12,0.36
67.0,11,19.47,28.09,0.28
67.0,12,4.78,19.23,7.65
67.0,13,23.35,23.59,1.06
67.0,14,18.96,23.55,0.19
67.0,15,6.47,27.62,0.06
67.0,16,14.04,28.85,2.19
67.0,17,18.67,27.76,5.79
67.0,18,26.24,28.99,12.6
68.0,9,1.92,23.13,3.62
68.0,10,14.02,23.05,0.36
68.0,11,19.57,28.09,0.28
68.0,12,4.77,19.16,7.69
68.0,13,23.3,23.5,1.07
68.0,14,18.98,23.42,0.26
68.0,15,6.24,27.61,0.29
68.0,16,13.99,28.86,2.15
68.0,17,18.56,27.72,5.68
68.0,18,26.29,28.98,12.65
69.0,9,1.94,23.02,3.67
69.0,10,14.07,22.98,0.34
69.0,11,19.69,28.1,0.29
69.0,12,4.75,19.11,7.74
69.0,13,23.32,23.4,1.07
69.0,14,18.98,23.42,0.26
69.0,15,6.18,27.47,0.27
69.0,16,13.95,28.87,2.11
69.0,17,18.47,27.67,5.59
69.0,18,26.34,28.99,12.71
70.0,9,1.94,22.92,3.66
70.0,10,14.1,22.91,0.35
70.0,11,19.82,28.09,0.28
70.0,12,4.75,19.05,7.79
70.0,13,23.36,23.3,1.09
70.0,14,19.03,23.11,0.34
70.0,15,6.13,27.32,0.25
70.0,16,13.91,28.87,2.07
70.0,17,18.38,27.61,5.5
70.0,18,26.35,29.0,12.76
71.0,9,1.95,22.8,3.7
71.0,10,14.16,22.83,0.35
71.0,11,19.95,28.07,0.28
71.0,12,4.74,18.99,7.85
71.0,13,23.39,23.16,1.08
71.0,14,19.07,22.96,0.34
71.0,15,6.07,27.17,0.26
71.0,16,13.88,28.88,2.03
71.0,17,18.3,27.53,5.41
71.0,18,26.37,28.99,12.8
72.0,9,1.95,22.7,3.73
72.0,10,14.2,22.76,0.36
72.0,11,20.07,28.04,0.26
72.0,12,4.73,18.93,7.87
72.0,13,23.41,23.02,1.18
72.0,14,19.1,22.83,0.34
72.0,15,6.02,27.04,0.27
72.0,16,13.84,28.88,2.01
72.0,17,18.23,27.48,5.35
72.0,18,26.43,28.99,12.85
73.0,9,1.97,22.6,3.77
73.0,10,14.22,22.68,0.37
73.0,11,20.18,28.03,0.29
73.0,12,4.72,18.88,7.92
73.0,13,23.45,22.89,1.27
