frame,id,3d_x,3d_y,3d_z,t_x,t_y,t_w,t_h,t_c,f_x,f_y,f_w,f_h,f_c
25,2,3.35,5.96,0.57,836.301025390625,378.2926483154297,26.0,26.0,-1,926.1294860839844,547.8155908584595,50.0,50.0,-1
26,3,1.67,2.44,1.92,760.5509071350098,254.0404663085937,26.0,26.0,-1,915.299774169922,600.2493476867676,50.0,50.0,-1
26,2,3.29,5.82,0.53,833.5261993408203,372.19981384277344,26.0,26.0,-1,924.7273559570312,546.3773317337036,50.0,50.0,-1
27,3,1.75,2.66,1.9,765.2727279663086,262.24256896972656,26.0,26.0,-1,914.4166259765624,599.1619720458984,50.0,50.0,-1
27,2,3.22,5.68,0.5,830.6282119750977,366.0323333740234,26.0,26.0,-1,923.0318908691406,545.1350193023682,50.0,50.0,-1
28,3,1.49,3.07,1.26,768.9939804077148,268.70569610595703,26.0,26.0,-1,881.206512451172,572.3854713439941,50.0,50.0,-1
28,2,3.18,5.53,0.5,828.0363082885742,359.9991302490234,26.0,26.0,-1,923.2612915039062,545.1797714233398,50.0,50.0,-1
29,3,1.55,3.22,1.2,771.2210311889648,273.8960876464844,26.0,26.0,-1,881.795928955078,570.1218795776367,50.0,50.0,-1
30,3,1.61,3.36,1.14,772.3791198730469,278.8001022338867,26.0,26.0,-1,882.7869873046876,568.2144565582275,50.0,50.0,-1
31,3,1.64,3.5,1.1,772.7559280395508,283.82898712158203,26.0,26.0,-1,883.4549560546876,566.7091197967529,50.0,50.0,-1
32,3,1.65,3.64,1.02,772.5821762084961,288.64742279052734,26.0,26.0,-1,882.0216064453124,564.1160335540771,50.0,50.0,-1
33,2,2.24,4.9,1.02,808.7335662841797,337.6842041015625,26.0,26.0,-1,881.586669921875,562.0792751312256,50.0,50.0,-1
34,2,2.19,4.79,0.97,806.0562744140625,333.0636749267578,26.0,26.0,-1,880.5560302734376,560.411678314209,50.0,50.0,-1
35,2,2.14,4.71,0.89,802.9775772094727,328.72979736328125,26.0,26.0,-1,879.708038330078,557.0968828201294,50.0,50.0,-1
36,2,2.52,4.7,0.41,800.2280349731445,324.6224060058594,26.0,26.0,-1,904.7991943359376,541.6291246414185,50.0,50.0,-1
37,2,2.48,4.65,0.38,798.3481140136719,322.27618408203125,26.0,26.0,-1,903.4471740722656,540.7946982383728,50.0,50.0,-1
38,2,2.21,4.33,1.23,795.7941513061523,318.9984893798828,26.0,26.0,-1,898.8945922851562,572.4756278991699,50.0,50.0,-1
39,2,2.36,4.49,0.39,793.2616653442383,315.9524459838867,26.0,26.0,-1,900.39404296875,541.0242767333984,50.0,50.0,-1
40,2,2.15,4.63,0.35,773.9252014160156,322.86610412597656,26.0,26.0,-1,899.6814575195312,541.4467782974243,50.0,50.0,-1
41,2,1.94,4.26,0.7,791.1647415161133,308.4994430541992,26.0,26.0,-1,877.239288330078,550.3069677352905,50.0,50.0,-1
42,3,1.71,5.0,0.56,767.5479278564453,339.000244140625,26.0,26.0,-1,871.5504760742188,547.4230451583862,50.0,50.0,-1
43,3,1.65,5.22,0.52,763.3017501831055,347.7461395263672,26.0,26.0,-1,867.7737731933594,546.0863847732544,50.0,50.0,-1
44,3,1.61,5.42,0.49,761.2044334411621,355.8423614501953,26.0,26.0,-1,864.4270172119141,545.24840259552,50.0,50.0,-1
45,2,2.28,3.98,0.38,790.5438385009766,294.8098449707031,26.0,26.0,-1,901.7540283203124,540.6129064559937,50.0,50.0,-1
46,2,1.94,3.77,0.96,790.601432800293,292.21510314941406,26.0,26.0,-1,885.6151733398438,560.4621238708496,50.0,50.0,-1
47,2,2.18,3.78,0.4,787.7024002075195,286.77325439453125,26.0,26.0,-1,899.0757446289062,541.3057737350464,50.0,50.0,-1
48,2,2.16,3.71,0.44,787.2762451171875,284.3959732055664,26.0,26.0,-1,898.9884033203124,542.6102199554443,50.0,50.0,-1
49,2,2.13,3.65,0.44,785.8399047851562,281.9457015991211,26.0,26.0,-1,898.6075134277344,542.8266081809998,50.0,50.0,-1
50,3,1.6,6.52,0.5,758.1930809020996,401.9210968017578,26.0,26.0,-1,854.57373046875,546.116888999939,50.0,50.0,-1
50,2,2.11,3.61,0.44,785.0818099975586,280.24694061279297,26.0,26.0,-1,898.0998840332032,542.6455607414246,50.0,50.0,-1
51,2,2.09,3.56,0.44,784.6133499145508,278.20096588134766,26.0,26.0,-1,897.3810729980468,542.588544845581,50.0,50.0,-1
52,2,2.05,3.49,0.44,783.3655014038086,275.30516052246094,26.0,26.0,-1,896.3070678710938,542.6893782615662,50.0,50.0,-1
53,2,2.04,3.44,0.43,782.6101150512695,273.1315155029297,26.0,26.0,-1,896.1309204101562,542.247296333313,50.0,50.0,-1
54,2,2.0,3.39,0.44,781.7576370239258,271.3100051879883,26.0,26.0,-1,894.8992919921876,542.6028141975403,50.0,50.0,-1
55,2,1.97,3.33,0.46,780.4368743896484,269.05516815185547,26.0,26.0,-1,894.5550537109376,543.0985660552979,50.0,50.0,-1
56,2,1.95,3.28,0.46,779.6052398681641,267.0528945922852,26.0,26.0,-1,894.0457458496094,543.3727645874023,50.0,50.0,-1
57,2,1.92,3.23,0.47,779.0080871582031,265.22997283935547,26.0,26.0,-1,893.135986328125,543.6021919250488,50.0,50.0,-1
58,3,1.65,7.6,0.53,754.1801643371582,447.8311462402344,26.0,26.0,-1,851.2531585693359,548.5702753067017,50.0,50.0,-1
58,2,1.9,3.17,0.48,778.2379302978516,262.7930374145508,26.0,26.0,-1,893.2237548828124,543.718955039978,50.0,50.0,-1
59,3,1.56,7.73,0.48,753.8276252746582,452.1700286865234,26.0,26.0,-1,842.2601470947266,545.8170404434204,50.0,50.0,-1
59,2,1.89,3.12,0.49,777.4586334228516,260.8714370727539,26.0,26.0,-1,893.1192321777344,544.1429452896118,50.0,50.0,-1
60,3,1.57,7.82,0.48,753.1967544555664,456.3804931640625,26.0,26.0,-1,842.3908538818359,546.2329702377319,50.0,50.0,-1
60,2,1.89,3.08,0.47,776.7651214599609,259.08077239990234,26.0,26.0,-1,893.9739074707032,543.8173580169678,50.0,50.0,-1
61,3,1.58,7.93,0.5,752.6983947753906,461.241943359375,26.0,26.0,-1,843.2634429931641,547.0889472961426,50.0,50.0,-1
61,2,1.87,3.04,0.49,776.3486404418945,257.7886505126953,26.0,26.0,-1,893.3557434082032,544.2082414627075,50.0,50.0,-1
62,3,1.58,8.04,0.48,752.3055229187012,465.3859405517578,26.0,26.0,-1,841.7472686767578,546.2935237884521,50.0,50.0,-1
62,2,1.84,2.99,0.49,775.5692825317383,255.85040283203125,26.0,26.0,-1,892.4459838867188,544.3162021636963,50.0,50.0,-1
63,3,1.57,8.12,0.47,751.9098701477051,469.0682067871094,26.0,26.0,-1,840.7750091552734,546.1212453842163,50.0,50.0,-1
63,2,1.84,2.96,0.5,775.3829727172852,254.4234390258789,26.0,26.0,-1,892.8685607910156,544.5707550048828,50.0,50.0,-1
64,3,1.55,8.23,0.44,751.4149971008301,472.9550018310547,26.0,26.0,-1,838.0707550048828,544.8280849456787,50.0,50.0,-1
64,2,1.82,2.91,0.51,775.0710372924805,252.49319458007812,26.0,26.0,-1,892.266143798828,544.858115196228,50.0,50.0,-1
65,3,1.52,8.32,0.43,751.0770416259766,476.6552581787109,26.0,26.0,-1,834.6536560058594,544.0374908447266,50.0,50.0,-1
65,2,1.8,2.87,0.51,774.7831573486328,251.15584564208984,26.0,26.0,-1,891.4495239257812,544.9306058883667,50.0,50.0,-1
66,3,1.53,8.41,0.43,750.5130195617676,480.3465118408203,26.0,26.0,-1,834.5125427246094,544.3016395568848,50.0,50.0,-1
66,2,1.8,2.83,0.52,774.6400299072266,249.37354278564453,26.0,26.0,-1,892.3216552734376,545.200779914856,50.0,50.0,-1
67,3,1.52,8.49,0.43,750.229663848877,483.701416015625,26.0,26.0,-1,833.1582336425781,544.1142883300781,50.0,50.0,-1
67,2,1.8,2.78,0.52,774.1624603271484,247.49903869628906,26.0,26.0,-1,893.0544128417968,545.3800239562988,50.0,50.0,-1
68,3,1.53,8.57,0.43,749.7613983154297,487.48036193847656,26.0,26.0,-1,833.2494659423828,544.1365537643433,50.0,50.0,-1
68,2,1.78,2.74,0.53,773.8632736206055,246.06900024414062,26.0,26.0,-1,892.5746154785156,545.7197332382202,50.0,50.0,-1
69,3,1.52,8.66,0.43,749.2698020935059,491.1612091064453,26.0,26.0,-1,831.7805023193359,544.4601135253906,50.0,50.0,-1
69,2,1.77,2.71,0.54,773.9348068237305,244.7726821899414,26.0,26.0,-1,892.3753356933594,545.9520559310913,50.0,50.0,-1
70,3,1.51,8.75,0.43,748.7299156188965,494.70594787597656,26.0,26.0,-1,830.7440948486328,544.234637260437,50.0,50.0,-1
70,2,1.72,2.69,0.54,772.6147842407227,244.03158569335938,26.0,26.0,-1,889.8790283203124,545.7213182449341,50.0,50.0,-1
71,3,1.51,8.81,0.43,748.4051475524902,497.6546020507813,26.0,25.999999999999943,-1,830.2705078125,544.3156538009644,50.0,50.0,-1
71,2,1.6,2.78,0.56,768.262809753418,248.1808624267578,26.0,26.0,-1,884.375030517578,546.6491260528564,50.0,50.0,-1
72,3,1.5,8.89,0.43,747.8508644104004,500.75086975097656,26.0,26.0,-1,829.2873229980469,544.3860940933228,50.0,50.0,-1
72,2,1.53,2.99,0.59,763.8003768920898,257.19268798828125,26.0,26.0,-1,881.2252807617188,547.8158264160156,50.0,50.0,-1
73,3,1.5,8.97,0.42,747.4447937011719,504.14019775390625,26.0,26.0,-1,828.1700897216797,544.2766208648682,50.0,50.0,-1
73,2,1.55,3.24,0.59,762.2381362915039,267.5934219360352,26.0,26.0,-1,881.8223571777344,548.360405921936,50.0,50.0,-1
74,3,1.49,9.04,0.43,746.9965934753418,507.0148162841797,26.0,26.0,-1,827.1526336669922,544.6022338867188,50.0,50.0,-1
74,2,1.57,3.45,0.61,762.5437927246094,276.6058654785156,26.0,26.0,-1,881.2134399414062,549.2569742202759,50.0,50.0,-1
75,3,1.49,9.1,0.43,746.6050910949707,509.92201232910156,26.0,26.0,-1,826.8850555419922,544.7066698074341,50.0,50.0,-1
75,2,1.6,3.63,0.6,763.5783500671387,283.4667663574219,26.0,26.0,-1,880.6514892578124,548.813717842102,50.0,50.0,-1
76,3,1.47,9.17,0.42,746.4685249328613,512.5640411376953,26.0,26.0,-1,824.7844543457031,544.172571182251,50.0,50.0,-1
76,2,1.64,3.76,0.59,764.8673057556152,288.89481353759766,26.0,26.0,-1,881.1325073242188,548.6123666763306,50.0,50.0,-1
77,3,1.47,9.24,0.43,746.0526275634766,515.5187377929688,26.0,26.0,-1,824.6090087890625,544.7708225250244,50.0,50.0,-1
77,2,1.68,3.88,0.59,765.9959678649902,293.9135971069336,26.0,26.0,-1,881.9436340332032,548.8602838516235,50.0,50.0,-1
78,3,1.75,9.21,0.61,752.2507171630859,517.1424102783203,26.0,26.0,-1,844.2014770507812,553.6820030212402,50.0,50.0,-1
79,2,1.71,4.07,0.59,766.8154983520508,301.4240951538086,26.0,26.0,-1,881.4293823242188,548.7886428833008,50.0,50.0,-1
80,3,1.96,9.37,0.71,773.0589370727539,522.7180480957031,26.0,26.0,-1,841.2663726806641,555.1314706802368,50.0,50.0,-1
81,3,2.08,9.51,0.79,778.7456665039062,529.0910034179688,26.0,26.0,-1,845.1984558105469,558.7869758605957,50.0,50.0,-1
82,3,2.17,9.71,0.89,783.173225402832,538.1215667724609,26.0,26.0,-1,847.615478515625,562.8247814178467,50.0,50.0,-1
83,2,1.25,4.33,1.13,769.9532775878906,316.2792358398437,26.0,26.0,-1,849.2507019042969,566.0201263427734,50.0,50.0,-1
84,3,2.34,10.13,1.02,792.1074829101562,556.7247467041016,26.0,26.0,-1,850.039794921875,568.5286560058594,50.0,50.0,-1
85,3,2.41,10.29,1.09,795.8410339355469,563.9282989501953,26.0,26.0,-1,851.7689208984375,571.6955718994141,50.0,50.0,-1
86,3,2.51,10.46,1.15,800.1447906494141,571.3159637451172,26.0,26.0,-1,854.6274871826172,574.021240234375,50.0,50.0,-1
87,3,2.58,10.61,1.2,803.5700912475586,578.2228698730469,26.0,26.0,-1,856.7830200195312,576.6343631744385,50.0,50.0,-1
88,3,2.64,10.75,1.26,806.7955703735352,584.0978393554688,26.0,26.0,-1,857.5072784423828,579.028003692627,50.0,50.0,-1
89,3,2.71,10.91,1.31,810.506591796875,591.2804870605469,26.0,26.0,-1,858.9389343261719,581.3989963531494,50.0,50.0,-1
90,2,1.73,5.33,1.58,792.0663146972656,361.5309753417969,26.0,26.0,-1,861.0722198486328,583.9087600708008,50.0,50.0,-1
91,2,1.79,5.49,1.62,793.5827407836914,368.56097412109375,26.0,26.0,-1,862.9748229980469,585.7886981964111,50.0,50.0,-1
92,2,1.85,5.62,1.66,796.3721008300781,374.52294921875,26.0,26.0,-1,864.4101409912109,587.5377902984619,50.0,50.0,-1
93,2,1.92,5.76,1.71,799.9650955200195,380.2339172363281,26.0,26.0,-1,865.6297607421875,589.1842937469482,50.0,50.0,-1
94,2,1.98,5.91,1.74,802.6625518798828,386.7236328125,26.0,26.0,-1,866.7066040039062,590.7178344726562,50.0,50.0,-1
95,2,2.02,6.12,1.77,802.7482299804688,395.7326354980469,26.0,26.0,-1,867.5270690917969,592.1075096130371,50.0,50.0,-1
96,2,2.04,6.34,1.79,802.0357055664062,405.03834533691406,26.0,26.0,-1,868.3021545410156,593.6137733459473,50.0,50.0,-1
97,2,2.1,6.56,1.82,802.8230209350586,414.6199951171875,26.0,26.0,-1,869.7999267578125,595.2572288513184,50.0,50.0,-1
98,2,2.18,6.77,1.84,805.7735137939453,423.4362182617188,26.0,26.0,-1,871.9785461425781,596.5941848754883,50.0,50.0,-1
99,2,2.28,6.97,1.89,810.1521911621094,431.70631408691406,26.0,26.0,-1,873.6989440917969,598.5348281860352,50.0,50.0,-1
100,2,2.36,7.19,1.91,814.1059799194336,441.0496215820313,26.0,26.0,-1,874.5294799804688,599.5430297851562,50.0,50.0,-1
101,2,2.43,7.4,1.93,816.4585418701172,449.525619506836,26.0,26.0,-1,876.0638427734376,600.8860969543457,50.0,50.0,-1
102,2,2.49,7.6,1.95,818.11962890625,458.0811004638672,26.0,26.0,-1,877.2142333984376,601.9805793762207,50.0,50.0,-1
103,2,2.55,7.82,1.96,820.1789169311523,467.2222137451172,26.0,26.0,-1,878.2466735839844,602.877067565918,50.0,50.0,-1
104,2,2.62,8.0,1.98,822.8535842895508,474.9211883544922,26.0,26.0,-1,879.1983642578124,603.8356246948242,50.0,50.0,-1
105,2,2.72,8.19,2.0,828.124755859375,482.4344787597656,26.0,26.0,-1,880.3265380859376,604.3948059082031,50.0,50.0,-1
106,3,3.61,12.54,1.83,852.0086975097656,662.0570678710938,26.0,26.0,-1,883.3184509277344,605.2981262207031,50.0,50.0,-1
107,3,3.82,12.44,1.9,861.2531051635742,658.6055908203125,26.0,26.0,-1,894.1254272460938,608.2451667785645,50.0,50.0,-1
108,3,4.05,12.23,2.0,872.1938705444336,650.39501953125,26.0,26.0,-1,906.1715087890624,612.2822151184082,50.0,50.0,-1
109,3,4.18,11.98,2.07,877.9098510742188,640.31982421875,26.0,26.0,-1,915.4165954589844,614.9011688232422,50.0,50.0,-1
110,3,4.27,11.81,2.13,882.5225067138672,633.5891418457031,26.0,26.0,-1,920.9928283691406,617.1130676269531,50.0,50.0,-1
111,3,4.42,11.7,2.22,889.4354858398438,629.3770141601562,26.0,26.0,-1,928.4828186035156,620.9132308959961,50.0,50.0,-1
112,3,4.59,11.61,2.3,897.4359436035156,626.2455444335938,26.0,26.0,-1,936.9525756835938,624.1630172729492,50.0,50.0,-1
113,3,4.78,11.54,2.39,906.2016754150392,623.7331848144531,26.0,26.0,-1,945.80517578125,627.4758758544922,50.0,50.0,-1
114,3,4.96,11.47,2.46,915.1533355712892,621.0227661132812,26.0,26.0,-1,953.4996948242188,630.3159713745117,50.0,50.0,-1
114,2,4.09,10.0,1.54,872.939567565918,554.632568359375,26.0,26.0,-1,925.6153869628906,589.4290103912354,50.0,50.0,-1
115,3,5.14,11.39,2.51,922.868408203125,618.3219299316406,26.0,26.0,-1,962.0595703125,632.2803688049316,50.0,50.0,-1
115,2,4.18,10.19,1.58,876.6023254394531,562.7532958984375,26.0,26.0,-1,927.5147094726562,591.2065734863281,50.0,50.0,-1
116,3,5.3,11.32,2.58,930.310287475586,615.4939270019531,26.0,26.0,-1,969.567626953125,634.7335777282715,50.0,50.0,-1
116,2,4.26,10.37,1.63,880.5709533691406,570.2976684570312,26.0,26.0,-1,929.482940673828,593.4597244262695,50.0,50.0,-1
117,3,5.44,11.23,2.63,937.4319458007812,612.2513427734375,26.0,26.0,-1,975.703857421875,636.7548446655273,50.0,50.0,-1
117,2,4.33,10.54,1.68,883.7534866333008,578.0526275634766,26.0,26.0,-1,931.073760986328,595.8172378540039,50.0,50.0,-1
118,3,5.57,11.15,2.68,944.0817260742188,609.0997924804688,26.0,26.0,-1,981.6768493652344,638.4244346618652,50.0,50.0,-1
118,2,4.39,10.7,1.73,887.0659484863281,584.86279296875,26.0,26.0,-1,932.3621215820312,598.0300788879395,50.0,50.0,-1
119,3,5.71,11.07,2.74,949.89599609375,606.3382873535156,26.0,26.0,-1,988.5931091308594,640.6531791687012,50.0,50.0,-1
119,2,4.46,10.87,1.77,889.8802108764648,592.2222595214844,26.0,26.0,-1,933.9556884765624,600.0243644714355,50.0,50.0,-1
120,3,5.83,10.99,2.78,955.7902374267578,603.1798400878906,26.0,26.0,-1,994.070770263672,642.0850677490234,49.999999999999886,50.0,-1
120,2,4.52,11.02,1.81,893.1099853515624,598.5357666015625,26.0,26.0,-1,935.2811584472656,601.7004432678223,50.0,50.0,-1
121,3,5.95,10.92,2.82,961.3296966552734,600.4176635742188,26.0,26.0,-1,999.4381408691406,643.4650688171387,50.0,50.0,-1
121,2,4.59,11.17,1.84,895.9219207763672,605.1850891113281,26.0,26.0,-1,936.8581848144532,603.3392791748047,50.0,50.0,-1
122,3,6.05,10.84,2.86,967.3221435546876,597.07421875,26.0,26.0,-1,1002.7385559082031,644.4661445617676,50.0,50.0,-1
122,2,4.65,11.31,1.86,898.4299621582032,611.1456298828125,26.0,26.0,-1,938.490753173828,604.4584159851074,50.0,50.0,-1
123,3,6.18,10.76,2.9,971.9689636230468,594.4394836425781,26.0,26.0,-1,1009.4789123535156,646.1538047790527,50.0,50.0,-1
123,2,4.71,11.46,1.88,900.9486694335938,617.1341552734375,26.0,26.0,-1,939.9371643066406,605.2810173034668,50.0,50.0,-1
124,3,6.2,10.66,2.96,975.0272674560548,590.4591369628906,26.0,26.0,-1,1009.8851318359375,648.3054428100586,50.0,50.0,-1
124,2,4.77,11.6,1.86,903.2295837402344,623.0572204589844,26.0,26.0,-1,941.6261901855468,604.8012580871582,50.0,50.0,-1
125,3,6.14,10.48,3.05,974.4001007080078,583.666015625,26.0,26.0,-1,1008.0398559570312,651.5091247558594,50.0,50.0,-1
125,2,4.84,11.76,1.84,906.1209869384766,629.5177612304688,26.0,26.0,-1,943.1131896972656,604.3649978637695,50.0,50.0,-1
126,3,6.13,10.35,3.17,973.8494720458984,579.2055053710938,26.0,26.0,-1,1009.1974487304688,656.1808700561523,50.0,50.0,-1
126,2,4.88,11.86,1.82,906.8711242675782,633.7234497070312,26.0,26.0,-1,944.2002868652344,603.4618797302246,50.0,50.0,-1
127,3,6.2,10.25,3.26,978.6372680664062,575.2798614501953,26.0,26.0,-1,1012.5065002441406,659.1857528686523,50.0,50.0,-1
127,2,4.93,11.95,1.81,908.84765625,637.4932556152344,26.0,26.0,-1,945.4725952148438,603.269416809082,50.0,50.0,-1
128,3,6.39,10.11,3.39,987.1699676513672,570.7878112792969,26.0,26.0,-1,1021.7380676269531,664.2737121582031,50.0,50.0,-1
128,2,4.98,12.05,1.81,911.2307739257812,641.8182983398438,26.0,26.0,-1,946.8152465820312,603.5219955444336,50.0,50.0,-1
129,3,6.6,9.94,3.55,996.5054931640624,564.9799346923828,26.0,26.0,-1,1031.9128112792969,670.3206405639648,50.0,50.0,-1
129,2,5.03,12.14,1.81,913.1047973632812,645.371826171875,26.0,26.0,-1,948.523681640625,603.7763366699219,50.0,50.0,-1
130,3,6.75,9.78,3.68,1004.339874267578,559.1888275146484,26.000000000000114,26.0,-1,1038.9363403320312,674.7867050170898,50.0,50.0,-1
130,2,5.1,12.24,1.84,915.8345947265624,649.911865234375,26.0,26.0,-1,950.7835693359376,605.043701171875,50.0,50.0,-1
131,3,6.88,9.61,3.78,1011.0460510253906,552.8200988769531,26.0,26.0,-1,1044.2220458984375,677.9286499023438,50.0,50.0,-1
131,2,5.15,12.33,1.86,918.2581329345704,653.7792053222656,26.0,26.0,-1,952.1066589355468,606.1462059020996,50.0,50.0,-1
132,3,7.01,9.43,3.89,1016.9697265625,546.4157409667969,26.0,26.0,-1,1051.167236328125,681.8940277099609,50.0,50.0,-1
