frame,id,3d_x,3d_y,3d_z
71,1,21.02,28.87,10.43
72,2,18.97,28.79,10.77
72,1,21.18,28.88,10.45
73,2,19.14,28.81,10.86
73,1,21.3,28.9,10.48
74,2,19.26,28.84,10.93
74,1,21.41,28.93,10.5
75,2,19.35,28.84,11.0
75,1,21.53,28.96,10.54
76,2,19.42,28.86,11.05
76,1,21.66,28.95,10.59
77,2,19.47,28.86,11.11
77,1,21.78,28.92,10.63
78,2,19.51,28.86,11.15
78,1,21.91,28.89,10.67
79,2,19.53,28.89,11.19
79,1,22.01,28.87,10.69
80,2,19.57,28.91,11.23
80,1,22.12,28.86,10.7
81,2,19.59,28.93,11.26
81,1,22.21,28.87,10.7
82,2,19.62,28.91,11.3
82,1,22.29,28.9,10.68
83,2,19.74,28.83,11.37
83,1,22.37,28.94,10.69
84,2,19.87,28.71,11.45
84,1,22.45,28.95,10.7
85,2,19.95,28.64,11.52
85,1,22.5,28.94,10.68
86,2,20.04,28.59,11.57
86,1,22.57,28.91,10.67
87,2,20.12,28.54,11.6
87,1,22.66,28.86,10.66
88,2,20.23,28.55,11.62
88,1,22.77,28.8,10.64
89,2,20.3,28.58,11.64
89,1,22.89,28.74,10.63
90,2,20.39,28.62,11.63
90,1,23.01,28.7,10.6
91,2,20.48,28.67,11.64
91,1,23.11,28.68,10.56
92,2,20.57,28.74,11.65
92,1,23.21,28.68,10.51
93,2,20.67,28.78,11.64
93,1,23.29,28.7,10.46
94,2,20.76,28.82,11.63
94,1,23.38,28.73,10.43
95,2,20.86,28.85,11.63
95,1,23.45,28.76,10.41
96,2,20.98,28.87,11.62
96,1,23.51,28.79,10.38
97,2,21.08,28.89,11.62
97,1,23.56,28.85,10.35
98,2,21.17,28.89,11.62
98,1,23.58,28.9,10.3
99,2,21.27,28.91,11.63
99,1,23.61,28.93,10.26
100,2,21.35,28.94,11.6
100,1,23.64,28.92,10.23
101,2,21.42,28.96,11.59
101,1,23.67,28.91,10.18
102,2,21.51,28.96,11.55
102,1,23.72,28.89,10.12
103,2,21.59,28.94,11.52
103,1,23.79,28.88,10.08
104,2,21.69,28.87,11.47
104,1,23.84,28.88,10.06
105,2,21.81,28.82,11.44
105,1,23.91,28.89,10.01
106,2,21.91,28.79,11.41
106,1,23.97,28.9,9.98
107,2,22.01,28.78,11.38
107,1,24.03,28.91,9.95
108,2,22.1,28.78,11.36
108,1,24.06,28.91,9.93
109,2,22.2,28.79,11.32
109,1,24.06,28.91,9.9
110,2,22.28,28.81,11.27
110,1,24.03,28.9,9.87
111,2,22.36,28.84,11.23
111,1,23.92,28.9,9.84
112,2,22.45,28.86,11.16
112,1,23.72,28.88,9.83
113,2,22.52,28.89,11.09
113,1,23.45,28.83,9.83
114,1,23.24,28.79,9.8
115,1,23.02,28.76,9.75
116,1,22.86,28.78,9.74
117,1,22.74,28.76,9.73
118,1,22.63,28.77,9.74
119,2,23.1,28.93,10.85
120,2,23.17,28.93,10.84
120,1,22.43,28.86,9.79
121,2,23.24,28.94,10.82
121,1,22.37,28.87,9.83
122,2,23.33,28.94,10.82
122,1,22.3,28.89,9.86
123,2,23.4,28.95,10.8
123,1,22.23,28.87,9.91
124,2,23.48,28.96,10.79
124,1,22.13,28.85,9.95
125,2,23.57,28.93,10.79
125,1,22.03,28.81,9.95
126,2,23.65,28.91,10.79
126,1,21.92,28.78,9.94
127,2,23.73,28.9,10.8
127,1,21.81,28.79,9.95
128,2,23.8,28.9,10.81
128,1,21.73,28.83,9.96
129,2,23.86,28.92,10.81
129,1,21.64,28.89,9.98
130,2,23.92,28.95,10.82
130,1,21.55,28.92,10.0
131,2,23.97,28.95,10.84
131,1,21.46,28.93,10.03
132,2,24.04,28.93,10.85
132,1,21.36,28.91,10.05
133,2,24.11,28.9,10.86
133,1,21.24,28.89,10.08
134,2,24.16,28.89,10.88
134,1,21.12,28.86,10.09
135,2,24.22,28.88,10.89
135,1,21.0,28.86,10.1
136,2,24.27,28.89,10.89
136,1,20.89,28.9,10.1
137,2,24.31,28.89,10.9
137,1,20.78,28.94,10.13
138,2,24.35,28.88,10.9
138,1,20.69,28.93,10.14
139,2,24.39,28.88,10.9
139,1,20.59,28.93,10.14
140,2,24.43,28.88,10.88
140,1,20.52,28.92,10.15
141,2,24.44,28.93,10.86
141,1,20.43,28.9,10.16
142,2,24.44,28.96,10.83
142,1,20.34,28.92,10.17
143,2,24.44,28.95,10.82
143,1,20.26,28.9,10.2
144,2,24.44,28.93,10.81
144,1,20.15,28.89,10.23
145,2,24.46,28.91,10.8
145,1,20.02,28.87,10.26
146,2,24.49,28.89,10.79
146,1,19.91,28.88,10.29
147,2,24.52,28.85,10.78
147,1,19.81,28.92,10.3
148,2,24.56,28.84,10.77
148,1,19.79,28.93,10.38
149,2,24.56,28.82,10.74
149,1,19.87,28.91,10.45
150,2,24.5,28.82,10.66
150,1,20.09,28.9,10.52
151,2,24.38,28.87,10.58
151,1,20.34,28.86,10.55
152,2,24.25,28.9,10.5
152,1,20.55,28.9,10.56
153,2,24.09,28.92,10.43
153,1,20.7,28.95,10.6
154,2,23.93,28.89,10.4
154,1,20.84,28.95,10.65
155,2,23.76,28.87,10.38
155,1,20.95,28.96,10.69
156,2,23.64,28.86,10.33
156,1,21.04,28.95,10.72
157,2,23.54,28.84,10.28
157,1,21.14,28.96,10.75
158,2,23.45,28.87,10.29
158,1,21.22,28.95,10.78
159,2,23.41,28.89,10.25
159,1,21.29,28.94,10.82
160,2,23.39,28.92,10.23
160,1,21.36,28.93,10.86
161,2,23.33,28.89,10.24
161,1,21.44,28.93,10.89
162,2,23.21,28.8,10.28
162,1,21.51,28.93,10.96
163,2,23.12,28.73,10.34
163,1,21.58,28.93,11.0
164,2,23.03,28.66,10.39
164,1,21.65,28.93,11.05
165,2,22.95,28.62,10.45
165,1,21.72,28.92,11.09
166,2,22.87,28.6,10.49
166,1,21.78,28.91,11.12
167,2,22.8,28.63,10.54
167,1,21.87,28.89,11.16
168,2,22.73,28.65,10.6
168,1,21.96,28.87,11.17
169,2,22.68,28.7,10.65
170,2,22.37,28.82,10.69
171,2,22.36,28.84,10.76
172,1,22.33,28.97,11.33
173,2,22.42,28.96,10.84
175,2,22.29,29.0,10.84
176,2,22.2,28.96,10.81
177,2,22.12,28.92,10.76
177,1,22.8,28.88,11.62
178,2,22.03,28.91,10.71
178,1,22.88,28.88,11.66
179,2,21.94,28.94,10.67
179,1,23.0,28.89,11.73
180,2,21.86,28.97,10.61
180,1,23.09,28.92,11.75
181,2,21.79,28.98,10.6
181,1,23.17,28.93,11.81
182,2,21.7,28.96,10.6
182,1,23.26,28.92,11.87
183,2,21.58,28.89,10.6
183,1,23.35,28.92,11.93
184,2,21.48,28.83,10.58
184,1,23.41,28.92,11.95
185,2,21.38,28.77,10.57
185,1,23.48,28.87,11.99
186,2,21.28,28.74,10.56
186,1,23.58,28.94,11.97
187,2,21.19,28.73,10.6
187,1,23.71,28.89,11.98
188,2,21.09,28.74,10.61
188,1,23.85,28.86,11.97
189,2,20.98,28.74,10.62
189,1,23.98,28.92,11.96
190,2,20.9,28.75,10.65
190,1,24.08,28.93,11.96
191,2,20.8,28.76,10.66
191,1,24.2,28.92,11.98
192,2,20.7,28.77,10.68
192,1,24.32,28.93,11.99
193,2,20.62,28.76,10.72
193,1,24.4,28.92,12.0
194,2,20.54,28.82,10.73
194,1,24.49,28.92,12.0
195,2,20.49,28.96,10.76
195,1,24.59,28.92,12.02
196,2,20.49,28.98,10.88
196,1,24.69,28.9,12.04
197,2,20.45,28.97,10.96
197,1,24.84,28.89,12.03
198,2,20.43,28.96,11.08
198,1,24.96,28.92,12.03
199,2,20.39,28.95,11.19
199,1,25.04,28.92,12.02
200,2,20.33,28.93,11.26
200,1,25.05,28.93,11.96
201,2,20.27,28.91,11.33
201,1,24.95,28.92,11.94
202,2,20.18,28.91,11.37
202,1,24.74,28.9,11.92
203,2,20.11,28.89,11.38
203,1,24.54,28.88,11.89
204,2,20.03,28.89,11.42
204,1,24.35,28.88,11.87
205,2,19.96,28.89,11.46
205,1,24.23,28.89,11.86
206,2,19.88,28.9,11.49
206,1,24.11,28.9,11.88
207,2,19.81,28.92,11.51
207,1,24.01,28.93,11.89
208,2,19.75,28.94,11.53
208,1,23.91,28.91,11.9
209,2,19.7,28.96,11.55
209,1,23.84,28.91,11.92
210,2,19.67,28.98,11.59
210,1,23.77,28.9,11.94
211,2,19.74,28.95,11.64
211,1,23.7,28.9,11.93
212,2,19.89,28.93,11.74
212,1,23.64,28.91,11.92
213,2,20.07,28.9,11.8
213,1,23.6,28.9,11.93
214,2,20.29,28.86,11.84
214,1,23.55,28.91,11.92
215,2,20.5,28.83,11.87
215,1,23.51,28.9,11.91
216,2,20.66,28.8,11.89
216,1,23.47,28.9,11.92
217,2,20.8,28.77,11.89
217,1,23.43,28.89,11.93
218,2,20.89,28.74,11.9
218,1,23.35,28.87,11.92
219,2,20.96,28.72,11.89
219,1,23.23,28.82,11.93
220,2,21.01,28.7,11.89
220,1,23.1,28.82,11.92
221,2,21.05,28.7,11.89
221,1,23.01,28.85,11.91
222,2,21.08,28.72,11.9
222,1,22.92,28.92,11.91
223,2,21.13,28.75,11.9
223,1,22.83,28.91,11.92
224,2,21.16,28.79,11.93
224,1,22.74,28.91,11.93
225,2,21.2,28.83,11.93
225,1,22.67,28.92,11.94
226,2,21.26,28.88,11.94
226,1,22.63,28.91,11.95
227,2,21.31,28.92,11.96
227,1,22.58,28.9,11.95
228,2,21.37,28.94,11.97
228,1,22.51,28.9,11.89
229,2,21.44,28.95,11.99
229,1,22.43,28.83,11.8
230,2,21.5,28.97,12.01
230,1,22.35,28.79,11.72
231,2,21.57,28.94,12.06
231,1,22.29,28.79,11.62
232,2,21.95,28.89,12.12
233,2,21.98,28.97,12.17
234,1,22.17,28.89,11.44
235,1,22.13,28.94,11.4
236,1,22.1,28.94,11.36
237,1,22.07,28.94,11.32
238,1,22.03,28.95,11.28
239,1,21.97,28.96,11.23
240,1,21.91,28.95,11.2
241,1,21.85,28.96,11.18
242,1,21.8,28.95,11.16
243,1,21.77,28.94,11.14
244,1,21.74,28.94,11.13
245,1,21.71,28.94,11.11
246,2,22.48,28.94,12.52
246,1,21.68,28.93,11.11
247,2,22.52,28.93,12.54
247,1,21.65,28.94,11.1
248,2,22.56,28.93,12.56
248,1,21.61,28.93,11.1
249,2,22.62,28.92,12.58
249,1,21.57,28.9,11.09
250,2,22.67,28.91,12.59
250,1,21.5,28.88,11.08
251,2,22.71,28.92,12.61
251,1,21.41,28.88,11.05
252,2,22.76,28.92,12.63
252,1,21.35,28.88,11.04
253,2,22.8,28.92,12.64
253,1,21.28,28.9,11.03
254,2,22.84,28.92,12.64
254,1,21.21,28.94,11.02
255,2,22.88,28.93,12.65
255,1,21.14,28.94,11.03
256,2,22.91,28.93,12.66
256,1,21.01,28.95,11.03
257,2,22.95,28.94,12.67
257,1,20.91,28.91,11.02
258,2,22.98,28.95,12.67
258,1,20.79,28.92,11.01
259,2,23.02,28.94,12.68
259,1,20.68,28.91,11.03
260,2,23.07,28.9,12.71
260,1,20.58,28.94,11.04
261,2,23.12,28.88,12.71
261,1,20.49,28.96,11.06
262,2,23.18,28.85,12.7
262,1,20.37,28.95,11.09
263,2,23.22,28.86,12.68
263,1,20.25,28.91,11.11
264,2,23.26,28.87,12.68
264,1,20.13,28.87,11.12
265,2,23.32,28.9,12.69
265,1,20.01,28.84,11.13
266,2,23.38,28.91,12.69
266,1,19.9,28.84,11.15
267,2,23.42,28.92,12.7
267,1,19.78,28.84,11.17
268,2,23.49,28.93,12.7
268,1,19.66,28.88,11.18
269,2,23.55,28.94,12.71
269,1,19.55,28.9,11.2
270,2,23.61,28.94,12.73
270,1,19.45,28.92,11.22
271,2,23.7,28.89,12.76
271,1,19.35,28.94,11.25
272,2,23.78,28.86,12.78
272,1,19.26,28.97,11.26
273,2,23.86,28.82,12.8
273,1,19.16,28.98,11.28
274,2,23.93,28.83,12.83
274,1,19.06,28.97,11.31
275,2,24.0,28.83,12.84
275,1,18.97,28.95,11.34
276,2,24.07,28.85,12.86
276,1,18.86,28.89,11.37
277,2,24.12,28.86,12.86
277,1,18.74,28.84,11.39
278,2,24.18,28.87,12.87
278,1,18.62,28.8,11.42
279,2,24.22,28.88,12.88
279,1,18.49,28.81,11.44
280,2,24.27,28.88,12.88
280,1,18.39,28.84,11.45
281,2,24.32,28.9,12.88
281,1,18.31,28.92,11.47
282,2,24.33,28.95,12.87
282,1,18.25,28.98,11.51
283,2,24.34,28.95,12.91
283,1,18.24,28.96,11.59
284,2,24.36,28.9,12.94
284,1,18.35,28.93,11.69
285,2,24.4,28.88,12.98
285,1,18.59,28.93,11.75
286,2,24.41,28.9,13.06
286,1,18.88,28.92,11.76
287,2,24.42,28.92,13.11
287,1,19.1,28.94,11.75
288,2,24.43,28.92,13.13
288,1,19.26,28.97,11.79
289,2,24.48,28.89,13.16
289,1,19.38,28.97,11.86
290,2,24.54,28.87,13.18
290,1,19.49,28.96,11.96
291,2,24.59,28.86,13.19
291,1,19.56,28.95,12.06
292,2,24.65,28.86,13.21
292,1,19.66,28.95,12.18
293,2,24.69,28.87,13.21
293,1,19.76,28.94,12.3
294,2,24.67,28.92,13.19
294,1,19.85,28.94,12.42
295,2,24.6,28.92,13.14
295,1,19.96,28.95,12.56
296,2,24.39,28.92,13.08
296,1,20.05,28.95,12.66
297,2,24.15,28.88,13.02
297,1,20.15,28.95,12.76
298,2,23.89,28.82,12.96
298,1,20.25,28.93,12.83
299,2,23.68,28.78,12.88
299,1,20.38,28.93,12.86
300,2,23.5,28.75,12.85
300,1,20.54,28.95,12.88
301,2,23.39,28.74,12.83
301,1,20.67,28.94,12.87
302,2,23.27,28.75,12.81
302,1,20.79,28.94,12.9
303,2,23.16,28.77,12.79
303,1,20.91,28.95,12.94
304,2,23.07,28.81,12.79
304,1,21.03,28.94,13.0
305,2,22.97,28.87,12.77
305,1,21.14,28.94,13.02
306,2,22.89,28.91,12.77
306,1,21.26,28.9,13.04
307,2,22.8,28.93,12.78
307,1,21.41,28.88,13.02
308,2,22.72,28.92,12.78
308,1,21.53,28.91,12.98
309,2,22.63,28.9,12.76
309,1,21.63,28.94,12.95
310,2,22.55,28.91,12.74
310,1,21.72,28.94,12.94
311,2,22.48,28.92,12.73
312,2,22.42,28.95,12.72
313,2,22.36,28.96,12.7
314,2,22.31,28.96,12.68
315,2,22.02,28.96,12.88
316,2,22.01,28.97,12.88
318,2,22.11,28.95,12.53
319,2,22.05,28.91,12.5
320,2,22.0,28.91,12.44
321,2,21.95,28.93,12.39
322,2,21.91,28.96,12.34
324,2,21.78,28.99,12.25
325,2,21.65,28.9,12.25
326,2,21.52,28.86,12.23
326,1,22.27,28.94,13.16
327,2,21.39,28.86,12.2
327,1,22.3,28.93,13.18
328,2,21.26,28.86,12.18
328,1,22.36,28.93,13.21
329,2,21.15,28.9,12.15
329,1,22.46,28.94,13.24
330,2,21.04,28.93,12.16
330,1,22.58,28.94,13.26
331,2,20.93,28.96,12.16
331,1,22.72,28.94,13.28
332,2,20.83,28.98,12.17
332,1,22.85,28.94,13.3
333,2,20.72,28.99,12.18
333,1,22.97,28.93,13.34
334,2,20.63,28.94,12.23
334,1,23.08,28.92,13.37
335,2,20.53,28.89,12.26
335,1,23.18,28.91,13.42
336,2,20.42,28.87,12.29
336,1,23.29,28.92,13.48
337,2,20.32,28.87,12.34
337,1,23.41,28.92,13.52
338,2,20.25,28.87,12.39
338,1,23.55,28.91,13.55
339,2,20.16,28.88,12.43
339,1,23.7,28.92,13.57
340,2,20.06,28.89,12.48
340,1,23.86,28.92,13.58
341,2,19.96,28.9,12.54
341,1,24.0,28.93,13.59
342,2,19.89,28.92,12.59
342,1,24.13,28.92,13.61
343,2,19.81,28.96,12.64
343,1,24.26,28.92,13.63
344,2,19.73,28.97,12.68
344,1,24.38,28.92,13.62
345,2,19.66,28.98,12.74
345,1,24.53,28.89,13.62
346,2,19.58,28.95,12.77
346,1,24.69,28.89,13.6
347,2,19.51,28.92,12.82
347,1,24.86,28.91,13.59
348,2,19.44,28.9,12.86
348,1,24.99,28.91,13.57
349,2,19.36,28.89,12.9
349,1,25.1,28.93,13.56
350,2,19.28,28.9,12.93
350,1,25.17,28.93,13.53
351,2,19.23,28.9,12.97
351,1,25.15,28.93,13.5
352,2,19.17,28.92,13.0
352,1,24.96,28.89,13.51
353,2,19.11,28.94,13.02
353,1,24.72,28.84,13.5
354,2,19.08,28.99,13.03
354,1,24.52,28.81,13.46
355,2,19.14,28.96,13.12
355,1,24.36,28.84,13.42
356,2,19.29,28.95,13.21
356,1,24.28,28.88,13.41
357,2,19.54,28.94,13.3
357,1,24.19,28.87,13.43
358,2,19.84,28.87,13.38
358,1,24.1,28.91,13.44
359,2,20.09,28.84,13.45
359,1,24.03,28.91,13.44
360,2,20.27,28.81,13.49
360,1,23.97,28.91,13.45
361,2,20.41,28.78,13.54
361,1,23.91,28.91,13.47
362,2,20.52,28.77,13.54
362,1,23.87,28.9,13.49
363,2,20.62,28.76,13.53
363,1,23.83,28.89,13.53
364,2,20.7,28.76,13.54
364,1,23.81,28.89,13.54
365,2,20.78,28.79,13.53
365,1,23.79,28.89,13.56
366,2,20.87,28.82,13.53
366,1,23.78,28.87,13.58
367,2,20.95,28.87,13.51
367,1,23.74,28.85,13.6
368,2,21.03,28.92,13.51
368,1,23.66,28.82,13.61
369,2,21.09,28.95,13.5
369,1,23.55,28.8,13.62
370,2,21.18,28.94,13.49
370,1,23.46,28.8,13.61
371,2,21.27,28.91,13.5
371,1,23.4,28.84,13.62
372,2,21.38,28.88,13.5
372,1,23.35,28.91,13.62
373,2,21.49,28.88,13.48
373,1,23.29,28.93,13.65
374,2,21.59,28.89,13.49
374,1,23.24,28.92,13.66
375,2,21.68,28.93,13.48
375,1,23.19,28.9,13.66
376,2,21.77,28.96,13.47
376,1,23.16,28.89,13.67
377,2,21.86,28.97,13.47
377,1,23.12,28.88,13.68
378,2,21.95,28.96,13.47
378,1,23.08,28.87,13.69
379,2,22.06,28.94,13.42
379,1,23.04,28.86,13.7
380,2,22.16,28.94,13.4
380,1,23.0,28.84,13.7
381,2,22.25,28.94,13.4
382,2,22.32,28.94,13.38
383,2,22.39,28.97,13.37
388,2,22.79,28.95,13.31
389,2,22.82,28.97,13.27
390,2,22.85,28.99,13.24
391,2,22.91,28.99,13.23
392,2,22.97,28.96,13.2
393,2,23.06,28.92,13.17
394,2,23.13,28.89,13.14
395,2,23.19,28.9,13.1
396,2,23.26,28.91,13.07
397,2,23.33,28.93,13.06
398,2,23.4,28.97,13.04
399,2,23.48,28.96,13.05
400,2,23.58,28.86,13.05
400,1,22.61,28.96,13.8
401,2,23.7,28.79,13.04
401,1,22.59,28.96,13.81
402,2,23.84,28.76,13.05
402,1,22.56,28.96,13.82
403,2,23.95,28.75,13.04
403,1,22.53,28.97,13.84
404,2,24.05,28.75,13.06
404,1,22.45,28.96,13.85
405,2,24.16,28.77,13.07
405,1,22.33,28.93,13.87
406,2,24.26,28.78,13.1
406,1,22.18,28.91,13.88
407,2,24.36,28.8,13.12
407,1,22.06,28.93,13.86
408,2,24.45,28.81,13.12
408,1,21.94,28.95,13.88
409,2,24.54,28.82,13.14
409,1,21.83,28.94,13.88
410,2,24.61,28.84,13.16
410,1,21.74,28.95,13.88
411,2,24.69,28.85,13.18
411,1,21.66,28.93,13.9
412,2,24.77,28.86,13.19
412,1,21.59,28.93,13.92
413,2,24.85,28.87,13.21
413,1,21.52,28.94,13.93
414,2,24.93,28.88,13.22
414,1,21.44,28.94,13.93
415,2,24.99,28.89,13.25
415,1,21.36,28.92,13.93
416,2,25.06,28.9,13.26
416,1,21.27,28.87,13.96
417,2,25.12,28.91,13.27
417,1,21.15,28.88,13.95
418,2,25.19,28.92,13.3
418,1,21.04,28.9,13.94
419,2,25.26,28.94,13.31
419,1,20.95,28.91,13.93
420,2,25.31,28.96,13.32
420,1,20.87,28.9,13.94
421,2,25.34,28.98,13.33
421,1,20.81,28.9,13.95
422,2,25.34,28.96,13.31
422,1,20.79,28.91,13.95
423,2,25.36,28.91,13.27
423,1,20.8,28.92,13.93
424,2,25.38,28.89,13.25
424,1,20.77,28.92,13.9
425,2,25.38,28.88,13.25
425,1,20.66,28.92,13.88
426,2,25.4,28.87,13.27
426,1,20.48,28.93,13.86
427,2,25.41,28.88,13.28
427,1,20.3,28.94,13.85
428,2,25.44,28.87,13.3
428,1,20.09,28.95,13.85
429,2,25.46,28.87,13.3
429,1,19.88,28.97,13.83
430,2,25.48,28.85,13.3
430,1,19.71,28.97,13.8
431,2,25.52,28.84,13.3
431,1,19.59,28.95,13.81
432,2,25.56,28.84,13.3
432,1,19.52,28.96,13.78
433,2,25.59,28.83,13.29
433,1,19.61,28.93,13.74
434,2,25.63,28.82,13.29
434,1,19.83,28.89,13.7
435,2,25.67,28.81,13.28
435,1,20.1,28.84,13.65
436,2,25.72,28.8,13.28
436,1,20.28,28.84,13.63
437,2,25.75,28.8,13.28
437,1,20.4,28.89,13.68
438,2,25.78,28.81,13.27
438,1,20.53,28.95,13.71
439,2,25.81,28.8,13.26
439,1,20.63,28.96,13.78
440,2,25.84,28.8,13.26
440,1,20.72,28.96,13.8
441,2,25.87,28.8,13.26
441,1,20.81,28.9,13.86
442,2,25.86,28.85,13.24
442,1,20.9,28.85,13.87
443,2,25.78,28.93,13.22
443,1,20.96,28.84,13.86
444,2,25.76,28.92,13.22
444,1,21.02,28.86,13.86
445,2,25.75,28.92,13.2
445,1,21.12,28.93,13.84
446,2,25.73,28.91,13.18
446,1,21.22,28.95,13.88
447,2,25.71,28.89,13.16
447,1,21.33,28.94,13.91
448,2,25.71,28.86,13.16
448,1,21.43,28.9,13.92
449,2,25.73,28.84,13.17
449,1,21.55,28.87,13.9
450,2,25.75,28.81,13.2
450,1,21.66,28.84,13.86
451,2,25.78,28.79,13.21
451,1,21.77,28.85,13.84
452,2,25.82,28.78,13.22
452,1,21.86,28.86,13.83
453,2,25.85,28.76,13.24
453,1,21.98,28.91,13.8
454,2,25.88,28.74,13.25
454,1,22.08,28.96,13.8
455,2,25.85,28.75,13.24
455,1,22.21,28.96,13.8
456,2,25.74,28.77,13.26
456,1,22.34,28.92,13.8
457,2,25.61,28.75,13.3
457,1,22.47,28.88,13.75
458,2,25.45,28.77,13.31
458,1,22.6,28.88,13.74
459,2,25.34,28.78,13.33
459,1,22.71,28.9,13.73
460,2,25.25,28.77,13.34
460,1,22.83,28.95,13.72
461,2,25.17,28.78,13.32
461,1,22.95,28.96,13.71
462,2,25.11,28.79,13.33
462,1,23.1,28.94,13.72
463,2,25.07,28.81,13.32
463,1,23.23,28.92,13.71
464,2,25.03,28.84,13.32
464,1,23.34,28.93,13.7
465,2,24.99,28.84,13.31
465,1,23.45,28.94,13.71
466,2,24.96,28.86,13.3
466,1,23.55,28.96,13.72
467,2,24.93,28.88,13.3
467,1,23.66,28.96,13.74
468,2,24.9,28.91,13.3
468,1,23.76,28.96,13.75
469,2,24.88,28.91,13.29
469,1,23.86,28.96,13.75
470,2,24.86,28.9,13.26
470,1,23.95,28.94,13.77
471,2,24.83,28.89,13.22
471,1,24.04,28.92,13.77
472,1,24.13,28.89,13.77
473,1,24.53,28.92,13.7
474,1,24.56,28.94,13.7
475,2,24.77,28.88,13.09
476,1,24.63,28.92,13.71
477,2,24.72,28.76,12.99
478,2,24.63,28.78,12.89
479,1,24.67,28.95,13.69
480,1,24.76,28.92,13.71
481,1,24.88,28.9,13.71
482,1,24.96,28.88,13.71
483,1,25.04,28.87,13.71
484,2,24.34,28.6,12.77
484,1,25.11,28.88,13.73
485,2,24.31,28.64,12.75
